horodatage,temps_s,AIN0,AIN1,AIN2,AIN3,courant,position,trigger
2026-07-02 15:51:24.203587,0.000001,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.203587,0.002651,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.203587,0.005150,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.213695,0.007650,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.213695,0.010104,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.213695,0.012691,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.221063,0.015198,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.222978,0.017609,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.226125,0.020030,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.227280,0.022788,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.227280,0.025199,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.233063,0.027744,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.233063,0.030350,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.233063,0.032779,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.241204,0.035177,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.241204,0.037774,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.241204,0.040263,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.241204,0.042779,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.249707,0.045159,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.249707,0.047421,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.249707,0.049652,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.257827,0.051873,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.257827,0.054168,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.257827,0.056390,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.257827,0.058593,8.142696,1.415299,-0.002971,1.413342,-0.002971,8.142696,0
2026-07-02 15:51:24.257827,0.060796,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.268032,0.063032,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.268032,0.065296,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.268032,0.067559,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.268032,0.069764,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.268032,0.072001,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.278102,0.074212,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.278102,0.076519,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.278102,0.078855,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.278102,0.081176,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.288257,0.083488,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.288257,0.085935,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.288257,0.088126,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.288257,0.090332,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.298336,0.092602,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.298336,0.094881,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.298336,0.097121,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.298336,0.099312,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.298336,0.101566,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.308421,0.103789,8.142696,1.415299,-0.002971,1.413342,-0.002971,8.142696,0
2026-07-02 15:51:24.308421,0.106253,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.308421,0.108702,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.308421,0.111130,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.318569,0.113387,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.318569,0.115619,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.323159,0.118016,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.323159,0.120429,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.328979,0.122813,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.328979,0.125276,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.328979,0.127867,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.328979,0.130180,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.328979,0.132649,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.339055,0.135077,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.339055,0.137608,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.339055,0.139964,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.339055,0.142250,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.349205,0.144445,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.349205,0.146606,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.349205,0.148815,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.349205,0.151014,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.369374,0.153182,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.379467,0.175101,8.147879,1.415299,-0.002971,1.413342,-0.002971,8.147879,0
2026-07-02 15:51:24.389508,0.185248,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.394404,0.189228,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.397770,0.191799,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
2026-07-02 15:51:24.402794,0.196573,8.147879,1.415299,-0.002971,1.418524,-0.002971,8.147879,0
