horodatage,temps_s,AIN0,AIN1,AIN2,AIN3,courant,position,trigger
2026-07-02 15:50:20.244478,0.000001,7.375811,1.420479,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.246504,0.002817,7.365448,1.415299,0.007391,1.413342,0.007391,7.365448,0
2026-07-02 15:50:20.248531,0.005322,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.250555,0.007813,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.254596,0.010385,7.365448,1.415299,0.007391,1.418524,0.007391,7.365448,0
2026-07-02 15:50:20.256621,0.012914,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.259644,0.015402,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.262221,0.017970,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.264769,0.020546,7.365448,1.415299,0.007391,1.413342,0.007391,7.365448,0
2026-07-02 15:50:20.266847,0.023136,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.269601,0.025718,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.273065,0.028439,7.365448,1.415299,0.007391,1.418524,0.007391,7.365448,0
2026-07-02 15:50:20.275897,0.031447,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.278729,0.034167,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.280756,0.036701,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.283500,0.039222,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.285525,0.041751,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.287555,0.044395,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.291345,0.046948,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.293993,0.049427,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.296015,0.051973,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.298041,0.054506,7.365448,1.415299,0.007391,1.413342,0.007391,7.365448,0
2026-07-02 15:50:20.300398,0.057023,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.304480,0.059830,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.306500,0.062503,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.308514,0.065070,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.312317,0.067709,7.365448,1.415299,0.007391,1.413342,0.007391,7.365448,0
2026-07-02 15:50:20.314338,0.070607,7.375811,1.415299,0.007391,1.418524,0.007391,7.375811,0
2026-07-02 15:50:20.317135,0.073500,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.320685,0.076293,7.365448,1.415299,0.007391,1.418524,0.007391,7.365448,0
2026-07-02 15:50:20.324114,0.079023,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.327836,0.083452,7.365448,1.415299,0.007391,1.413342,0.007391,7.365448,0
2026-07-02 15:50:20.330200,0.086068,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.332709,0.089614,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.336439,0.092176,7.365448,1.415299,0.007391,1.413342,0.007391,7.365448,0
2026-07-02 15:50:20.339313,0.094775,7.375811,1.415299,0.007391,1.418524,0.007391,7.375811,0
2026-07-02 15:50:20.341273,0.097317,7.375811,1.415299,0.007391,1.418524,0.007391,7.375811,0
2026-07-02 15:50:20.343107,0.099892,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.346734,0.102448,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.350409,0.105071,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.352976,0.109611,7.370630,1.415299,0.007391,1.418524,0.007391,7.370630,0
2026-07-02 15:50:20.355495,0.112170,7.370630,1.415299,0.007391,1.413342,0.007391,7.370630,0
2026-07-02 15:50:20.359048,0.114726,7.375811,1.415299,0.007391,1.413342,0.007391,7.375811,0
2026-07-02 15:50:20.360484,0.117295,7.380993,1.420479,0.007391,1.418524,0.007391,7.380993,0
