horodatage,temps_s,AIN0,AIN1,AIN2,AIN3,courant,position,trigger
2026-07-02 15:46:21.087537,0.000001,1.137094,1.415299,0.007391,1.418524,0.007391,1.137094,0
2026-07-02 15:46:21.091874,0.017230,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.094402,0.020134,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.096929,0.023003,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.099822,0.025553,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.100225,0.028081,1.126730,1.415299,0.007391,1.418524,0.007391,1.126730,0
2026-07-02 15:46:21.104496,0.030845,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.106978,0.033407,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.109934,0.036082,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.112467,0.038695,1.121548,1.415299,0.007391,1.413342,0.007391,1.121548,0
2026-07-02 15:46:21.114083,0.041246,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.117884,0.043806,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.119367,0.046365,1.121548,1.410120,0.007391,1.413342,0.007391,1.121548,0
2026-07-02 15:46:21.122821,0.048943,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.124583,0.051481,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.127189,0.054086,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.129206,0.056718,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.132986,0.059279,1.126730,1.415299,0.007391,1.418524,0.007391,1.126730,0
2026-07-02 15:46:21.132986,0.061823,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.132986,0.064369,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.140313,0.066853,1.137094,1.415299,0.007391,1.418524,0.007391,1.137094,0
2026-07-02 15:46:21.143422,0.069339,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.143422,0.071817,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.146952,0.074406,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.150995,0.077016,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.153876,0.079678,1.121548,1.415299,0.007391,1.413342,0.007391,1.121548,0
2026-07-02 15:46:21.153876,0.082438,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.153876,0.084786,1.137094,1.415299,0.007391,1.418524,0.007391,1.137094,0
2026-07-02 15:46:21.159841,0.087174,1.131911,1.415299,0.002211,1.418524,0.002211,1.131911,0
2026-07-02 15:46:21.161852,0.089643,1.126730,1.415299,0.007391,1.418524,0.007391,1.126730,0
2026-07-02 15:46:21.164570,0.092003,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.164570,0.094335,1.131911,1.420479,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.164570,0.096670,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.164570,0.098954,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.174062,0.101152,1.131911,1.415299,0.002211,1.418524,0.002211,1.131911,0
2026-07-02 15:46:21.177196,0.103422,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.177196,0.105698,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.177196,0.107908,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.177196,0.110159,1.131911,1.415299,0.002211,1.413342,0.002211,1.131911,0
2026-07-02 15:46:21.186452,0.112518,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.188466,0.115137,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.190481,0.117635,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.190481,0.120021,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.194853,0.122531,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.194853,0.124955,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.194853,0.127388,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.203770,0.129779,1.121548,1.415299,0.007391,1.413342,0.007391,1.121548,0
2026-07-02 15:46:21.205281,0.132194,1.121548,1.415299,0.007391,1.413342,0.007391,1.121548,0
2026-07-02 15:46:21.207293,0.134594,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.209305,0.136902,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.213096,0.139324,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.215496,0.141680,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.216448,0.144150,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.220737,0.146659,1.126730,1.415299,0.007391,1.418524,0.007391,1.126730,0
2026-07-02 15:46:21.220737,0.149117,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.220737,0.151587,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.226985,0.154113,1.126730,1.415299,0.007391,1.418524,0.007391,1.126730,0
2026-07-02 15:46:21.226985,0.156619,1.137094,1.415299,0.002211,1.418524,0.002211,1.137094,0
2026-07-02 15:46:21.226985,0.159104,1.137094,1.415299,0.007391,1.418524,0.007391,1.137094,0
2026-07-02 15:46:21.235545,0.161458,1.126730,1.415299,0.007391,1.418524,0.007391,1.126730,0
2026-07-02 15:46:21.235545,0.163933,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.239651,0.166399,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.241666,0.168878,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.243676,0.171323,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.247704,0.173763,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.247704,0.176283,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.247704,0.178688,1.121548,1.415299,0.007391,1.413342,0.007391,1.121548,0
2026-07-02 15:46:21.247704,0.181130,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.256515,0.183452,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.258527,0.185813,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.260538,0.188185,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.264563,0.190529,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.266320,0.192853,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.268334,0.195517,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.270791,0.197841,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.272802,0.200154,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.283619,0.202506,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.286643,0.212889,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.289229,0.215364,1.137094,1.415299,0.007391,1.418524,0.007391,1.137094,0
2026-07-02 15:46:21.291244,0.217786,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.293257,0.220461,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.295272,0.222819,1.121548,1.415299,0.007391,1.418524,0.007391,1.121548,0
2026-07-02 15:46:21.297027,0.225173,1.126730,1.415299,0.007391,1.413342,0.007391,1.126730,0
2026-07-02 15:46:21.300928,0.227529,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.302943,0.229989,1.137094,1.415299,0.007391,1.418524,0.007391,1.137094,0
2026-07-02 15:46:21.304957,0.232294,1.131911,1.415299,0.007391,1.418524,0.007391,1.131911,0
2026-07-02 15:46:21.309180,0.234566,1.131911,1.415299,0.007391,1.413342,0.007391,1.131911,0
2026-07-02 15:46:21.311195,0.237673,1.137094,1.415299,0.007391,1.413342,0.007391,1.137094,0
2026-07-02 15:46:21.313213,0.240055,1.121548,1.415299,0.007391,1.413342,0.007391,1.121548,0
