horodatage,temps_s,AIN0,AIN1,AIN2,AIN3,courant,position,trigger
2026-07-02 15:39:10.565423,0.000001,-7.117290,1.415299,-0.002971,1.418524,-0.002971,-7.117290,0
2026-07-02 15:39:10.565423,0.004154,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.565423,0.006690,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.575684,0.009162,-7.106927,1.415299,-0.002971,1.413342,-0.002971,-7.106927,0
2026-07-02 15:39:10.578181,0.011632,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.580845,0.014300,-7.122472,1.415299,0.002211,1.413342,0.002211,-7.122472,0
2026-07-02 15:39:10.580845,0.017114,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.584037,0.019759,-7.117290,1.415299,-0.002971,1.418524,-0.002971,-7.117290,0
2026-07-02 15:39:10.584037,0.022511,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.590648,0.025166,-7.117290,1.415299,-0.002971,1.418524,-0.002971,-7.117290,0
2026-07-02 15:39:10.593444,0.027826,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.593444,0.030889,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.593444,0.033497,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.600738,0.035960,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.600738,0.038694,-7.117290,1.415299,-0.002971,1.418524,-0.002971,-7.117290,0
2026-07-02 15:39:10.600738,0.041318,-7.117290,1.415299,0.002211,1.413342,0.002211,-7.117290,0
2026-07-02 15:39:10.600738,0.043816,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.612135,0.046343,-7.112109,1.415299,-0.002971,1.413342,-0.002971,-7.112109,0
2026-07-02 15:39:10.612135,0.049141,-7.117290,1.415299,-0.002971,1.418524,-0.002971,-7.117290,0
2026-07-02 15:39:10.612135,0.051830,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.619303,0.054481,-7.112109,1.415299,-0.002971,1.413342,-0.002971,-7.112109,0
2026-07-02 15:39:10.623212,0.057203,-7.122472,1.415299,-0.002971,1.413342,-0.002971,-7.122472,0
2026-07-02 15:39:10.625730,0.059585,-7.112109,1.415299,-0.002971,1.418524,-0.002971,-7.112109,0
2026-07-02 15:39:10.627901,0.061925,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.630466,0.064411,-7.112109,1.415299,-0.002971,1.413342,-0.002971,-7.112109,0
2026-07-02 15:39:10.632544,0.066701,-7.117290,1.415299,-0.002971,1.413342,-0.002971,-7.117290,0
2026-07-02 15:39:10.632544,0.068938,-7.122472,1.415299,-0.002971,1.413342,-0.002971,-7.122472,0
2026-07-02 15:39:10.635839,0.071264,-7.112109,1.415299,-0.002971,1.413342,-0.002971,-7.112109,0
2026-07-02 15:39:10.638948,0.073582,-7.117290,1.415299,-0.008152,1.413342,-0.008152,-7.117290,0
2026-07-02 15:39:10.640980,0.075820,-7.112109,1.415299,-0.008152,1.413342,-0.008152,-7.112109,0
2026-07-02 15:39:10.643189,0.078188,-7.106927,1.415299,-0.002971,1.413342,-0.002971,-7.106927,0
2026-07-02 15:39:10.645908,0.080644,-7.122472,1.415299,-0.002971,1.413342,-0.002971,-7.122472,0
