horodatage,temps_s,AIN0,AIN1,AIN2,AIN3,courant,position,trigger
2026-07-02 15:41:44.124592,0.000001,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.126609,0.003708,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.130590,0.006148,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.132568,0.008586,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.135374,0.011016,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.136639,0.013473,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.140674,0.016279,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.142949,0.018794,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.145614,0.021303,-4.319194,1.415299,0.002211,1.413342,0.002211,-4.319194,0
2026-07-02 15:41:44.147638,0.023777,-4.308831,1.415299,0.002211,1.418524,0.002211,-4.308831,0
2026-07-02 15:41:44.150316,0.026283,-4.314013,1.415299,-0.002971,1.413342,-0.002971,-4.314013,0
2026-07-02 15:41:44.153033,0.028816,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.155060,0.031390,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.157087,0.033875,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.158743,0.036348,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.163001,0.038893,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.165673,0.041414,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.167575,0.044048,-4.314013,1.415299,0.002211,1.418524,0.002211,-4.314013,0
2026-07-02 15:41:44.170094,0.046753,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.173358,0.049430,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.173358,0.051988,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.173358,0.054544,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
2026-07-02 15:41:44.173358,0.057026,-4.314013,1.415299,0.002211,1.413342,0.002211,-4.314013,0
