condensateur,mm,pos_v,timestamp
cg,8.06,-2.4218977292378745,2026-08-13T14:52:45.077517
cg,18.76,0.5230326334635417,2026-08-13T14:52:45.077517
cg,29.26,3.3878515561421714,2026-08-13T14:52:45.077517
cg,38.27,5.868346659342448,2026-08-13T14:52:45.077517
cg,48.46,8.660307439168294,2026-08-13T14:52:45.077517
