t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
11896,2.4155,2.4487,2.0281,1.5601,4.1851,-0.1959,-0.0157,0.03861,-1.8,-1.242
11998,2.4909,2.4096,1.9711,1.5601,4.1851,-0.1852,-0.1357,0.05271,-1.783,-1.509
12095,2.4356,2.4096,1.9086,1.5601,4.1851,-0.2361,-0.1086,0.06755,-1.793,-1.376
12200,2.6417,2.566,2.1248,1.5601,4.1851,-0.188,-0.1314,0.05263,-1.8,-1.297
12301,2.511,2.3705,1.8687,1.5601,4.1851,-0.2144,-0.2213,0.09494,-1.793,-1.58
12403,2.4607,2.2825,2.0167,1.5601,4.1851,-0.0554,-0.156,0.02741,-1.768,-1.394
12501,2.516,2.3656,1.8801,1.5601,4.1851,-0.202,-0.224,0.09098,-1.781,-1.484
12604,2.4808,2.3167,1.9086,1.5601,4.1851,-0.1497,-0.2039,0.06396,-1.77,-1.443
12706,2.4406,2.4585,1.9882,1.5601,4.1851,-0.2248,-0.0523,0.05327,-1.8,-1.312
12806,2.4406,2.4633,2.0224,1.6188,4.1851,-0.2069,-0.0348,0.04403,-1.794,-1.536
12908,2.4205,2.4536,2.0508,1.5601,4.1851,-0.1844,-0.0081,0.03405,-1.8,-1.239
13006,2.4406,2.4633,2.0167,1.5601,4.1851,-0.2106,-0.0372,0.04574,-1.799,-1.568
13109,2.4858,2.3265,1.846,1.5308,4.1851,-0.1971,-0.2306,0.09202,-1.765,-1.461
13213,2.5261,2.3851,1.9256,1.5601,4.1851,-0.1872,-0.2034,0.0764,-1.798,-1.417
13310,2.4507,2.3656,2.0451,1.5601,4.1851,-0.1086,-0.0883,0.01959,-1.769,-1.352
13414,2.4054,2.434,1.9598,1.5601,4.1851,-0.2295,-0.0435,0.05455,-1.799,-1.299
13515,2.5261,2.3803,1.9086,1.5601,4.1851,-0.1941,-0.2135,0.08322,-1.799,-1.412
13618,2.6417,2.566,2.1134,1.5601,4.1851,-0.1953,-0.1364,0.05676,-1.793,-1.502
13719,2.521,2.3851,1.9199,1.5601,4.1851,-0.1918,-0.2009,0.07716,-1.788,-1.445
13820,2.6417,2.566,2.1191,1.5601,4.1851,-0.1917,-0.1339,0.05467,-1.796,-1.351
13923,2.3803,2.4194,1.9199,1.5601,4.1851,-0.2477,-0.0441,0.06329,-1.797,-1.398
14025,2.516,2.3754,1.9199,1.5601,4.1851,-0.1846,-0.2013,0.07461,-1.8,-1.321
14125,2.4708,2.3167,2.0337,1.5601,4.2412,-0.0711,-0.1397,0.02458,-1.768,-1.544
14227,2.134,2.3118,0.7363,1.5601,4.1851,-0.9666,-0.3744,1.07446,-1.781,-1.412
14325,2.4708,2.4047,1.8915,1.5601,4.1851,-0.2362,-0.1532,0.07927,-1.794,-1.582
14431,2.4959,2.3314,1.8801,1.5308,4.1851,-0.1773,-0.223,0.08115,-1.771,-1.39
14531,2.4205,2.4536,1.9768,1.5601,4.1851,-0.2319,-0.0401,0.0554,-1.794,-1.383
14633,2.6366,2.5611,2.1476,1.5308,4.1851,-0.1703,-0.1193,0.04323,-1.756,-1.396
14733,2.4909,2.3314,1.8289,1.5601,4.1851,-0.2112,-0.2402,0.10232,-1.794,-1.522
14836,2.521,2.3949,1.9484,1.5601,4.1851,-0.1817,-0.1832,0.06658,-1.76,-1.376
14934,2.6366,2.566,2.085,1.5601,4.1851,-0.2146,-0.1438,0.06673,-1.8,-1.448
15035,2.3954,2.4242,1.9598,1.5601,4.1851,-0.2232,-0.0389,0.05135,-1.795,-1.299
15139,2.6417,2.566,2.1191,1.5601,4.1851,-0.1917,-0.1339,0.05467,-1.8,-1.286
15241,2.4858,2.3314,1.8801,1.5601,4.1851,-0.1793,-0.2131,0.07754,-1.782,-1.353
15339,2.511,2.3949,1.9086,1.5601,4.1851,-0.2093,-0.1906,0.08013,-1.799,-1.572
15442,2.5009,2.3558,1.9086,1.5601,4.1851,-0.1785,-0.2022,0.07273,-1.778,-1.454
15545,2.4004,2.4389,1.937,1.5601,4.1851,-0.2492,-0.0457,0.06418,-1.799,-1.491
15646,2.4356,2.4585,1.9939,1.5601,4.1851,-0.2221,-0.0449,0.05135,-1.8,-1.263
15747,2.4004,2.434,1.9711,1.5601,4.1851,-0.2231,-0.0336,0.05091,-1.8,-1.585
15846,2.516,2.3656,1.9029,1.5601,4.1851,-0.1874,-0.2141,0.08095,-1.795,-1.467
15945,2.4758,2.3118,1.9313,1.5601,4.1851,-0.1319,-0.1917,0.05416,-1.769,-1.531
16053,2.6366,2.5611,2.1419,1.5601,4.1851,-0.1739,-0.1218,0.04508,-1.77,-1.552
16156,2.511,2.3656,1.9427,1.5601,4.1851,-0.1628,-0.1919,0.06331,-1.758,-1.384
16256,2.3853,2.4194,1.9142,1.5601,4.1851,-0.2504,-0.0515,0.06534,-1.798,-1.615
16357,2.511,2.3656,1.863,1.5601,4.1851,-0.214,-0.2264,0.09706,-1.738,-1.519
16459,2.4909,2.3363,1.863,1.5308,4.1851,-0.1934,-0.2228,0.087,-1.787,-1.477
16556,2.6316,2.5611,2.1419,1.5308,4.1851,-0.1749,-0.1169,0.04424,-1.763,-1.356
16655,2.4104,2.4438,1.9655,1.5601,4.1851,-0.233,-0.0406,0.05594,-1.799,-1.29
16754,2.4456,2.4096,1.9484,1.5601,4.1851,-0.2086,-0.1012,0.05374,-1.769,-1.473
16863,2.5311,2.39,1.9313,1.5601,4.1851,-0.1866,-0.2032,0.07611,-1.795,-1.458
16963,2.4657,2.2923,2.0281,1.5601,4.1851,-0.0553,-0.1507,0.02575,-1.757,-1.46
17065,2.6366,2.5611,2.1305,1.6481,4.1851,-0.1812,-0.1267,0.04891,-1.793,-1.39
17166,2.3853,2.4145,1.9768,1.5601,4.2132,-0.206,-0.027,0.04318,-1.783,-1.336
17269,2.4909,2.3412,1.8403,1.5601,4.1851,-0.2121,-0.2299,0.09785,-1.784,-1.6
17369,2.4205,2.4047,1.9256,1.5308,4.129,-0.224,-0.0891,0.0581,-1.798,-1.421
17474,2.5009,2.346,1.937,1.5601,4.1851,-0.152,-0.1952,0.06121,-1.735,-1.479
17575,2.6366,2.566,2.1191,1.5308,4.2412,-0.1927,-0.129,0.05375,-1.8,-1.301
17675,2.3753,2.4145,1.9142,1.5601,4.1851,-0.2482,-0.0443,0.06358,-1.799,-1.43
17773,1.9279,2.3216,1.0265,1.5601,4.1851,-0.828,-0.041,0.68733,-1.787,-1.267
17875,2.6366,2.5611,2.1305,1.5601,4.1851,-0.1812,-0.1267,0.04891,-1.799,-1.256
17974,1.1035,2.2141,2.1305,1.5601,4.1851,-0.1877,1.1874,1.44509,-1.797,-1.299
18077,2.4104,2.434,1.9427,1.5894,4.1851,-0.2395,-0.0558,0.06046,-1.795,-1.511
18175,2.4959,2.3314,1.9086,1.5601,4.2412,-0.159,-0.2106,0.06965,-1.739,-1.424
18282,2.5311,2.3803,1.937,1.5601,4.1851,-0.1748,-0.2061,0.07301,-1.767,-1.437
18384,2.6417,2.5709,2.1248,1.5601,4.1851,-0.1921,-0.1288,0.05349,-1.8,-1.289
18483,2.516,2.3607,1.9199,1.5601,4.1851,-0.1723,-0.2094,0.07353,-1.74,-1.354
18585,2.521,2.3754,1.9541,1.5601,4.1851,-0.1617,-0.1915,0.0628,-1.707,-1.663
18687,2.4155,2.4438,2.0337,1.5601,4.1851,-0.1881,-0.0159,0.03565,-1.799,-1.469
18786,2.5261,2.3851,1.9086,1.5601,4.1851,-0.1982,-0.2108,0.08369,-1.8,-1.44
18886,2.6366,2.566,2.1191,1.5601,4.1851,-0.1927,-0.129,0.05375,-1.8,-1.305
18989,2.521,2.3558,1.8801,1.5601,4.1851,-0.1929,-0.2342,0.09207,-1.795,-1.439
19091,2.4406,2.4682,1.9996,1.5601,4.1851,-0.2257,-0.042,0.05269,-1.794,-1.438
19192,2.6366,2.566,2.1191,1.5601,4.1851,-0.1927,-0.129,0.05375,-1.799,-1.309
19294,2.4305,2.4585,1.9939,1.5601,4.1851,-0.2231,-0.0399,0.05137,-1.799,-1.53
19396,2.5009,2.3607,1.8687,1.5601,4.1851,-0.2082,-0.2168,0.09033,-1.788,-1.278
19498,2.4959,2.3314,1.8573,1.5308,4.1851,-0.1919,-0.2328,0.09105,-1.781,-1.459
19598,2.516,2.3656,1.8801,1.5601,4.101,-0.202,-0.224,0.09098,-1.786,-1.678
19700,2.6366,2.5611,2.1077,1.5601,4.1851,-0.1959,-0.1366,0.05703,-1.798,-1.304
19800,2.4054,2.4389,1.9541,1.6188,4.1851,-0.2372,-0.0432,0.05814,-1.788,-1.393
19903,2.4004,2.4389,2.0053,1.5601,4.1851,-0.2053,-0.0161,0.04239,-1.799,-1.336
20002,2.506,2.3363,1.9484,1.5894,4.1851,-0.1355,-0.2005,0.05859,-1.735,-1.474
20105,2.4607,2.4194,2.0053,1.5601,4.1851,-0.1772,-0.086,0.0388,-1.779,-1.577
20207,2.4909,2.3558,1.863,1.5601,4.1571,-0.2097,-0.212,0.08894,-1.8,-1.336
20308,2.506,2.3754,1.9142,1.5601,4.1851,-0.1902,-0.1939,0.07379,-1.788,-1.557
20407,2.4456,2.4682,1.9825,1.5601,4.1851,-0.2357,-0.0543,0.05849,-1.797,-1.327
20510,2.4406,2.3998,1.9029,1.5601,4.1851,-0.2306,-0.1214,0.06792,-1.795,-1.347
20612,2.4255,2.4438,1.9825,1.5308,4.1851,-0.2191,-0.048,0.05031,-1.792,-1.49
20712,2.521,2.3851,1.9199,1.5601,4.1851,-0.1918,-0.2009,0.07716,-1.786,-1.41
20816,2.6417,2.5709,2.1305,1.5601,4.1851,-0.1885,-0.1263,0.05146,-1.798,-1.326
20915,2.6316,1.0704,2.1248,1.5601,4.2132,1.0614,-0.9406,2.0114,-1.738,-1.397
21017,2.516,2.3607,1.9199,1.5601,4.1851,-0.1723,-0.2094,0.07353,-1.737,-1.448
21120,2.4909,2.3363,1.8175,1.5601,4.1851,-0.2226,-0.2425,0.10836,-1.795,-1.423
21219,2.4758,2.2874,2.0508,1.5308,4.1851,-0.0346,-0.1533,0.02471,-1.738,-1.476
21321,2.6417,2.566,2.1191,1.5601,4.1851,-0.1917,-0.1339,0.05467,-1.8,-1.35
21423,1.8877,1.8768,2.1134,1.5601,4.1851,0.2353,0.226,0.10643,-1.71,-1.544
21524,2.506,2.3412,1.8801,1.5601,4.1851,-0.1835,-0.2275,0.08543,-1.788,-1.319
21625,2.6366,2.566,2.1134,1.6188,4.1851,-0.1963,-0.1314,0.05582,-1.799,-1.458
21725,2.4959,2.3363,1.8517,1.5601,4.1851,-0.1997,-0.2326,0.09399,-1.793,-1.516
21829,2.6366,2.566,2.1248,1.5601,4.1851,-0.189,-0.1265,0.05172,-1.8,-1.293
21926,2.4155,2.4536,2.011,1.5601,4.1851,-0.2109,-0.0204,0.04492,-1.788,-1.431
22030,2.4909,2.3509,1.8744,1.5601,4.1851,-0.1983,-0.2098,0.08333,-1.788,-1.388
22132,2.4406,2.4633,2.0053,1.5601,4.1851,-0.2179,-0.0422,0.04927,-1.8,-1.327
22231,2.3753,2.434,1.9086,1.5601,4.1851,-0.2682,-0.0361,0.07326,-1.788,-1.44
22332,2.4858,2.3216,1.8403,1.6188,4.1851,-0.1967,-0.2357,0.09425,-1.788,-1.268
22432,2.4004,2.4291,1.9256,1.5601,4.1851,-0.2483,-0.056,0.0648,-1.795,-1.473
22533,2.3853,2.4145,1.9541,1.5601,4.1851,-0.2207,-0.0369,0.05006,-1.799,-1.251
22635,2.4657,2.2874,1.9939,1.5601,4.1851,-0.0732,-0.1681,0.03362,-1.768,-1.52
22740,2.4155,2.5367,2.0337,1.5601,4.1851,-0.2658,0.035,0.07189,-1.799,-1.534
22838,2.4959,2.3314,1.846,1.5601,4.1851,-0.1993,-0.2378,0.09624,-1.787,-1.392
22941,2.4808,2.3069,2.0167,1.5601,4.1851,-0.072,-0.1624,0.03154,-1.739,-1.505
23042,2.4305,2.4145,1.8972,1.5601,4.1851,-0.2485,-0.1059,0.07298,-1.8,-1.351
23144,2.5009,2.3509,1.863,1.5601,4.1851,-0.2037,-0.2246,0.09192,-1.785,-1.386
23248,2.6366,2.566,2.1476,1.5601,4.1851,-0.1744,-0.1166,0.04401,-1.763,-1.335
23342,2.4657,2.2923,2.0281,1.5601,4.1851,-0.0553,-0.1507,0.02575,-1.77,-1.394
23446,2.4657,2.2923,2.0167,1.5601,4.1851,-0.0626,-0.1556,0.02813,-1.77,-1.333
23547,2.4657,2.2972,2.0224,1.5308,4.1851,-0.063,-0.1504,0.02661,-1.765,-1.391
23648,2.5311,2.39,1.9029,1.5601,4.1851,-0.2049,-0.2155,0.08844,-1.787,-1.505
23753,2.6366,2.5611,2.1134,1.5308,4.1851,-0.1922,-0.1341,0.05494,-1.799,-1.426
23853,2.4607,2.3167,2.0224,1.5308,4.2132,-0.0804,-0.1348,0.02463,-1.738,-1.33
23956,2.4155,2.4633,1.9598,1.5601,4.1851,-0.2521,-0.0373,0.06492,-1.8,-1.225
24057,2.4858,2.3118,1.8744,1.5308,4.1851,-0.1666,-0.2263,0.07894,-1.736,-1.47
24158,2.5009,2.3949,1.8801,1.5601,4.1851,-0.2295,-0.1931,0.08996,-1.799,-1.548
24255,2.6417,2.566,2.1248,1.5601,4.1851,-0.188,-0.1314,0.05263,-1.795,-1.308
24361,2.4959,2.346,1.8573,1.5601,4.1851,-0.2042,-0.2248,0.09224,-1.788,-1.476
24461,2.4054,2.4438,1.9655,1.6481,4.1851,-0.234,-0.0356,0.05602,-1.8,-1.332
24563,2.4004,2.4389,1.9598,1.5601,4.1851,-0.2345,-0.0358,0.05629,-1.783,-1.535
24656,2.6366,2.566,2.102,1.5601,4.1851,-0.2036,-0.1364,0.06006,-1.787,-1.454
24762,2.6417,2.566,2.1305,1.5601,4.1851,-0.1844,-0.129,0.05062,-1.8,-1.285
24868,2.4858,2.3216,1.846,1.5601,4.1571,-0.193,-0.2332,0.09167,-1.797,-1.492
24970,2.4205,2.4389,1.9541,1.5601,4.1851,-0.2343,-0.058,0.05827,-1.795,-1.331
25062,2.506,2.3607,1.8915,1.5601,4.1851,-0.1926,-0.2118,0.08196,-1.795,-1.41
25173,2.4356,2.4585,2.0167,1.5601,4.129,-0.2075,-0.035,0.04427,-1.793,-1.456
25266,2.511,2.3558,1.8972,1.5601,4.1851,-0.1839,-0.217,0.08088,-1.77,-1.314
25374,2.4356,2.4682,1.9996,1.5601,4.2412,-0.2266,-0.037,0.05274,-1.788,-1.52
25472,2.521,2.3803,1.9086,1.5601,4.1851,-0.195,-0.2085,0.08152,-1.769,-1.455
25575,2.6366,2.566,2.1191,1.5601,4.1851,-0.1927,-0.129,0.05375,-1.8,-1.29
