t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
25901,2.2747,2.2287,1.937,0.827,4.2132,-0.0977,-0.0375,0.01094,-0.248,-1.092
26004,2.2496,2.2043,1.9939,0.827,4.1851,-0.0455,-0.0016,0.00207,-0.122,-1.392
26106,2.4909,2.3265,2.1532,0.827,4.1851,0.0015,-0.1023,0.01047,0.011,-1.006
26204,2.3753,2.1652,1.9313,0.827,4.1851,-0.0287,-0.1734,0.03089,-0.145,-1.204
26306,2.3702,2.1261,1.8972,0.827,4.1851,-0.0189,-0.2047,0.04226,-0.121,-1.145
26409,2.3551,2.1261,1.8858,0.827,4.1851,-0.0291,-0.1948,0.03881,-0.194,-1.104
26511,2.2747,2.219,2.011,0.827,4.1851,-0.0419,-0.0108,0.00187,-0.257,-1.061
26612,2.2596,2.1896,1.9598,0.827,4.1851,-0.0532,-0.0343,0.00401,-0.027,-0.999
26713,2.3551,2.1212,1.8858,0.827,4.1851,-0.0251,-0.1975,0.03964,-0.178,-1.427
26814,2.3149,2.0772,2.0451,0.827,4.1851,0.1064,-0.1131,0.02412,-0.079,-0.93
26917,2.3401,2.1652,1.9825,0.827,4.1851,-0.0026,-0.1167,0.01362,-0.089,-1.232
27015,2.4858,2.3216,2.1646,0.827,4.1851,0.0119,-0.0951,0.00919,-0.289,-1.149
27119,2.3602,2.1163,1.9086,0.827,4.1851,-0.0053,-0.1952,0.03815,-0.027,-0.982
27218,2.4808,2.3167,2.176,0.827,4.1851,0.0223,-0.0879,0.00823,-0.005,-1.061
27322,2.3753,2.1505,1.9086,0.827,4.1851,-0.0311,-0.1913,0.03756,-0.292,-1.15
27423,2.3702,2.1359,1.9086,0.827,4.1851,-0.0198,-0.1944,0.03818,-0.017,-1.052
27523,2.4708,2.3216,2.0451,0.827,4.1851,-0.0679,-0.1321,0.02206,-0.181,-1.106
27625,2.2546,2.1896,1.9541,0.827,4.1851,-0.0579,-0.0318,0.00436,-0.178,-1.038
27726,2.4909,2.3216,2.1532,0.827,4.1851,0.0056,-0.105,0.01105,0.063,-0.98
27826,2.2999,2.1212,2.0281,0.827,4.1851,0.0557,-0.0816,0.00976,-0.158,-1.098
27929,2.4808,2.3216,2.1476,0.827,4.1851,-0.0,-0.0976,0.00952,-0.189,-1.211
28028,2.4858,2.3265,2.1589,0.827,4.1851,0.0042,-0.0949,0.00903,-0.021,-1.075
28135,2.2446,2.1945,1.9825,0.7977,4.1851,-0.0456,-0.0069,0.00213,-0.115,-0.988
28236,2.3753,2.1408,1.9825,0.827,4.1851,0.0247,-0.1646,0.0277,0.141,-1.194
28334,2.3753,2.1505,1.9199,0.8856,4.1851,-0.0237,-0.1864,0.0353,-0.228,-1.264
28436,2.2848,2.219,2.0224,0.827,4.1851,-0.0326,-0.0157,0.00131,-0.211,-1.202
28538,2.4909,2.3265,2.1589,0.827,4.1851,0.0051,-0.0998,0.01,0.034,-0.991
28640,2.33,2.0772,2.011,0.827,4.1851,0.0874,-0.1427,0.02799,-0.196,-1.008
28737,2.3401,2.087,1.9199,0.827,4.1851,0.0226,-0.1866,0.03535,-0.147,-1.267
28842,2.4858,2.3216,2.1532,0.827,4.1851,0.0046,-0.1001,0.01003,-0.173,-0.996
28943,2.3501,2.1017,1.863,0.827,4.1851,-0.0243,-0.2131,0.04602,-0.237,-1.22
29043,2.3602,2.1212,1.8915,0.827,4.1851,-0.0204,-0.2,0.0404,0.04,-1.007
29145,2.2697,2.219,1.9768,0.827,4.1851,-0.0648,-0.0207,0.00463,-0.259,-1.036
29249,2.2697,2.219,1.9711,0.827,4.1851,-0.0685,-0.0231,0.00523,-0.343,-1.277
29349,2.4808,2.3216,2.1703,0.827,4.1851,0.0146,-0.0877,0.00791,0.025,-1.0
29451,2.2697,2.1994,2.0053,0.827,4.1851,-0.0302,-0.019,0.00127,-0.268,-1.163
29551,2.2395,2.1994,2.0224,0.827,4.1851,-0.025,0.0179,0.00095,0.056,-1.011
29653,2.2848,2.219,1.9939,0.827,4.1851,-0.0509,-0.0281,0.00338,-0.225,-0.975
29755,2.2797,2.219,2.0224,0.827,4.1851,-0.0336,-0.0108,0.00125,-0.204,-1.215
29857,2.3451,2.1065,1.8801,0.827,4.1851,-0.0184,-0.1981,0.0396,-0.047,-1.018
29960,2.3702,2.1652,1.9313,0.827,4.1851,-0.0297,-0.1685,0.02926,-0.233,-1.245
30054,2.2848,2.219,2.011,0.7977,4.1851,-0.04,-0.0207,0.00202,-0.204,-1.082
