t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
25858,2.4305,2.087,2.0451,0.7683,4.4656,0.1206,-0.2212,0.06346,0.048,-1.734
25955,2.3551,2.1848,1.9598,0.7683,4.4656,-0.0306,-0.1306,0.01801,-0.1,-1.722
26059,2.5914,2.3363,2.1589,0.7683,4.4656,0.0164,-0.1931,0.03757,0.153,-1.8
26162,2.4557,2.131,1.9541,0.739,4.4656,0.0301,-0.2612,0.06913,0.156,-1.794
26261,2.4456,2.1065,1.8573,0.739,4.4375,-0.0136,-0.3066,0.09421,-0.094,-1.787
26364,2.4456,2.1163,1.8801,0.739,4.4656,-0.0071,-0.2914,0.08497,-0.074,-1.783
26466,2.4305,2.0968,2.0337,0.739,4.4656,0.1051,-0.2207,0.05978,0.018,-1.735
26565,2.4456,2.1163,1.8858,0.7683,4.4656,-0.0034,-0.289,0.0835,0.044,-1.763
26667,2.4557,2.1163,1.8858,0.7683,4.4656,-0.0015,-0.2988,0.08929,-0.104,-1.703
26768,2.3551,2.1994,2.0337,0.7683,4.4656,0.0047,-0.0906,0.00822,0.06,-1.77
26870,2.4356,2.1114,1.9029,0.7683,4.4656,0.0097,-0.2744,0.07537,-0.081,-1.765
26970,2.4205,2.0821,2.0451,0.7683,4.4656,0.1228,-0.214,0.06086,-0.053,-1.735
27073,2.5914,2.3363,2.1476,0.7683,4.4656,0.0091,-0.1981,0.03931,0.107,-1.8
27173,2.4858,2.1701,1.937,0.7683,4.4656,-0.0077,-0.2768,0.07666,-0.1,-1.787
27273,2.3451,2.1945,1.9598,0.739,4.4656,-0.0408,-0.1154,0.01499,-0.031,-1.765
27375,2.5914,2.3314,2.1532,0.739,4.4656,0.0168,-0.1983,0.03959,-0.067,-1.798
27477,2.4808,2.175,1.9427,0.739,4.4656,-0.0091,-0.2667,0.0712,-0.074,-1.788
27580,2.4758,2.1554,1.9256,0.7683,4.4656,-0.0047,-0.2799,0.07834,0.116,-1.8
27671,2.3401,2.1896,1.9768,0.739,4.4656,-0.0267,-0.1058,0.0119,-0.062,-1.763
27779,2.4657,2.1408,1.9142,0.7683,4.4656,-0.0017,-0.283,0.08007,0.029,-1.71
27882,2.5864,2.3314,2.1476,0.7683,4.3814,0.0122,-0.1958,0.03849,0.059,-1.8
27985,2.4456,2.1114,1.8801,0.7683,4.4656,-0.003,-0.2941,0.0865,-0.123,-1.702
28084,2.4858,2.1652,1.9939,0.7683,4.4656,0.033,-0.2548,0.066,0.108,-1.8
28186,2.3501,2.219,1.9768,0.7683,4.4656,-0.0493,-0.0996,0.01234,0.062,-1.694
28288,2.3803,2.2336,2.011,0.7683,4.4656,-0.0337,-0.1063,0.01245,-0.095,-1.583
28391,2.3401,2.1994,2.0337,0.7097,4.4656,0.0017,-0.0758,0.00574,0.028,-1.74
28490,2.3702,2.1848,2.0224,0.739,4.4656,0.0125,-0.1183,0.01415,-0.124,-1.765
28592,2.3451,2.1994,1.9825,0.7683,4.4656,-0.0302,-0.1029,0.0115,0.095,-1.77
28692,2.5763,2.3314,2.1589,0.7683,4.5217,0.0176,-0.181,0.03307,0.1,-1.8
28795,2.3903,2.263,2.0622,0.7683,4.4936,-0.0234,-0.0779,0.00662,-0.068,-1.703
28895,2.4456,2.1114,1.8858,0.7683,4.4656,0.0006,-0.2916,0.08505,0.065,-1.74
28996,2.4858,2.1701,1.937,0.7683,4.4656,-0.0077,-0.2768,0.07666,-0.131,-1.793
29098,2.5914,2.3363,2.1589,0.7683,4.4656,0.0164,-0.1931,0.03757,-0.079,-1.74
29199,2.4456,2.1261,1.8972,0.7683,4.4656,-0.0043,-0.2787,0.07767,-0.124,-1.785
29299,2.5914,2.3363,2.1589,0.7683,4.4656,0.0164,-0.1931,0.03757,-0.051,-1.797
29401,2.4305,2.1017,1.937,0.7683,4.4656,0.0388,-0.26,0.0691,0.065,-1.783
29505,2.1893,2.1799,0.2299,0.7683,4.4095,-1.1712,-0.7204,1.89063,-0.159,-1.764
29603,2.4657,2.131,1.8858,0.7683,4.4656,-0.0118,-0.3006,0.09053,-0.134,-1.733
29705,2.4909,2.1799,2.011,0.739,4.4656,0.0327,-0.2443,0.06074,-0.009,-1.797
29807,2.5914,2.3314,2.1589,0.7683,4.4656,0.0205,-0.1958,0.03876,0.102,-1.8
29907,2.4708,2.1554,1.9541,0.7683,4.4656,0.0126,-0.2626,0.06912,0.04,-1.786
30009,2.4657,2.1457,1.9142,0.7683,4.4656,-0.0058,-0.2803,0.07859,-0.07,-1.757
