t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
4307,1.9983,1.7595,2.0565,0.2111,4.1851,0.3183,0.0286,0.10211,1.789,0.551
4409,2.1289,0.4008,2.1589,0.2111,4.1851,1.5463,-0.7994,3.03011,1.8,0.452
4508,1.9631,1.8426,1.9541,0.2111,4.1851,0.1761,0.0642,0.03512,1.775,0.34
4611,1.943,1.8719,1.9882,0.2111,4.2132,0.1696,0.1148,0.04193,1.737,0.565
4712,2.1139,1.9697,2.1646,0.2111,4.1851,0.2343,0.0771,0.06085,1.8,0.615
4811,2.0083,1.784,1.9256,0.2111,4.1851,0.2156,-0.0246,0.04709,1.8,0.535
4915,2.0234,1.8084,1.9598,0.2111,4.1851,0.22,-0.0113,0.04854,1.8,0.622
5016,2.1239,1.9746,2.1589,0.2111,4.1851,0.2285,0.0674,0.05677,1.8,0.649
5119,1.943,1.8622,1.9939,0.2111,4.1851,0.1814,0.1119,0.04543,1.799,0.337
5221,2.0334,1.8182,1.9427,0.2111,4.1851,0.2028,-0.0232,0.04167,1.786,0.383
5319,2.1289,1.9746,2.1703,0.1818,4.1851,0.2368,0.0674,0.06063,1.799,0.576
5420,2.0334,1.8328,1.9313,0.1818,4.1851,0.1832,-0.0201,0.03397,1.798,0.574
5525,1.943,1.8719,1.9996,0.2111,4.1851,0.1769,0.1197,0.04562,1.75,0.47
5627,1.9178,1.8573,1.9484,0.2111,4.1851,0.1514,0.1141,0.03594,1.757,0.584
5726,2.1239,1.9746,2.1134,0.2405,4.1851,0.1993,0.0477,0.04198,1.798,0.461
5828,2.1289,1.9746,2.176,0.2405,4.1851,0.2405,0.0699,0.06272,1.8,0.559
5930,1.2694,1.52,2.1646,0.2111,4.101,0.4471,0.6593,0.63461,1.787,0.621
6032,2.0284,1.8035,1.8972,0.2111,4.1851,0.1848,-0.046,0.03628,1.797,0.287
6134,2.0234,1.8035,1.937,0.2111,4.1851,0.2095,-0.0238,0.04445,1.787,0.461
6237,2.0234,1.8182,1.9142,0.2111,4.1851,0.1826,-0.0256,0.03399,1.794,0.547
6336,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.8,0.644
6438,1.9279,1.8573,1.9541,0.2111,4.1851,0.157,0.1067,0.03604,1.753,0.686
6540,2.0184,1.7986,1.9427,0.2111,4.1851,0.2162,-0.0191,0.04713,1.795,0.418
6642,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.795,0.607
6741,1.943,1.8817,1.9996,0.2111,4.1851,0.1687,0.1251,0.04411,1.732,0.547
6843,2.1289,1.9697,2.176,0.2111,4.1851,0.2446,0.0672,0.06433,1.8,0.659
6946,1.9379,1.8671,2.0394,0.1525,4.1851,0.2056,0.1392,0.06167,1.799,0.541
7048,2.0385,1.828,1.9256,0.2111,4.1851,0.1846,-0.0301,0.035,1.8,0.423
7151,2.0033,1.7986,1.8687,0.2405,4.1851,0.1658,-0.0364,0.0288,1.765,0.524
7242,1.9128,1.8524,2.011,0.2111,4.1851,0.1947,0.1435,0.05852,1.799,0.264
7342,1.9983,1.7693,2.0451,0.2111,4.1851,0.3028,0.029,0.09251,1.798,0.652
7454,1.9329,1.8671,1.9882,0.2111,4.1851,0.1717,0.122,0.04437,1.77,0.519
7551,1.9329,1.8426,1.9711,0.2111,4.1851,0.1812,0.1012,0.04307,1.799,0.628
7655,1.9832,1.7937,2.0679,0.2111,4.1851,0.294,0.067,0.09095,1.773,0.558
7756,2.1239,1.9795,2.176,0.2111,4.1851,0.2354,0.0775,0.06143,1.8,0.479
7858,2.0083,1.7742,1.8915,0.2111,4.1851,0.2018,-0.0448,0.04274,1.8,0.503
7959,2.0234,1.9306,1.9256,0.2111,4.1851,0.0958,0.0409,0.01085,1.765,0.387
8060,2.0184,1.8133,1.9541,0.2111,4.1851,0.2113,-0.0061,0.04469,1.796,0.535
8159,2.0385,1.8475,1.9484,0.2111,4.1851,0.1829,-0.0096,0.03355,1.799,0.498
8264,2.1289,1.9795,2.1646,0.2111,4.1851,0.2291,0.0677,0.05705,1.8,0.41
8364,1.9078,1.8524,1.9598,0.2111,4.1851,0.1608,0.1263,0.04181,1.762,0.626
8470,2.1289,1.9844,2.1646,0.2698,4.2132,0.225,0.0703,0.05556,1.8,0.65
8567,1.9781,1.8817,2.0736,0.2111,4.1851,0.2231,0.1226,0.06481,1.8,0.419
8671,2.0184,1.8133,1.9029,0.2111,4.1851,0.1784,-0.0283,0.03262,1.785,0.626
8771,2.1239,1.9697,2.1703,0.2111,4.1851,0.2399,0.0697,0.06243,1.799,0.654
8870,2.0184,1.7986,1.9029,0.2111,4.1851,0.1906,-0.0363,0.03766,1.795,0.532
8972,1.9983,1.7644,2.085,0.2111,4.1851,0.3325,0.0436,0.11244,1.8,0.692
9076,1.9279,1.8622,1.9768,0.2111,4.1851,0.1675,0.1193,0.04229,1.768,0.494
9178,2.0334,1.8182,1.937,0.2111,4.1851,0.1992,-0.0256,0.04032,1.797,0.538
9277,2.1239,1.9746,2.1646,0.2111,4.1851,0.2322,0.0699,0.0588,1.8,0.669
9374,1.9078,1.8719,2.0224,0.2405,4.1851,0.1847,0.1641,0.06105,1.799,0.567
9481,2.0385,1.8377,1.9655,0.2111,4.1851,0.2021,-0.0075,0.04089,1.786,0.526
9583,2.0334,1.828,1.937,0.2111,4.1851,0.191,-0.0203,0.03688,1.798,0.468
9684,1.953,1.8817,1.9825,0.2111,4.1851,0.1597,0.1078,0.03712,1.735,0.277
9786,1.9731,1.8133,2.0508,0.2111,4.1851,0.2648,0.0802,0.07653,1.788,0.734
9887,2.0284,1.8231,1.9142,0.2111,4.1851,0.1795,-0.0279,0.03298,1.795,0.422
9989,2.0385,1.8475,1.9825,0.2111,4.1851,0.2049,0.0052,0.042,1.787,0.6
10091,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.8,0.646
10189,1.943,1.8719,1.9939,0.2111,4.1851,0.1732,0.1172,0.04376,1.742,0.391
10293,1.9832,1.7449,2.0679,0.2698,4.1851,0.3349,0.0403,0.1138,1.788,0.47
10392,2.1289,1.9697,2.1703,0.2991,4.1851,0.2409,0.0648,0.06223,1.8,0.641
10496,2.0385,1.828,1.937,0.2405,4.1851,0.1919,-0.0252,0.03748,1.799,0.446
10592,2.0284,1.7986,1.9256,0.2111,4.1851,0.2072,-0.0363,0.04426,1.783,0.306
10700,1.958,1.8915,2.0281,0.2111,4.1851,0.1818,0.1279,0.04941,1.787,0.521
10800,1.943,1.8768,2.011,0.2111,4.1851,0.1801,0.1273,0.04866,1.792,0.437
10899,2.1239,1.9697,2.176,0.2111,4.1851,0.2436,0.0722,0.06455,1.8,0.204
10999,1.958,1.8866,2.0053,0.2111,4.2412,0.1712,0.1154,0.04263,1.709,0.275
11103,1.9379,1.8817,2.0167,0.2111,4.1851,0.1787,0.1374,0.05082,1.791,0.538
11204,2.1289,1.9746,2.1703,0.2111,4.1851,0.2368,0.0674,0.06063,1.795,0.655
11308,1.9731,1.7889,1.8232,0.2111,4.1851,0.1388,-0.0318,0.02028,1.735,0.506
11407,1.0633,1.7498,2.0167,0.2111,4.1851,0.1198,0.9232,0.86668,1.77,0.738
11508,1.9681,1.8964,2.0451,0.2111,4.1851,0.1906,0.1282,0.05275,1.788,0.459
11610,1.9832,1.7693,2.0963,0.2111,4.1851,0.3328,0.066,0.1151,1.8,0.6
11708,2.1289,1.9746,2.176,0.0938,4.1851,0.2405,0.0699,0.06272,1.8,0.665
11810,1.9631,1.8964,2.0565,0.2111,4.2132,0.1969,0.138,0.05784,1.766,0.426
11911,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.799,0.602
12012,2.1239,1.9795,2.1703,0.2111,4.101,0.2318,0.075,0.05934,1.8,0.595
12114,2.0083,1.7791,1.9427,0.2111,4.1851,0.2307,-0.0199,0.0536,1.794,0.621
12217,1.953,1.8964,2.011,0.2111,4.1851,0.1657,0.1282,0.04389,1.765,0.57
12320,1.9329,1.8524,1.9882,0.2111,4.1851,0.184,0.1139,0.04684,1.786,0.411
12421,2.0284,1.8182,1.9598,0.2111,4.1571,0.2128,-0.0108,0.04541,1.797,0.357
12524,2.1239,1.9746,2.1646,0.2111,4.1851,0.2322,0.0699,0.0588,1.8,0.646
12625,2.0083,1.7889,1.8972,0.2111,4.1851,0.1932,-0.0343,0.03851,1.799,0.331
12726,2.1038,1.9746,1.9882,0.2111,4.1851,0.1148,0.0132,0.01336,1.752,0.411
12827,2.1289,1.9746,2.1646,0.2111,4.2132,0.2332,0.065,0.05859,1.8,0.492
12930,1.9329,1.8524,1.9711,0.2405,4.1851,0.173,0.1065,0.04128,1.765,0.506
13031,2.1289,1.9746,2.1589,0.2111,4.1851,0.2295,0.0625,0.05658,1.8,0.64
13133,1.9932,1.8426,1.9484,0.2111,4.2132,0.1782,0.0321,0.0328,1.777,0.562
13224,2.0385,1.8377,1.9427,0.2405,4.1851,0.1874,-0.0174,0.03543,1.793,0.432
13334,2.1239,1.9795,2.1817,0.2111,4.2132,0.2391,0.08,0.06356,1.8,0.619
13434,1.9731,1.9013,2.0622,0.2111,4.1851,0.1985,0.1333,0.05716,1.795,0.55
13534,1.958,1.8866,1.9939,0.2111,4.1851,0.1639,0.1105,0.03907,1.74,0.475
13639,1.9932,1.7742,2.0394,0.2111,4.1851,0.294,0.0341,0.08763,1.799,0.348
13737,1.9379,1.8622,2.0053,0.2111,4.1851,0.1878,0.1218,0.05008,1.799,0.401
13839,2.1239,1.9697,2.1589,0.2111,4.1851,0.2326,0.0648,0.05831,1.8,0.654
13941,1.958,1.8817,2.011,0.2111,4.1851,0.179,0.1152,0.0453,1.781,0.399
14037,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.8,0.438
14145,2.1239,1.9746,2.176,0.1232,4.1851,0.2395,0.0748,0.06296,1.8,0.519
14253,2.0184,1.8084,1.9199,0.2111,4.1851,0.1934,-0.0236,0.03797,1.795,0.338
14353,2.0284,1.8133,1.9313,0.2111,4.1851,0.1986,-0.0258,0.04011,1.796,0.697
14452,1.943,1.8475,1.9484,0.2111,4.1851,0.1644,0.0841,0.03411,1.765,0.44
14552,2.0284,1.8133,1.9086,0.2111,4.1851,0.184,-0.0357,0.03512,1.8,0.127
14654,2.1289,1.9746,2.1703,0.2111,4.1851,0.2368,0.0674,0.06063,1.8,0.666
14758,1.9882,1.7546,2.0622,0.2111,4.1851,0.3241,0.0382,0.10648,1.788,0.403
14848,2.0385,1.828,1.9598,0.1232,4.1851,0.2066,-0.0153,0.04291,1.799,0.582
14950,1.9379,1.8719,1.9882,0.2111,4.1851,0.1686,0.1197,0.04276,1.756,0.548
15051,2.0284,1.8035,1.9086,0.2111,4.1851,0.1921,-0.0411,0.03861,1.798,0.266
15163,2.0385,1.8328,1.9711,0.2111,4.1851,0.2098,-0.0077,0.04408,1.8,0.569
15268,2.0184,1.8035,1.9427,0.2111,4.1851,0.2122,-0.0164,0.04528,1.799,0.476
15356,2.0385,1.8524,1.9427,0.2111,4.1851,0.1752,-0.0094,0.03077,1.769,0.511
15457,2.0083,1.784,1.9142,0.2111,4.1851,0.2083,-0.0296,0.04425,1.795,0.547
15568,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.783,0.518
15669,2.0133,1.7889,1.9142,0.2111,4.1851,0.2052,-0.0318,0.0431,1.794,0.634
15772,2.0184,1.7937,1.9142,0.2111,4.1851,0.202,-0.0341,0.04198,1.798,0.444
15868,2.0435,1.8377,1.9484,0.2111,4.1851,0.1921,-0.0199,0.03728,1.8,0.485
15969,1.9178,1.8573,1.9541,0.2111,4.1851,0.155,0.1166,0.03763,1.758,0.606
16075,2.0334,1.7937,1.9882,0.2111,4.2132,0.2525,-0.0168,0.06406,1.788,0.492
16175,1.953,1.8719,2.0224,0.2111,4.2132,0.1935,0.1197,0.05177,1.799,0.213
16279,2.1239,1.9697,2.1646,0.2111,4.1851,0.2363,0.0672,0.06035,1.8,0.64
16383,1.9731,1.8817,2.0679,0.2111,4.1851,0.2185,0.1251,0.06338,1.768,0.555
16480,2.1289,1.9746,2.1476,0.2111,4.1851,0.2222,0.0576,0.05268,1.799,0.413
16582,2.1289,1.9746,2.1703,0.2111,4.1851,0.2368,0.0674,0.06063,1.8,0.638
16683,1.9229,1.8719,2.0394,0.2405,4.1851,0.1986,0.1567,0.06401,1.8,0.371
16784,2.0284,1.8231,1.9427,0.2111,4.1851,0.1977,-0.0156,0.03935,1.8,0.449
16882,1.9832,1.7546,2.0337,0.2111,4.1851,0.3048,0.0308,0.09385,1.8,0.407
16983,1.9681,1.8915,2.0167,0.2111,4.1851,0.1764,0.1132,0.04392,1.778,0.441
17092,2.1289,1.9795,2.1703,0.2111,4.1851,0.2327,0.0701,0.05908,1.8,0.698
17192,1.9781,1.8964,2.0224,0.2405,4.1851,0.1779,0.1084,0.04341,1.775,0.49
17285,1.9781,1.7791,2.0337,0.2111,4.1851,0.2834,0.0491,0.08272,1.787,0.311
17392,2.1289,1.9795,2.1703,0.2111,4.1851,0.2327,0.0701,0.05908,1.799,0.659
17490,1.958,1.8964,2.0508,0.2111,4.1851,0.1923,0.1405,0.05672,1.799,0.582
17591,1.9631,1.8768,1.9996,0.1818,4.1851,0.1767,0.1027,0.04176,1.78,0.667
17700,1.9983,1.8475,1.9427,0.2111,4.1851,0.1715,0.0274,0.03015,1.767,0.56
17800,1.9932,1.7644,2.0622,0.2111,4.1851,0.3169,0.0386,0.10189,1.786,0.405
17900,2.1289,1.9746,2.1703,0.2111,4.1851,0.2368,0.0674,0.06063,1.8,0.608
17996,2.0385,1.8182,1.9484,0.2111,4.1851,0.2074,-0.0256,0.04369,1.8,0.23
18102,2.0385,1.8328,1.9655,0.2111,4.1571,0.2062,-0.0102,0.0426,1.8,0.63
18199,1.7318,1.7889,0.3664,0.2111,4.1851,-0.8448,-0.4265,0.89555,1.758,0.529
18301,2.0334,1.8231,1.9427,0.2111,4.1851,0.1987,-0.0205,0.03991,1.799,0.204
18408,1.9379,1.8622,1.9939,0.2111,4.1851,0.1805,0.1168,0.04621,1.8,0.686
18506,2.0234,1.7986,1.9655,0.2111,4.1851,0.2319,-0.0141,0.05396,1.796,0.491
18608,1.9279,1.8719,2.0053,0.2111,4.1851,0.1776,0.137,0.05032,1.785,0.629
18709,1.9731,1.7595,2.0508,0.2111,4.1851,0.3097,0.0508,0.09851,1.787,0.5
18812,2.0385,1.828,1.9313,0.2111,4.1851,0.1883,-0.0277,0.03622,1.795,0.416
18913,2.0033,1.7791,1.863,0.2111,4.1851,0.1785,-0.0495,0.0343,1.79,0.562
19015,2.134,1.9844,2.1703,0.2111,4.1851,0.2296,0.0679,0.05733,1.795,0.542
19117,2.0033,1.7742,1.9541,0.2111,4.1851,0.2411,-0.0127,0.05829,1.799,0.53
19220,1.9781,1.7937,2.0736,0.2111,4.1851,0.2967,0.0744,0.09358,1.8,0.687
19325,1.9078,1.8475,1.9541,0.2111,4.2132,0.1613,0.1211,0.04067,1.77,0.443
19421,1.9329,1.8573,2.011,0.2111,4.1851,0.1945,0.1265,0.05384,1.786,0.463
19525,2.1289,1.9795,2.1703,0.2111,4.1851,0.2327,0.0701,0.05908,1.8,0.561
19625,2.0385,1.8182,1.9655,0.2111,4.1851,0.2184,-0.0182,0.04804,1.794,0.449
19727,2.0083,1.8426,1.9541,0.2111,4.1851,0.1848,0.0198,0.03455,1.799,0.65
19826,2.0033,1.7742,1.9655,0.2405,4.1851,0.2484,-0.0078,0.06177,1.77,0.381
19929,1.9229,1.8524,1.937,0.2111,4.1851,0.1491,0.1016,0.03256,1.704,0.57
20032,1.943,1.8817,2.0508,0.2111,4.1851,0.2017,0.1473,0.06235,1.798,0.539
20133,2.1239,1.9795,2.1703,0.2111,4.1851,0.2318,0.075,0.05934,1.799,0.654
20235,2.0284,1.828,1.9427,0.2111,4.1851,0.1937,-0.0129,0.03767,1.798,0.631
20335,2.0334,1.8377,1.9768,0.2111,4.1851,0.2084,0.0023,0.04344,1.788,0.24
20436,1.9178,1.8573,2.0281,0.2111,4.1851,0.2026,0.1487,0.06315,1.8,0.523
20538,1.958,1.8964,2.0281,0.2111,4.1851,0.1777,0.1306,0.04863,1.774,0.655
20639,2.1239,1.9746,2.1703,0.2111,4.1851,0.2358,0.0724,0.06086,1.8,0.533
20742,2.0385,1.8377,2.011,0.2111,4.1851,0.2313,0.0122,0.05367,1.8,0.353
20842,2.1289,1.9746,2.1646,0.2111,4.2132,0.2332,0.065,0.05859,1.8,0.667
20943,2.0133,1.7986,1.8915,0.2111,4.1851,0.1823,-0.0363,0.03457,1.8,0.487
21048,2.0234,1.8328,1.937,0.2111,4.1851,0.1849,-0.0077,0.03426,1.793,0.525
21148,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.8,0.65
21250,2.0133,1.7889,1.9825,0.2111,4.1851,0.2491,-0.0022,0.06204,1.798,0.416
21350,1.9932,1.7742,2.0451,0.2111,4.1851,0.2977,0.0366,0.08997,1.796,0.424
21450,2.1289,1.9746,2.1646,0.2111,4.1851,0.2332,0.065,0.05859,1.8,0.452
21556,2.0033,1.7742,1.9598,0.2111,4.1851,0.2448,-0.0103,0.06001,1.795,0.634
21646,2.1289,1.9746,2.1703,0.2111,4.1851,0.2368,0.0674,0.06063,1.8,0.586
21758,2.0234,1.7986,1.9313,0.2111,4.1851,0.2099,-0.0289,0.0449,1.795,0.301
21854,1.953,1.8768,1.9996,0.2111,4.1851,0.1748,0.1125,0.0432,1.756,0.621
21959,2.0234,1.8377,1.9313,0.2405,4.1851,0.1772,-0.0075,0.03145,1.781,0.471
22054,1.948,1.8768,2.0053,0.2111,4.1851,0.1774,0.1199,0.04587,1.771,0.472
22162,2.134,1.9746,2.1646,0.2111,4.1851,0.2341,0.06,0.05842,1.8,0.659
22265,2.0485,1.9355,1.937,0.1818,4.1851,0.1039,0.0238,0.01137,1.736,0.577
22367,2.0385,1.8377,1.937,0.2111,4.1851,0.1838,-0.0199,0.03416,1.798,0.602
22460,2.134,1.9746,2.1703,0.2111,4.1851,0.2378,0.0625,0.06045,1.8,0.666
22568,2.0133,1.7791,1.9199,0.2111,4.1851,0.217,-0.0347,0.04829,1.787,0.551
22667,1.9832,1.8475,1.9655,0.2111,4.1851,0.1832,0.0521,0.03627,1.795,0.555
22766,2.0284,1.8084,1.9939,0.2111,4.1851,0.243,-0.0014,0.05903,1.793,0.47
22875,2.0334,1.8426,1.9939,0.2111,4.1851,0.2153,0.0124,0.04651,1.798,0.413
22975,1.953,1.8817,1.9996,0.2111,4.1851,0.1707,0.1152,0.0424,1.77,0.691
23075,2.0184,1.8035,1.9086,0.2111,4.1851,0.1902,-0.0312,0.03715,1.798,0.336
23175,1.9329,1.8671,1.9655,0.2111,4.1851,0.1571,0.1121,0.03724,1.757,0.542
23275,1.9379,1.8817,2.0508,0.2111,4.1851,0.2007,0.1522,0.06344,1.799,0.528
23377,2.1289,1.9697,2.1703,0.2111,4.1851,0.2409,0.0648,0.06223,1.79,0.455
23477,1.9781,1.8671,2.0281,0.2111,4.1851,0.2061,0.0948,0.05147,1.784,0.645
23579,2.1189,1.9746,2.1362,0.2405,4.1851,0.2129,0.0625,0.04924,1.788,0.465
23680,1.9882,1.7595,2.0394,0.2111,4.1851,0.3053,0.031,0.0942,1.8,0.451
23783,2.0234,1.8084,1.9598,0.2405,4.1851,0.22,-0.0113,0.04854,1.8,0.354
23884,2.1239,1.9746,2.176,0.2111,4.1851,0.2395,0.0748,0.06296,1.8,0.463
23989,2.0083,1.7693,1.9655,0.2111,4.1851,0.2535,-0.0154,0.06449,1.798,0.612
24092,2.0385,1.828,1.937,0.1818,4.1851,0.1919,-0.0252,0.03748,1.795,0.372
24192,1.9983,1.7742,2.085,0.1232,4.1851,0.3243,0.0489,0.10756,1.8,0.489
24292,1.9882,1.7595,2.0337,0.2111,4.1851,0.3017,0.0286,0.09183,1.788,0.533
24395,2.134,1.9795,2.1646,0.2111,4.1851,0.23,0.0627,0.05685,1.8,0.637
24496,1.948,1.8768,1.9996,0.2111,4.1851,0.1738,0.1175,0.044,1.758,0.536
24597,2.0234,1.7986,1.9825,0.2111,4.1851,0.2428,-0.0067,0.05902,1.799,0.412
24700,2.0334,1.8231,1.9655,0.2111,4.2132,0.2134,-0.0106,0.04564,1.798,0.477
24791,2.0385,1.8328,1.9711,0.2111,4.1851,0.2098,-0.0077,0.04408,1.798,0.337
24900,2.1289,1.9746,2.1589,0.2111,4.1851,0.2295,0.0625,0.05658,1.8,0.66
24998,1.958,1.8524,1.9484,0.2111,4.1851,0.1632,0.072,0.03183,1.752,0.657
25107,1.9983,1.7595,2.0679,0.2111,4.1851,0.3256,0.0335,0.10713,1.8,0.406
25208,2.1239,1.9746,2.1703,0.2111,4.1851,0.2358,0.0724,0.06086,1.793,0.547
25301,1.9832,1.7546,2.0793,0.2111,4.129,0.3341,0.0505,0.11416,1.794,0.52
25408,1.9379,1.8671,1.9996,0.2111,4.1851,0.18,0.122,0.04728,1.8,0.713
25504,2.0083,1.7889,1.8801,0.2111,4.1851,0.1822,-0.0417,0.03495,1.788,0.531
25614,1.943,1.8671,1.9996,0.2111,4.1851,0.181,0.117,0.04645,1.8,0.319
25709,2.1289,1.9795,2.176,0.2111,4.1851,0.2364,0.0726,0.06115,1.8,0.665
25817,2.0284,1.8328,1.9541,0.2111,4.1851,0.1969,-0.0053,0.03879,1.799,0.264
25910,1.953,1.8866,2.0167,0.2111,4.1851,0.1776,0.1253,0.04722,1.785,0.664
26017,2.0184,1.7986,1.9142,0.2111,4.1851,0.198,-0.0314,0.04017,1.787,0.541
26121,1.9178,1.8573,1.9768,0.2111,4.1851,0.1697,0.1265,0.04478,1.769,0.263
26217,2.0133,1.8475,2.0053,0.2111,4.1851,0.2146,0.0397,0.04765,1.8,0.663
26317,1.9681,1.8915,2.0281,0.2405,4.1851,0.1837,0.1181,0.04769,1.787,0.598
26421,2.0435,1.828,1.9882,0.1818,4.1851,0.2259,-0.0079,0.05107,1.799,0.628
26524,2.134,1.9746,2.1646,0.2111,4.1851,0.2341,0.06,0.05842,1.798,0.507
26624,2.0133,1.7889,1.9655,0.2111,4.1851,0.2381,-0.0096,0.05678,1.795,0.509
26724,1.9128,1.8622,1.9655,0.2111,4.1571,0.1573,0.1291,0.04142,1.767,0.455
26828,2.1289,1.9795,2.1703,0.2111,4.1851,0.2327,0.0701,0.05908,1.8,0.44
26930,2.0033,1.7937,2.0451,0.2111,4.1851,0.2833,0.0374,0.08166,1.793,0.491
27033,2.0083,1.784,1.8744,0.2111,4.1851,0.1827,-0.0468,0.03556,1.798,0.483
27125,1.9731,1.8866,2.011,0.2111,4.1851,0.1778,0.1031,0.04224,1.785,0.551
27235,2.0033,1.7742,1.8915,0.2405,4.1851,0.2008,-0.0399,0.04193,1.787,0.371
27338,2.1239,1.9697,2.1703,0.2111,4.2132,0.2399,0.0697,0.06243,1.8,0.657
