t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
15476,2.5914,2.434,2.0679,0.7683,4.9985,-0.1239,-0.1791,0.04742,-1.364,-1.794
15577,2.8025,2.5415,2.1476,0.739,4.9985,-0.1218,-0.2928,0.10055,-1.142,-1.8
15684,2.6115,2.4047,2.0565,0.739,4.9985,-0.1028,-0.2198,0.05887,-1.424,-1.8
15778,2.5914,2.434,1.9768,0.739,4.9985,-0.1825,-0.2185,0.08105,-1.243,-1.8
15886,2.5361,2.39,1.9655,0.7683,4.9985,-0.1637,-0.1933,0.06416,-1.296,-1.8
15983,2.5512,2.4047,2.0224,0.739,4.9985,-0.1365,-0.1754,0.04938,-1.351,-1.772
16088,2.5462,2.39,1.9825,0.7683,4.9985,-0.1508,-0.1958,0.06106,-1.197,-1.795
16193,2.6316,2.2825,2.0793,0.7683,4.9985,0.0179,-0.2966,0.08827,-1.248,-1.8
16292,2.6115,2.3363,2.0394,0.7683,4.9985,-0.0565,-0.2646,0.07324,-1.298,-1.8
16391,2.6165,2.3803,1.9541,0.7683,5.0546,-0.1473,-0.2825,0.10149,-1.31,-1.8
16493,2.8025,2.5318,2.1419,0.7683,4.9985,-0.1173,-0.3006,0.10411,-1.262,-1.8
16594,2.5713,2.3803,1.9711,0.6804,4.9985,-0.1451,-0.2307,0.07426,-1.131,-1.8
16697,2.6769,2.3314,1.9086,0.7977,4.9985,-0.124,-0.3882,0.16604,-1.24,-1.798
16797,2.6568,2.3021,1.846,0.7683,4.9985,-0.1436,-0.4116,0.19006,-1.352,-1.8
16902,2.6417,2.2874,2.0167,0.7977,4.9985,-0.0245,-0.3309,0.11007,-1.401,-1.8
17000,2.8076,2.5367,2.1589,0.739,4.9985,-0.1094,-0.2954,0.09926,-1.199,-1.8
17103,2.6919,2.3607,2.0053,0.7683,4.9985,-0.0834,-0.345,0.12596,-1.2,-1.8
17201,2.6015,2.4438,2.0679,0.7683,4.9985,-0.1302,-0.1836,0.05064,-1.319,-1.788
17305,2.6819,2.346,1.9768,0.7683,4.9985,-0.0914,-0.3555,0.1347,-1.24,-1.8
17407,2.2948,2.3118,0.4575,0.7977,4.9985,-1.1148,-0.653,1.66917,-1.298,-1.8
17503,2.8076,2.5415,2.1646,0.7977,4.9985,-0.1098,-0.2903,0.09634,-1.211,-1.8
17610,2.5713,2.4242,2.0337,0.7683,4.9704,-0.1416,-0.1795,0.05227,-1.37,-1.797
17708,1.943,2.3998,1.0038,0.739,4.9985,-0.9052,-0.0229,0.81989,-1.14,-1.77
17814,2.6316,2.3021,2.0337,0.7683,4.9985,-0.0277,-0.3056,0.09414,-1.374,-1.8
17915,2.6065,2.4047,2.0281,0.739,4.9985,-0.1221,-0.2272,0.06652,-1.341,-1.8
18010,2.6517,2.3069,1.8972,0.7683,4.9985,-0.1157,-0.3818,0.15918,-1.221,-1.8
18118,2.6618,2.3069,1.8801,0.7683,4.9985,-0.1247,-0.3991,0.17483,-1.26,-1.795
18212,2.6869,2.346,1.9199,0.739,4.9985,-0.127,-0.3851,0.1644,-1.18,-1.8
18318,2.8076,2.5415,2.1589,0.7683,4.9985,-0.1135,-0.2928,0.09859,-1.272,-1.799
18418,2.6467,2.3021,2.0394,0.7683,4.9704,-0.0211,-0.3179,0.10151,-1.212,-1.8
18521,2.8076,2.5367,2.1589,0.7683,4.9985,-0.1094,-0.2954,0.09926,-1.093,-1.8
18626,2.5411,2.39,1.9541,0.7683,4.9985,-0.1701,-0.2032,0.07019,-1.264,-1.8
18726,2.6869,2.3314,1.9256,0.7683,4.9985,-0.1111,-0.3906,0.16492,-1.257,-1.8
18828,2.6718,2.3412,1.9484,0.739,4.9985,-0.1075,-0.3606,0.1416,-1.239,-1.8
18927,2.6316,2.2825,2.0451,0.7683,4.9985,-0.004,-0.3114,0.09696,-1.258,-1.795
19028,2.7322,2.5367,2.0508,0.739,4.9704,-0.1935,-0.2683,0.10946,-1.433,-1.8
19132,2.8076,2.5367,2.1646,0.7683,4.9985,-0.1058,-0.293,0.09702,-1.112,-1.8
19232,2.6517,2.2923,1.8801,0.739,4.9985,-0.1144,-0.3973,0.1709,-1.253,-1.8
19335,2.6718,2.3167,1.8972,0.7683,4.9985,-0.12,-0.3962,0.17137,-1.332,-1.798
19435,2.6216,2.2678,2.0451,0.7097,4.9985,0.0063,-0.3095,0.09584,-1.251,-1.795
19548,2.6769,2.3363,1.9029,0.7683,4.9985,-0.1317,-0.388,0.16786,-1.159,-1.8
19634,2.8126,2.5464,2.1589,0.7683,4.9985,-0.1166,-0.295,0.10064,-1.185,-1.8
19735,2.5713,2.3509,1.7265,0.739,4.9985,-0.2779,-0.3528,0.2017,-1.366,-1.8
19839,2.6869,2.3509,1.9142,0.7683,4.9985,-0.1347,-0.3849,0.16627,-1.331,-1.8
19942,2.8126,2.5415,2.1646,0.7683,4.9985,-0.1089,-0.2952,0.09901,-1.25,-1.8
20046,2.5663,2.4194,1.9825,0.7683,4.9985,-0.1714,-0.1994,0.06916,-1.239,-1.8
20144,2.6015,2.4389,2.0337,0.7683,4.9704,-0.148,-0.201,0.06233,-1.355,-1.8
20243,2.5914,2.434,1.9939,0.7683,4.9985,-0.1715,-0.2111,0.07399,-1.427,-1.8
20342,2.5914,2.4291,2.0167,0.7683,4.9985,-0.1528,-0.2039,0.06493,-1.313,-1.8
20446,2.8126,2.5415,2.1589,0.739,4.9985,-0.1125,-0.2977,0.10129,-1.118,-1.8
20549,2.6718,2.3314,1.9768,0.739,4.9985,-0.081,-0.3536,0.13162,-1.282,-1.8
20650,2.6618,2.3167,1.9029,0.7683,4.9985,-0.1183,-0.3839,0.16135,-1.157,-1.8
20752,2.697,2.3656,1.937,0.7683,4.9985,-0.1304,-0.3768,0.159,-1.317,-1.8
20848,2.697,2.3754,1.9541,0.6804,4.9704,-0.1276,-0.3641,0.14883,-1.198,-1.8
20952,2.8076,2.5367,2.1589,0.739,4.9985,-0.1094,-0.2954,0.09926,-1.099,-1.8
21051,2.6618,2.3118,1.8744,0.7683,4.9985,-0.1325,-0.3989,0.17666,-1.314,-1.8
21159,2.6819,2.3412,1.9484,0.7683,4.9985,-0.1056,-0.3705,0.1484,-1.147,-1.8
21258,2.8076,2.5367,2.1589,0.739,4.9985,-0.1094,-0.2954,0.09926,-1.297,-1.8
21361,2.6065,2.3754,1.9541,0.739,4.9985,-0.1451,-0.2753,0.09685,-1.214,-1.8
21464,2.5562,2.4145,2.0053,0.739,4.9985,-0.1546,-0.1824,0.05717,-1.162,-1.8
21564,2.6417,2.2825,2.0736,0.7683,4.9985,0.0162,-0.3089,0.09567,-1.333,-1.798
21666,2.6115,2.2923,2.0394,0.7683,4.9704,-0.0197,-0.2887,0.08376,-1.312,-1.795
21770,2.5713,2.4194,2.011,0.739,4.9985,-0.1522,-0.192,0.06002,-1.257,-1.8
21860,2.8076,2.5513,2.1476,0.739,4.9985,-0.129,-0.2923,0.10211,-1.356,-1.8
21971,2.697,2.3803,1.9825,0.7683,4.9704,-0.1134,-0.3491,0.1347,-1.142,-1.8
22071,2.5864,2.434,2.0167,0.7683,4.9985,-0.1578,-0.1963,0.06346,-1.333,-1.8
22172,2.5763,2.4242,2.0224,0.7683,4.9704,-0.1479,-0.1893,0.05774,-1.397,-1.798
22274,2.6618,2.3167,1.8744,0.7683,4.9985,-0.1366,-0.3962,0.17563,-1.137,-1.8
22374,2.5562,2.39,2.0224,0.7683,4.9704,-0.1232,-0.1884,0.05066,-1.256,-1.8
22478,2.6618,2.3705,1.9427,0.739,4.9985,-0.1377,-0.3372,0.13262,-1.314,-1.8
22577,2.8076,2.5367,2.1589,0.739,4.9704,-0.1094,-0.2954,0.09926,-1.092,-1.8
22680,2.5663,2.4291,2.0394,0.739,4.9985,-0.143,-0.1694,0.04915,-1.438,-1.77
22777,2.6015,2.434,2.0167,0.739,4.9704,-0.1549,-0.2111,0.06857,-1.215,-1.8
22885,2.8126,2.5415,2.1532,0.7683,4.9985,-0.1162,-0.3002,0.1036,-1.274,-1.8
22985,2.5612,2.4096,1.9768,0.7683,4.9985,-0.1679,-0.2023,0.06911,-1.32,-1.8
23085,2.6165,2.3803,1.9427,0.7683,4.9704,-0.1546,-0.2874,0.10651,-1.356,-1.8
23187,2.8076,2.5367,2.1589,0.739,4.9985,-0.1094,-0.2954,0.09926,-1.425,-1.8
23283,2.5663,2.4242,1.9939,0.7683,4.9985,-0.1682,-0.1918,0.06508,-1.343,-1.8
23385,2.5361,2.3851,1.9768,0.739,4.9985,-0.1523,-0.191,0.05969,-1.307,-1.788
23489,2.6568,2.3021,1.8517,0.7683,4.9985,-0.1399,-0.4092,0.18699,-1.274,-1.8
23594,2.8076,2.5415,2.1703,0.7683,4.9985,-0.1062,-0.2878,0.09412,-1.278,-1.795
23693,2.8025,2.5367,2.1589,0.739,4.9985,-0.1104,-0.2905,0.09658,-1.139,-1.8
23792,2.6568,2.3069,1.8801,0.7683,4.9985,-0.1257,-0.3942,0.17116,-1.306,-1.8
23895,2.5663,2.4145,1.9996,0.7683,4.9985,-0.1564,-0.1947,0.06236,-1.179,-1.8
23988,2.8025,2.5367,2.1589,0.739,4.9985,-0.1104,-0.2905,0.09658,-1.346,-1.8
24091,2.5864,2.4242,2.0053,0.7683,4.9985,-0.157,-0.2066,0.06733,-1.206,-1.787
24194,2.7925,2.5415,2.0622,0.7683,4.9985,-0.1786,-0.3199,0.13425,-1.349,-1.8
24302,2.5612,2.4047,1.9598,0.7683,4.9985,-0.1748,-0.2124,0.07565,-1.262,-1.798
24394,2.5462,2.3998,1.9768,0.739,4.9704,-0.1626,-0.1929,0.06364,-1.288,-1.8
24502,2.7975,2.5415,2.1589,0.739,4.9985,-0.1154,-0.2829,0.09336,-1.164,-1.8
24604,2.5864,2.4291,2.011,0.7683,4.9985,-0.1574,-0.2015,0.06537,-1.259,-1.8
24704,2.6869,2.3509,1.9484,0.7683,4.9704,-0.1128,-0.3701,0.14966,-1.367,-1.8
24810,2.5462,2.39,1.9655,0.7683,4.9704,-0.1618,-0.2032,0.06744,-1.241,-1.8
24910,2.5462,2.4145,2.0224,0.7683,4.9985,-0.1456,-0.1651,0.04846,-1.314,-1.77
25009,2.8126,2.5367,2.1589,0.739,4.9985,-0.1084,-0.3004,0.10198,-1.094,-1.8
25110,2.5814,2.3803,1.9882,0.827,4.9985,-0.1321,-0.2332,0.07183,-1.207,-1.8
25214,2.6216,2.263,2.0622,0.7683,4.9985,0.0214,-0.3048,0.09336,-1.191,-1.798
25318,2.5864,2.4389,2.0167,0.7683,4.9704,-0.1619,-0.1936,0.06372,-1.326,-1.788
25412,2.5361,2.4145,1.9996,0.739,4.9985,-0.1622,-0.1651,0.05357,-1.287,-1.77
25518,2.8076,2.5415,2.1646,0.7683,4.9985,-0.1098,-0.2903,0.09634,-1.121,-1.8
25620,2.5311,2.3851,1.9598,0.7683,4.9985,-0.1642,-0.1935,0.06442,-1.343,-1.8
