t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
1563,2.4155,2.219,2.0622,1.2082,4.1851,0.0183,-0.1267,0.01638,-1.191,-1.337
1662,2.4155,2.2336,2.0622,1.2669,4.1851,0.006,-0.1187,0.01412,-1.226,-1.202
1764,2.5864,2.4829,2.1305,1.2669,4.1851,-0.1255,-0.1202,0.03022,-1.264,-1.264
1865,2.3401,2.346,1.9996,1.2962,4.1851,-0.1429,-0.0103,0.02052,-1.334,-1.347
1963,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.228,-1.255
2065,2.3954,2.3851,2.011,1.2669,4.1851,-0.1576,-0.0382,0.02629,-1.372,-1.279
2163,2.4305,2.3216,1.9313,1.2669,4.1851,-0.1488,-0.142,0.04232,-1.296,-1.229
2264,2.5914,2.4829,2.1476,1.2669,4.1851,-0.1136,-0.1178,0.02677,-1.244,-1.191
2366,2.4507,2.2972,1.7549,1.2669,4.1851,-0.238,-0.2516,0.11991,-1.408,-1.391
2468,2.4858,2.3363,1.9825,1.2669,4.1851,-0.1175,-0.166,0.04136,-1.171,-1.224
2569,2.5864,2.4829,2.1589,1.2669,4.1851,-0.1072,-0.1079,0.02314,-1.343,-1.377
2669,2.3501,2.3412,1.9598,1.2669,4.1851,-0.1625,-0.0401,0.028,-1.356,-1.192
2780,2.5864,2.4829,2.1419,1.2669,4.1571,-0.1182,-0.1153,0.02727,-1.192,-1.18
2881,2.4205,2.219,2.0451,1.2669,4.1851,0.0083,-0.139,0.0194,-1.409,-1.208
2973,2.4406,2.2581,1.9598,1.2669,4.1851,-0.0754,-0.1743,0.03608,-1.218,-1.316
3075,2.5864,2.4878,2.1532,1.2669,4.1851,-0.115,-0.1077,0.02482,-1.223,-1.221
3185,2.5914,1.5591,2.1646,1.2669,4.1851,0.6703,-0.6162,0.82907,-1.223,-1.335
3286,2.4205,2.219,2.0167,1.2669,4.1851,-0.01,-0.1514,0.02301,-1.262,-1.229
3389,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.341,-1.241
3488,2.3753,2.3705,1.9882,1.2669,4.1851,-0.1638,-0.0363,0.02817,-1.257,-1.228
3587,2.5964,2.4878,2.1419,1.2669,4.1851,-0.1204,-0.1225,0.02949,-1.19,-1.218
3688,2.4808,2.3021,1.9199,1.2669,4.1851,-0.1301,-0.207,0.05975,-1.32,-1.505
3795,2.4808,2.3314,1.9086,1.2669,4.1851,-0.1619,-0.1958,0.06457,-1.21,-1.289
3892,2.3853,2.3705,2.011,1.2669,4.1851,-0.1473,-0.0363,0.02301,-1.402,-1.396
3995,2.4205,2.2092,2.0508,1.2669,4.1851,0.0201,-0.1419,0.02054,-1.225,-1.421
4097,2.4155,2.39,2.011,1.2669,4.1851,-0.1578,-0.0552,0.02794,-1.236,-1.226
4200,2.3753,2.3803,1.9768,1.2669,4.1851,-0.1793,-0.0359,0.03345,-1.365,-1.14
4294,2.33,2.3363,1.9427,1.2669,4.1851,-0.1733,-0.0304,0.03094,-1.28,-1.207
4401,2.4708,2.3069,1.937,1.2669,4.1851,-0.1251,-0.187,0.05063,-1.308,-1.292
4498,2.5763,2.478,2.102,1.2375,4.1851,-0.1417,-0.1254,0.0358,-1.371,-1.493
4602,2.4255,2.3265,1.9484,1.3548,4.1851,-0.1429,-0.127,0.03656,-1.263,-1.255
4706,2.4858,2.3069,1.9484,1.2962,4.1851,-0.1149,-0.1969,0.05196,-1.36,-1.402
4807,2.4808,2.3021,1.9029,1.2669,4.1851,-0.1411,-0.2144,0.06585,-1.298,-1.253
4906,2.4456,2.263,1.8403,1.2669,4.1851,-0.1554,-0.2284,0.07631,-1.305,-1.327
5007,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.199,-1.248
5109,2.4054,2.2092,2.0224,1.2669,4.101,-0.0011,-0.1394,0.01945,-1.32,-1.221
5211,2.4255,2.2336,1.9939,1.2669,4.1851,-0.036,-0.1581,0.02629,-1.334,-1.486
5310,2.3602,2.3265,1.9427,1.2669,4.1851,-0.1592,-0.0654,0.02963,-1.387,-1.25
5412,2.5914,2.4878,2.1248,1.2669,4.1851,-0.1323,-0.1249,0.03312,-1.248,-1.392
5515,2.5964,2.4829,2.1362,1.2962,4.1851,-0.1199,-0.1276,0.03067,-1.217,-1.269
5615,2.5964,1.1144,2.1362,1.1789,4.1851,1.0251,-0.8771,1.82016,-1.263,-1.336
5710,2.4205,2.2092,2.0337,1.2669,4.1851,0.0091,-0.1493,0.02238,-1.379,-1.513
5817,2.4155,2.3167,2.0167,1.1789,4.1851,-0.0928,-0.0929,0.01724,-1.232,-1.327
5916,2.3903,2.3803,2.0053,1.2669,4.1851,-0.1581,-0.0384,0.02648,-1.436,-1.396
6020,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.187,-1.208
6122,2.3451,2.346,1.9427,1.2669,4.1851,-0.1785,-0.0399,0.03346,-1.364,-1.185
6223,2.4808,2.3118,1.9711,1.2669,4.1851,-0.1053,-0.1794,0.04328,-1.354,-1.466
6323,2.3501,2.3363,1.9484,1.1496,4.1851,-0.1657,-0.0477,0.02973,-1.284,-1.282
6424,2.4657,2.2972,1.9199,1.2669,4.1851,-0.1289,-0.1948,0.05458,-1.287,-1.323
6525,2.5964,2.4829,2.1419,1.2669,4.1851,-0.1163,-0.1252,0.02919,-1.183,-1.219
6629,2.3903,2.3754,1.9882,1.2669,4.1851,-0.165,-0.0484,0.02958,-1.388,-1.29
6726,2.3954,2.3998,2.0508,1.2669,4.2412,-0.1442,-0.0129,0.02097,-1.423,-1.311
6831,2.5914,2.4829,2.1362,1.2669,4.1851,-0.1209,-0.1227,0.02967,-1.346,-1.231
6932,2.4808,2.3021,1.9541,1.2669,4.1851,-0.1081,-0.1922,0.04862,-1.196,-1.249
7031,2.4808,2.3021,1.9484,1.2669,4.1851,-0.1118,-0.1946,0.05037,-1.158,-1.255
7133,2.3652,2.3656,1.9598,1.2669,4.1851,-0.18,-0.0415,0.03412,-1.366,-1.296
7233,2.4205,2.219,2.0394,1.2669,4.1851,0.0046,-0.1415,0.02004,-1.327,-1.319
7331,2.5964,2.4829,2.1362,1.2669,4.1851,-0.1199,-0.1276,0.03067,-1.213,-1.27
7437,2.4607,2.2727,1.8744,1.2669,4.1851,-0.1387,-0.223,0.06898,-1.29,-1.376
7539,2.4255,2.219,2.0281,1.2669,4.1851,-0.0017,-0.1514,0.02291,-1.211,-1.206
7640,2.5914,2.478,2.1646,1.2669,4.1851,-0.0985,-0.113,0.02248,-1.248,-1.313
7741,2.4808,2.3167,1.9313,1.2669,4.1851,-0.135,-0.194,0.05587,-1.356,-1.494
7842,2.5864,2.478,2.1476,1.2669,4.129,-0.1105,-0.1155,0.02555,-1.197,-1.195
7943,2.3652,2.3705,1.9882,1.2669,4.1851,-0.1658,-0.0265,0.02819,-1.304,-1.464
8043,2.4708,2.2678,1.8687,1.2669,4.1851,-0.1363,-0.238,0.07525,-1.312,-1.343
8146,2.3954,2.3363,1.9256,1.3255,4.1851,-0.1716,-0.1019,0.03983,-1.305,-1.199
8248,2.4356,2.2336,1.9768,1.2375,4.1851,-0.045,-0.1754,0.03278,-1.302,-1.468
8349,2.335,2.3363,1.937,1.2962,4.1851,-0.1759,-0.0378,0.03239,-1.244,-1.299
8449,2.4507,2.2483,1.8744,1.2669,4.1851,-0.1202,-0.2265,0.06577,-1.429,-1.407
8551,2.4557,2.263,1.9199,1.2962,4.2132,-0.1022,-0.2037,0.05195,-1.301,-1.281
8653,2.3401,2.3412,1.9939,1.2669,4.1851,-0.1425,-0.0154,0.02053,-1.398,-1.323
8752,2.4054,2.39,2.0565,1.2669,4.1851,-0.1305,-0.0256,0.01767,-1.318,-1.289
8858,2.4808,2.2972,1.9029,1.2669,4.1851,-0.137,-0.217,0.06586,-1.314,-1.442
8956,2.5914,2.4878,2.1362,1.2669,4.1851,-0.125,-0.12,0.03003,-1.248,-1.216
9058,2.3803,2.3705,1.9996,1.3842,4.1851,-0.1556,-0.0363,0.02552,-1.427,-1.394
9159,2.4205,2.219,2.0167,1.2669,4.1851,-0.01,-0.1514,0.02301,-1.181,-1.236
9261,2.4356,2.2336,1.937,1.2669,4.1851,-0.0706,-0.1926,0.0421,-1.274,-1.258
9361,2.3501,2.3314,1.9313,1.2669,4.1851,-0.1726,-0.0577,0.03312,-1.446,-1.361
9463,2.5914,2.4829,2.1532,1.2669,4.1851,-0.1099,-0.1153,0.02538,-1.169,-1.162
9565,2.3602,2.3558,1.9825,1.2669,4.1851,-0.1582,-0.032,0.02604,-1.425,-1.296
9669,2.4104,2.2092,2.0565,1.2669,4.1851,0.0218,-0.1296,0.01727,-1.345,-1.26
9766,2.3401,2.3314,1.9256,1.2669,4.1851,-0.1782,-0.0503,0.03429,-1.372,-1.248
9869,2.3753,2.3705,2.0053,1.2669,4.1851,-0.1529,-0.0289,0.02421,-1.461,-1.276
9972,2.4507,2.2581,1.8744,1.2669,4.1851,-0.1284,-0.2212,0.06541,-1.24,-1.254
10071,2.4155,2.2385,2.0167,1.2669,4.1851,-0.0273,-0.1357,0.01917,-1.361,-1.303
10173,2.4456,2.3265,1.937,1.2669,4.1851,-0.1464,-0.1517,0.04442,-1.345,-1.324
10268,2.5914,2.4829,2.1362,1.2962,4.1851,-0.1209,-0.1227,0.02967,-1.197,-1.232
10377,2.3501,2.346,1.9541,1.2669,4.1851,-0.1702,-0.0399,0.03056,-1.34,-1.345
10476,2.4255,2.2239,2.0679,1.2669,4.1851,0.0198,-0.1314,0.01766,-1.242,-1.305
10578,2.5814,2.4829,2.1476,1.2669,4.1851,-0.1155,-0.1079,0.02499,-1.282,-1.249
10675,2.4305,2.2336,1.9768,1.3255,4.1851,-0.046,-0.1705,0.03117,-1.305,-1.295
10779,2.4406,2.2483,1.8687,1.2669,4.1851,-0.1258,-0.2191,0.06385,-1.26,-1.364
10879,2.4607,2.3216,1.9313,1.2669,4.1851,-0.143,-0.1716,0.0499,-1.341,-1.408
10982,2.4758,2.2972,1.9256,1.2669,4.1851,-0.1233,-0.2022,0.0561,-1.248,-1.276
11084,2.5864,2.4878,2.1476,1.2669,4.1851,-0.1187,-0.1102,0.02621,-1.233,-1.273
11183,2.5261,2.478,2.0053,1.2669,4.1851,-0.2136,-0.118,0.05957,-1.426,-1.324
11286,2.4657,2.3167,1.9256,1.2669,4.1851,-0.1416,-0.1817,0.05306,-1.312,-1.33
11389,2.5864,2.4829,2.1532,1.2669,4.1851,-0.1109,-0.1104,0.02448,-1.282,-1.294
11488,2.3551,2.346,1.9882,1.2669,4.1851,-0.1473,-0.03,0.02259,-1.365,-1.35
11590,2.5914,2.4829,2.1362,1.3255,4.1851,-0.1209,-0.1227,0.02967,-1.203,-1.223
11692,2.4356,2.263,1.8801,1.2669,4.1851,-0.1317,-0.2013,0.05786,-1.378,-1.465
11794,2.3954,2.39,2.0508,1.2669,4.1851,-0.1361,-0.0182,0.01884,-1.313,-1.317
11894,2.335,2.3412,1.9598,1.2669,4.1851,-0.1654,-0.0253,0.02799,-1.356,-1.258
11995,2.4054,2.3363,2.0337,1.2669,4.1851,-0.1001,-0.0649,0.01424,-1.45,-1.395
12098,2.4205,2.2385,2.0224,1.2669,4.1851,-0.0227,-0.1382,0.01961,-1.249,-1.19
12200,2.4104,2.3803,1.9825,1.2962,4.1851,-0.1689,-0.068,0.03314,-1.43,-1.423
12298,2.4808,2.3021,1.9655,1.2669,4.1851,-0.1008,-0.1872,0.04521,-1.282,-1.39
12400,2.3501,2.3265,1.9256,1.2669,4.1851,-0.1722,-0.0629,0.0336,-1.39,-1.364
12498,2.5864,2.4829,2.1589,1.2669,4.1851,-0.1072,-0.1079,0.02314,-1.372,-1.456
12605,2.4909,2.3118,1.9256,1.2669,4.1851,-0.1326,-0.209,0.06128,-1.312,-1.445
12707,2.3803,2.3754,2.0394,1.2669,4.1851,-0.134,-0.0164,0.01823,-1.35,-1.564
12806,2.4557,2.2727,1.863,1.2669,4.1851,-0.147,-0.223,0.07135,-1.314,-1.388
12908,2.4305,2.2385,1.9541,1.2669,4.1851,-0.0647,-0.1776,0.03574,-1.18,-1.233
13010,2.3903,2.3851,2.0167,1.2669,4.1851,-0.1549,-0.0308,0.02494,-1.282,-1.233
13106,2.4758,2.2972,1.8972,1.2375,4.1851,-0.1416,-0.2146,0.06609,-1.262,-1.264
13211,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.161,-1.22
13309,2.4708,2.2776,1.8744,1.2669,4.1851,-0.1409,-0.2302,0.07284,-1.404,-1.409
13410,2.3853,2.2239,1.7834,1.2669,4.1851,-0.171,-0.2153,0.07557,-1.432,-1.381
13514,2.5914,2.478,2.1419,1.2669,4.1851,-0.1132,-0.1229,0.02791,-1.143,-1.177
13614,2.5914,2.4829,2.1305,1.2669,4.1571,-0.1246,-0.1252,0.03118,-1.323,-1.268
13713,2.4858,2.3216,1.9086,1.2669,4.1851,-0.1528,-0.2061,0.06583,-1.301,-1.406
13817,2.3954,2.3803,2.011,1.2962,4.1851,-0.1535,-0.0408,0.02523,-1.308,-1.377
13921,2.4808,2.2972,1.9086,1.2669,4.1851,-0.1333,-0.2146,0.06381,-1.312,-1.35
14022,2.5914,2.4829,2.1362,1.2962,4.1851,-0.1209,-0.1227,0.02967,-1.16,-1.218
14120,2.4708,2.2825,1.8915,1.2669,4.1851,-0.134,-0.2201,0.06641,-1.328,-1.241
14224,2.4808,2.3021,1.8972,1.2962,4.1851,-0.1447,-0.2168,0.06796,-1.292,-1.286
14325,2.5864,2.4829,2.1476,1.2669,4.1851,-0.1146,-0.1128,0.02586,-1.326,-1.3
14423,2.4155,2.2287,2.0622,1.2669,4.1851,0.0101,-0.1213,0.01482,-1.325,-1.323
14521,2.4657,2.3216,2.0053,1.2669,4.1851,-0.0945,-0.1445,0.02979,-1.327,-1.456
14628,2.3753,2.3656,2.0451,1.2669,4.1851,-0.1232,-0.0143,0.01538,-1.26,-1.352
14726,2.4708,2.2825,1.9142,1.2669,4.1851,-0.1193,-0.2103,0.05845,-1.428,-1.506
14830,2.5914,2.4829,2.1419,1.2375,4.1851,-0.1173,-0.1202,0.0282,-1.195,-1.206
14931,2.3451,2.3314,1.9598,1.2669,4.2132,-0.1553,-0.0405,0.02575,-1.354,-1.277
15031,2.4607,2.2727,1.9427,1.2669,4.1851,-0.0948,-0.1934,0.0464,-1.219,-1.38
15125,2.4305,2.2532,2.011,1.2669,4.1851,-0.0404,-0.1449,0.02264,-1.403,-1.34
15227,2.3652,2.3607,1.9825,1.2669,4.1851,-0.1613,-0.0343,0.02719,-1.458,-1.246
15336,2.5914,2.4829,2.1589,1.2669,4.1851,-0.1063,-0.1128,0.02402,-1.227,-1.221
15438,2.4104,2.2727,1.9996,1.2669,4.1851,-0.0679,-0.1194,0.01888,-1.371,-1.206
15529,2.4507,2.2532,1.8801,1.2669,4.1851,-0.1206,-0.2214,0.06357,-1.342,-1.413
15640,2.5914,2.4829,2.1248,1.2669,4.1851,-0.1282,-0.1276,0.03273,-1.242,-1.306
15741,2.4406,2.2385,1.8858,1.2669,4.1851,-0.1067,-0.2171,0.05851,-1.344,-1.397
15833,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.23,-1.241
15939,2.4004,2.3314,1.8972,1.2669,4.1851,-0.1848,-0.1219,0.04901,-1.482,-1.348
16041,2.3501,2.346,2.0167,1.2669,4.1851,-0.13,-0.0127,0.01705,-1.241,-1.16
16143,2.5964,2.4829,2.1305,1.2669,4.1851,-0.1236,-0.1301,0.0322,-1.245,-1.264
16248,2.3853,2.3851,2.011,1.2669,4.1851,-0.1595,-0.0283,0.02625,-1.394,-1.443
16349,2.4909,2.2923,1.9086,1.2669,4.1851,-0.1273,-0.2271,0.06778,-1.356,-1.356
16451,2.5914,2.4829,2.1362,1.2669,4.1851,-0.1209,-0.1227,0.02967,-1.218,-1.344
16552,2.4406,2.2483,1.8801,1.2669,4.1851,-0.1185,-0.2142,0.05993,-1.379,-1.437
16652,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.176,-1.217
16753,2.3551,2.3509,1.9939,1.2669,4.1851,-0.1477,-0.0248,0.02244,-1.409,-1.342
16856,2.4406,2.2385,1.9313,1.2962,4.1851,-0.0774,-0.1974,0.04494,-1.328,-1.236
16957,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.231,-1.24
17058,2.4305,2.2287,1.9768,1.2669,4.2693,-0.0419,-0.1731,0.03173,-1.236,-1.307
17160,2.3853,2.3803,1.9939,1.2669,4.1851,-0.1664,-0.0384,0.02917,-1.321,-1.448
17258,2.4507,2.2434,1.8517,1.2669,4.1851,-0.1308,-0.2391,0.07426,-1.317,-1.401
17373,2.4305,2.2385,1.9655,1.2669,4.1851,-0.0574,-0.1727,0.03312,-1.359,-1.487
17464,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.233,-1.243
17565,2.4858,2.3167,1.9313,1.2669,4.1571,-0.1341,-0.1989,0.05754,-1.332,-1.385
17665,2.3954,2.39,2.0224,1.2669,4.2132,-0.1544,-0.0305,0.02476,-1.33,-1.27
17765,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.345,-1.213
17867,2.3753,2.3705,2.0167,1.2669,4.1851,-0.1456,-0.024,0.02176,-1.439,-1.264
17965,2.5964,2.4878,2.1191,1.2669,4.1851,-0.135,-0.1323,0.03574,-1.214,-1.275
18066,2.4657,2.3216,1.9655,1.2669,4.1851,-0.1201,-0.1617,0.04057,-1.298,-1.274
18172,2.4054,2.2923,2.0167,1.2669,4.1851,-0.0743,-0.0964,0.01481,-1.327,-1.36
18271,2.4104,2.2581,2.0167,1.2669,4.1851,-0.0447,-0.1201,0.01641,-1.29,-1.297
18375,2.4858,2.3069,1.9825,1.2669,4.1571,-0.0929,-0.1821,0.04179,-1.226,-1.495
18475,2.4708,2.2874,1.9655,1.2669,4.2132,-0.0905,-0.1854,0.04256,-1.15,-1.28
18571,2.4456,2.2385,1.9086,1.2375,4.1851,-0.091,-0.2122,0.0533,-1.221,-1.313
18675,2.33,2.3363,1.9199,1.2669,4.1851,-0.1879,-0.0403,0.03693,-1.251,-1.358
18777,2.3602,2.3607,1.9882,1.2669,4.2132,-0.1586,-0.0269,0.02587,-1.53,-1.337
18880,2.5914,2.4829,2.1362,1.3548,4.1851,-0.1209,-0.1227,0.02967,-1.31,-1.261
18979,2.3652,2.3607,1.9541,1.2669,4.1851,-0.1796,-0.0466,0.03442,-1.282,-1.264
19079,2.4858,2.3069,1.9199,1.2669,4.1851,-0.1332,-0.2092,0.06151,-1.322,-1.369
19181,2.4858,2.3118,1.9086,1.2669,4.1851,-0.1446,-0.2115,0.06563,-1.38,-1.419
19282,2.4758,2.3069,1.8915,1.2669,4.1851,-0.1534,-0.2117,0.06835,-1.345,-1.494
19380,2.5864,2.4829,2.1476,1.2669,4.1851,-0.1146,-0.1128,0.02586,-1.256,-1.317
19487,2.4858,2.3021,1.9029,1.3255,4.1851,-0.1401,-0.2193,0.06771,-1.339,-1.353
19587,2.4356,2.3363,1.9711,1.2669,4.1851,-0.1345,-0.1216,0.03289,-1.219,-1.408
19679,2.4155,2.219,2.0224,1.2962,4.1851,-0.0073,-0.144,0.02078,-1.272,-1.233
19790,2.3853,2.3803,2.0337,1.2669,4.1851,-0.1408,-0.0211,0.02027,-1.314,-1.287
19892,2.5914,2.478,2.1476,1.2375,4.1851,-0.1095,-0.1204,0.0265,-1.273,-1.398
19991,2.3853,2.3803,2.0337,1.2669,4.2412,-0.1408,-0.0211,0.02027,-1.327,-1.28
20093,2.4406,2.2581,1.9313,1.2669,4.2412,-0.0937,-0.1867,0.04363,-1.203,-1.252
20196,2.4657,2.2825,1.8801,1.2669,4.1851,-0.1423,-0.2201,0.0687,-1.365,-1.278
20293,2.4004,2.3558,2.0224,1.2669,4.1851,-0.1248,-0.0542,0.0185,-1.254,-1.258
20399,2.5914,2.4829,2.1248,1.2669,4.1851,-0.1282,-0.1276,0.03273,-1.198,-1.271
20498,2.3551,2.3558,1.9882,1.2669,4.1851,-0.1555,-0.0246,0.02478,-1.374,-1.306
20600,1.5861,2.3021,1.5102,1.2669,4.1851,-0.5668,0.4933,0.56457,-1.37,-1.285
20704,2.5864,2.478,2.1532,1.2669,4.1851,-0.1068,-0.113,0.02419,-1.42,-1.338
20801,2.4758,2.2972,1.9768,1.2669,4.1851,-0.0904,-0.18,0.04058,-1.321,-1.411
20903,2.5964,2.4829,2.1248,1.2669,4.1851,-0.1273,-0.1326,0.03377,-1.161,-1.303
21005,2.4607,2.2776,1.9256,1.2669,4.1851,-0.1099,-0.1982,0.05133,-1.273,-1.336
21106,2.4708,2.2923,1.8972,1.2669,4.1851,-0.1385,-0.2123,0.06426,-1.359,-1.188
21206,2.5914,2.4829,2.1419,1.2669,4.1851,-0.1173,-0.1202,0.0282,-1.198,-1.209
21308,2.3803,2.3851,2.0394,1.2669,4.1851,-0.1422,-0.011,0.02034,-1.313,-1.258
21416,2.4808,2.3021,1.8972,1.2669,4.1851,-0.1447,-0.2168,0.06796,-1.327,-1.371
21513,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.421,-1.239
21614,2.5612,2.4829,1.9996,1.2669,4.1851,-0.2146,-0.1523,0.06924,-1.26,-1.498
21713,2.5964,2.4829,2.1419,1.2669,4.1851,-0.1163,-0.1252,0.02919,-1.188,-1.25
21817,2.4959,2.2923,1.8915,1.2669,4.1851,-0.1373,-0.2394,0.07618,-1.367,-1.308
21913,2.4657,2.2727,1.9541,1.2669,4.1851,-0.0865,-0.1934,0.0449,-1.36,-1.369
22021,2.5914,2.4878,2.1362,1.2669,4.1851,-0.125,-0.12,0.03003,-1.24,-1.226
22119,2.4858,2.3216,1.9199,1.2962,4.1851,-0.1455,-0.2012,0.06163,-1.301,-1.337
22221,2.3551,2.3509,1.9882,1.2669,4.1571,-0.1514,-0.0273,0.02366,-1.276,-1.19
22323,2.4858,2.3118,1.9086,1.2669,4.1851,-0.1446,-0.2115,0.06563,-1.325,-1.365
22424,2.3753,2.3656,1.9598,1.2669,4.1851,-0.1781,-0.0513,0.03434,-1.385,-1.27
22524,2.5914,2.4829,2.1305,1.2669,4.1851,-0.1246,-0.1252,0.03118,-1.236,-1.247
22626,2.4255,2.2239,2.0281,1.2669,4.1851,-0.0058,-0.1487,0.02214,-1.296,-1.325
22726,2.4507,2.263,1.8403,1.2669,4.1851,-0.1544,-0.2333,0.07828,-1.289,-1.291
22829,2.4305,2.2141,2.0281,1.2669,4.1851,0.0033,-0.159,0.02528,-1.358,-1.346
22921,2.4557,2.2581,1.846,1.2669,4.2693,-0.1457,-0.2385,0.07809,-1.44,-1.237
23031,2.3853,2.3754,1.9825,1.2375,4.1851,-0.1697,-0.046,0.0309,-1.247,-1.177
23134,2.4004,2.39,2.0053,1.2669,4.1851,-0.1644,-0.0429,0.02885,-1.382,-1.292
23233,2.4758,2.2972,1.8972,1.2669,4.1851,-0.1416,-0.2146,0.06609,-1.365,-1.327
23335,2.4758,2.2923,1.9029,1.2669,4.1571,-0.1338,-0.2148,0.06405,-1.355,-1.332
23432,2.4205,2.219,2.0622,1.2669,4.1851,0.0193,-0.1316,0.0177,-1.312,-1.378
23538,2.4607,2.2923,1.937,1.2669,4.1851,-0.1148,-0.1852,0.04748,-1.181,-1.248
23637,2.3903,2.3803,2.011,1.2669,4.1851,-0.1545,-0.0359,0.02515,-1.378,-1.306
23737,2.5864,2.4829,2.1589,1.2669,4.1851,-0.1072,-0.1079,0.02314,-1.365,-1.313
23841,2.3853,2.3705,2.0167,1.2669,4.1851,-0.1436,-0.0339,0.02177,-1.326,-1.4
23938,2.4004,2.346,2.0224,1.2669,4.1851,-0.1166,-0.0596,0.01714,-1.299,-1.223
24044,2.4205,2.3216,1.937,1.2669,4.1851,-0.1471,-0.1297,0.03846,-1.404,-1.316
24143,2.5914,2.4829,2.1362,1.2669,4.1851,-0.1209,-0.1227,0.02967,-1.18,-1.233
24240,2.4104,2.219,2.0224,1.2669,4.1851,-0.0083,-0.139,0.0194,-1.259,-1.245
24347,2.335,2.3363,1.9655,1.2669,4.1851,-0.1576,-0.0255,0.0255,-1.331,-1.295
24451,2.4808,2.478,1.9086,1.2669,4.1851,-0.2846,-0.1155,0.09435,-1.301,-1.439
24550,2.4758,2.2972,1.9029,1.2669,4.1851,-0.1379,-0.2121,0.06402,-1.367,-1.338
24651,2.4507,2.263,1.8573,1.2669,4.1851,-0.1435,-0.2259,0.07162,-1.421,-1.253
24752,2.335,2.3363,1.9655,1.2669,4.1851,-0.1576,-0.0255,0.0255,-1.367,-1.278
24853,2.4808,2.2972,1.9199,1.2962,4.1851,-0.126,-0.2096,0.05982,-1.267,-1.494
24956,2.5964,2.4878,2.1362,1.2669,4.1851,-0.124,-0.1249,0.031,-1.236,-1.265
25052,2.4607,2.2825,1.8744,1.2669,4.1851,-0.1469,-0.2177,0.06896,-1.413,-1.365
25157,2.3652,2.3754,1.9939,1.2669,4.1851,-0.1662,-0.0213,0.02809,-1.244,-1.173
25257,2.4155,2.2141,2.0508,1.2669,4.1851,0.0151,-0.1343,0.01826,-1.25,-1.355
25374,2.4356,2.2434,2.0508,1.1496,4.1851,-0.0056,-0.138,0.01907,-1.451,-1.35
25460,2.5914,2.4633,2.1476,1.2669,4.2132,-0.0972,-0.1285,0.02596,-1.194,-1.219
