t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
1870,2.3702,2.1554,1.9882,1.0029,4.1851,0.0151,-0.1492,0.02248,-0.475,-1.13
1970,2.4155,2.1994,1.8972,1.0029,4.1851,-0.0715,-0.2089,0.04876,-0.707,-0.957
2072,2.33,2.2287,1.9484,1.0616,4.1851,-0.0796,-0.0868,0.01388,-0.586,-1.361
2166,2.521,2.3803,2.1589,1.0029,4.1851,-0.034,-0.1,0.01116,-0.442,-1.214
2273,2.3099,2.2385,1.9825,1.0029,4.1851,-0.0697,-0.047,0.00707,-0.551,-1.456
2375,2.325,2.2483,2.011,0.9736,4.1851,-0.0567,-0.0441,0.00516,-0.406,-1.116
2474,2.3903,2.1896,1.8972,1.0029,4.1851,-0.0682,-0.1896,0.0406,-0.585,-1.176
2578,2.2747,2.2434,1.937,1.0029,4.1851,-0.1099,-0.0295,0.01295,-0.658,-1.363
2683,2.3149,2.2678,2.0167,1.0029,4.1851,-0.0714,-0.021,0.00553,-0.52,-1.119
2780,2.3954,2.175,1.8573,1.0029,4.1851,-0.0805,-0.2198,0.05482,-0.664,-1.339
2883,2.4104,2.1994,1.8972,1.0029,4.1851,-0.0725,-0.204,0.04686,-0.667,-1.245
2985,2.3451,2.2483,1.9256,1.0029,4.1851,-0.1077,-0.1008,0.02176,-0.655,-1.246
3084,2.3099,2.263,1.9484,1.0029,4.1851,-0.1121,-0.0484,0.01492,-0.741,-1.451
3186,2.4054,2.1896,1.8915,1.0029,4.1851,-0.0689,-0.2069,0.04755,-0.537,-1.147
3288,2.3903,2.1652,1.8801,1.0029,4.1851,-0.0587,-0.2104,0.04772,-0.685,-1.405
3388,2.5261,2.3803,2.1305,0.9736,4.1851,-0.0513,-0.1173,0.01639,-0.619,-1.159
3490,2.3149,2.2776,1.9996,1.0029,4.1851,-0.0905,-0.0231,0.00872,-0.672,-1.235
3592,2.5261,2.3851,2.1362,1.0029,4.1851,-0.0518,-0.1121,0.01525,-0.649,-1.264
3691,2.3954,2.175,1.8972,1.0029,4.2412,-0.0549,-0.2026,0.04406,-0.578,-1.158
3789,2.4054,2.2043,1.8915,1.0029,4.1851,-0.0812,-0.1989,0.04613,-0.716,-1.197
3897,2.4004,2.1799,1.8687,1.0323,4.1851,-0.0763,-0.2172,0.05299,-0.651,-1.172
3988,2.3501,2.1163,2.0451,0.9736,4.1851,0.0805,-0.1262,0.02241,-0.71,-1.273
4099,2.3753,2.3167,2.0281,1.0029,4.1851,-0.0932,-0.0485,0.01105,-0.681,-1.293
4201,2.3149,2.2825,2.0053,1.0029,4.1851,-0.0909,-0.0179,0.00859,-0.674,-1.162
4299,2.4205,2.2141,1.9142,0.9736,4.1851,-0.0718,-0.1984,0.04453,-0.677,-1.231
4399,2.521,2.3803,2.1646,1.0029,4.2132,-0.0304,-0.0975,0.01043,-0.611,-1.233
4503,2.3803,2.1603,1.9199,1.0029,4.1851,-0.0309,-0.186,0.03554,-0.554,-1.154
4603,2.2898,2.2532,1.9598,1.0029,4.2132,-0.1005,-0.0291,0.01095,-0.714,-1.19
4703,2.4155,2.2287,1.9313,1.0323,4.1571,-0.0741,-0.1781,0.03719,-0.469,-1.383
4805,2.3551,2.1359,2.0337,1.0029,4.1851,0.0578,-0.1253,0.01906,-0.458,-1.091
4910,2.4054,2.1799,1.8858,1.0323,4.1851,-0.0644,-0.2147,0.05024,-0.652,-1.364
5009,2.3451,2.2239,2.0224,1.0029,4.2132,-0.025,-0.0722,0.00585,-0.653,-1.127
5111,2.5261,2.3803,2.1362,1.0029,4.1851,-0.0477,-0.1148,0.01545,-0.47,-1.144
5209,2.3903,2.2239,1.9142,1.0029,4.1851,-0.0858,-0.1635,0.03409,-0.686,-1.305
5313,2.3803,2.175,1.937,1.0029,4.1851,-0.0322,-0.1705,0.03012,-0.523,-1.263
5413,2.32,2.2825,2.0451,0.9736,4.1851,-0.0643,-0.0056,0.00417,-0.627,-1.126
5516,2.3903,2.1701,1.8858,1.0029,4.1851,-0.0591,-0.2053,0.04563,-0.569,-1.244
5618,2.4004,2.1945,1.8687,1.0029,4.1851,-0.0886,-0.2091,0.05159,-0.743,-1.231
5717,2.521,2.3803,2.1532,1.0029,4.1851,-0.0377,-0.1025,0.01192,-0.644,-1.195
5823,2.335,2.2825,1.9939,1.0029,4.1851,-0.0944,-0.0426,0.01072,-0.619,-1.138
5921,2.4205,2.219,1.9313,1.0029,4.1851,-0.0649,-0.1884,0.03969,-0.665,-1.286
6025,2.3853,2.1799,1.9313,1.0909,4.1851,-0.039,-0.1752,0.03223,-0.666,-1.276
6138,2.4054,2.1896,1.9655,1.0029,4.1851,-0.0213,-0.1748,0.03102,-0.563,-1.284
6225,2.521,2.3803,2.1532,1.0029,4.1851,-0.0377,-0.1025,0.01192,-0.425,-1.203
6326,2.3803,2.1701,1.863,1.0029,4.1851,-0.0757,-0.2053,0.04787,-0.672,-1.21
6424,2.5261,1.3196,2.1362,1.0029,4.1851,0.8397,-0.6956,1.18905,-0.444,-1.142
6532,2.3803,2.1505,1.863,1.0029,4.1851,-0.0594,-0.216,0.05017,-0.732,-1.194
6631,2.4205,2.2239,1.9711,1.0029,4.1851,-0.0434,-0.1684,0.03024,-0.598,-1.152
6730,2.521,2.3803,2.1646,1.0029,4.1851,-0.0304,-0.0975,0.01043,-0.427,-1.106
6835,2.3049,2.2825,2.0224,1.0029,4.1851,-0.0819,-0.0007,0.00671,-0.653,-1.207
6937,2.4004,2.1848,1.8972,1.0029,4.1851,-0.0621,-0.2022,0.04473,-0.47,-1.165
7032,2.3903,2.1457,1.8915,1.0029,4.1851,-0.035,-0.2162,0.04796,-0.573,-1.187
7151,2.3149,2.131,1.7322,1.0029,4.1851,-0.1398,-0.2193,0.06764,-0.753,-1.28
7240,2.3803,2.1457,1.9313,1.0029,4.1851,-0.0114,-0.189,0.03587,-0.641,-1.42
7341,2.4054,2.1896,1.8972,1.0029,4.1851,-0.0653,-0.2044,0.04604,-0.636,-1.277
7442,2.32,2.2825,2.0053,1.0029,4.1851,-0.09,-0.0229,0.00862,-0.771,-1.376
7543,2.5311,2.3851,2.1532,1.0029,4.1851,-0.0398,-0.1096,0.01361,-0.409,-1.091
7647,2.3099,2.2727,2.0337,1.0029,4.1851,-0.0654,-0.006,0.00432,-0.65,-1.109
7747,2.3149,2.2336,1.9256,1.0029,4.2132,-0.1013,-0.0792,0.01653,-1.182,-1.565
7850,2.3551,2.1408,1.9882,1.0029,4.1851,0.0245,-0.1424,0.02088,-0.631,-1.328
7951,2.521,2.3803,2.1476,1.0029,4.1851,-0.0413,-0.1049,0.01272,-0.696,-1.144
8052,2.521,2.3803,2.1419,1.0029,4.1851,-0.045,-0.1074,0.01356,-0.469,-1.1
8152,2.3602,2.131,2.011,1.0029,4.1851,0.0483,-0.1428,0.02273,-0.742,-1.331
8258,2.4255,2.2239,1.937,1.0029,4.1851,-0.0644,-0.1881,0.03954,-0.742,-1.414
8355,2.5261,2.3705,2.1419,1.0029,4.1851,-0.0358,-0.1177,0.01513,-0.599,-1.142
8456,2.4305,2.3754,1.9541,1.0029,4.2412,-0.1792,-0.1027,0.04266,-0.746,-1.327
8558,2.3753,2.1408,2.011,1.0029,4.1851,0.043,-0.1523,0.02503,-0.433,-1.125
8659,2.5009,2.3803,1.9598,1.0029,4.1851,-0.166,-0.1666,0.05531,-0.687,-1.375
8760,2.2948,2.2483,1.9598,1.0323,4.1851,-0.0955,-0.0367,0.01046,-0.671,-1.311
8861,2.5311,2.3851,2.1476,1.0029,4.1851,-0.0435,-0.1121,0.01446,-0.459,-1.12
8966,2.3049,2.263,1.9598,1.0029,4.1851,-0.1058,-0.0385,0.01268,-0.732,-1.195
9063,2.2697,2.2287,1.9484,1.0029,4.1851,-0.0913,-0.0277,0.0091,-0.557,-1.165
9163,2.2747,2.2434,1.9313,1.0029,4.1851,-0.1136,-0.032,0.01392,-0.592,-1.375
9264,2.3099,2.2678,1.9598,1.0029,4.1851,-0.1089,-0.0408,0.01352,-0.661,-1.384
9368,2.3803,2.1505,1.8346,1.0029,4.1851,-0.0777,-0.2283,0.05815,-0.486,-1.1
9468,2.3451,2.1359,2.0337,1.0029,4.1851,0.0559,-0.1155,0.01646,-0.57,-1.298
9569,2.3903,2.1701,1.8517,1.0029,4.1851,-0.0811,-0.2201,0.055,-0.596,-1.211
9669,2.2898,2.2483,1.9882,1.0029,4.1851,-0.0782,-0.0194,0.00648,-0.684,-1.297
9776,2.4255,2.219,1.9711,1.0029,4.1851,-0.0383,-0.176,0.03245,-0.593,-1.307
9870,2.4155,2.2043,1.9256,1.0323,4.1851,-0.0573,-0.1939,0.04088,-0.555,-1.172
9971,2.4054,2.2043,1.9086,1.0029,4.1851,-0.0702,-0.1915,0.04158,-0.703,-1.348
10077,2.2898,2.2483,1.9256,1.0029,4.1851,-0.1184,-0.0465,0.01619,-0.609,-1.058
10178,2.325,2.2825,2.0167,1.0029,4.1851,-0.0817,-0.0229,0.00719,-0.699,-1.141
10279,2.5261,2.3851,2.1419,1.0029,4.1851,-0.0481,-0.1096,0.01434,-0.494,-1.1
10380,2.3903,2.1603,1.9029,1.0029,4.1851,-0.04,-0.2032,0.04289,-0.5,-1.08
10484,2.32,2.2727,2.0053,1.0029,4.1851,-0.0818,-0.0282,0.00748,-0.642,-1.181
10583,2.32,2.2972,2.0793,0.9736,4.1851,-0.0547,0.0172,0.00328,-0.563,-1.142
10686,2.325,2.1261,1.9313,1.0029,4.1851,-0.0057,-0.1455,0.0212,-0.664,-1.352
10787,2.521,2.3949,2.1476,1.0029,4.1851,-0.0536,-0.0969,0.01226,-0.38,-1.188
10890,2.3753,2.2287,1.9313,1.0029,4.1851,-0.0819,-0.1386,0.02591,-0.663,-1.285
10992,2.3149,2.2727,2.0167,1.0029,4.1851,-0.0754,-0.0183,0.00603,-0.508,-1.103
11094,2.4155,2.1994,1.9086,1.0029,4.1851,-0.0642,-0.204,0.04573,-0.604,-1.217
11193,2.3954,2.2385,1.9825,1.0029,4.1851,-0.0532,-0.1308,0.01994,-0.477,-1.216
11296,2.3853,2.2239,1.9313,1.0029,4.129,-0.0758,-0.1512,0.0286,-0.656,-1.39
11397,2.2999,2.263,1.9598,1.0029,4.1851,-0.1068,-0.0336,0.01253,-0.639,-1.254
11494,2.3702,2.131,2.0508,1.0029,4.1571,0.0758,-0.1354,0.02409,-0.528,-1.047
11599,2.2948,2.2581,1.9996,1.0029,4.1851,-0.078,-0.0141,0.00629,-0.732,-1.173
11701,2.2848,2.2434,1.9427,1.0029,4.1851,-0.1043,-0.0369,0.01224,-0.599,-1.211
11803,2.325,2.2287,1.9313,1.0029,4.1851,-0.0916,-0.0893,0.01636,-0.695,-1.302
11901,2.521,2.3803,2.1476,1.0029,4.1851,-0.0413,-0.1049,0.01272,-0.575,-1.263
11998,2.33,2.2874,2.0281,0.9736,4.1851,-0.0775,-0.0202,0.00641,-0.604,-1.078
12101,2.5261,2.3851,2.1419,1.0029,4.1851,-0.0481,-0.1096,0.01434,-0.646,-1.158
12207,2.4205,2.219,1.9256,1.0029,4.1851,-0.0686,-0.1908,0.04111,-0.669,-1.3
12308,2.3451,2.2336,2.0281,1.0029,4.1851,-0.0296,-0.0644,0.00502,-0.549,-1.074
12409,2.5261,2.3803,2.1532,1.0029,4.1851,-0.0367,-0.1074,0.01288,-0.481,-1.148
12511,2.3954,2.2141,1.9313,1.0029,4.1851,-0.0657,-0.1664,0.03199,-0.53,-1.221
12613,2.5311,2.3851,2.1419,1.0029,4.1851,-0.0471,-0.1146,0.01535,-0.47,-1.129
12713,2.3903,2.1701,1.9142,1.0029,4.1851,-0.0408,-0.1929,0.03889,-0.668,-1.16
12815,2.3903,2.1701,1.8573,1.0029,4.1851,-0.0774,-0.2176,0.05334,-0.516,-1.211
12917,2.5261,2.3803,2.1532,1.0029,4.1851,-0.0367,-0.1074,0.01288,-0.498,-1.063
13016,2.32,2.2776,2.0053,0.9736,4.1851,-0.0859,-0.0255,0.00803,-0.688,-0.982
13117,2.3702,2.1408,2.0508,0.915,4.1851,0.0676,-0.1301,0.02149,-0.464,-1.164
13217,2.3753,2.1457,2.0053,0.9736,4.2132,0.0352,-0.1521,0.02436,-0.616,-1.3
13356,2.3954,2.1701,1.8687,1.0029,4.1851,-0.0691,-0.2176,0.05213,-0.66,-1.193
13424,2.3803,2.1652,1.9541,1.0029,4.1851,-0.0131,-0.1685,0.02855,-0.609,-1.161
13523,2.3551,2.3069,2.0281,1.0029,4.1851,-0.089,-0.0341,0.00908,-0.763,-1.145
13624,2.4255,2.2287,1.9711,1.0029,4.1851,-0.0465,-0.1707,0.03129,-0.464,-1.126
13725,2.325,2.2874,2.0167,1.0029,4.1851,-0.0858,-0.0202,0.00776,-0.717,-1.22
13827,2.3149,2.2727,2.0224,1.0029,4.1851,-0.0718,-0.0159,0.0054,-0.665,-1.072
13928,2.3149,2.2385,1.9313,1.0029,4.1851,-0.1017,-0.0741,0.01583,-0.504,-1.1
14023,2.3602,2.1261,2.0167,1.0029,4.2412,0.056,-0.143,0.02359,-0.62,-1.246
14137,2.4205,2.219,1.9256,1.0029,4.1851,-0.0686,-0.1908,0.04111,-0.708,-1.283
14229,2.5261,2.3851,2.1532,1.0029,4.1571,-0.0408,-0.1047,0.01263,-0.428,-1.064
14334,2.3501,2.2092,2.0053,1.0029,4.1851,-0.0228,-0.0926,0.00909,-0.702,-1.132
14437,2.3451,2.2287,2.0167,1.0029,4.129,-0.0328,-0.072,0.00626,-0.622,-1.031
14540,2.5261,2.3803,2.1532,1.0029,4.1851,-0.0367,-0.1074,0.01288,-0.579,-1.217
14637,2.4155,2.2043,1.9256,1.0323,4.1851,-0.0573,-0.1939,0.04088,-0.654,-1.374
14736,2.5261,2.3851,2.1419,1.0029,4.1851,-0.0481,-0.1096,0.01434,-0.468,-1.104
14843,2.3551,2.131,2.0508,1.0029,4.1851,0.0729,-0.1206,0.01986,-0.594,-1.202
14942,2.4205,2.2239,1.9768,0.9736,4.1851,-0.0397,-0.1659,0.02912,-0.491,-1.494
15038,2.521,2.3851,2.1589,1.0029,4.1851,-0.0381,-0.0973,0.01092,-0.419,-1.164
15143,2.5261,2.3851,2.1476,1.0029,4.1851,-0.0445,-0.1072,0.01346,-0.646,-1.26
15248,2.3803,2.1505,1.9086,1.0029,4.1851,-0.0301,-0.1962,0.03941,-0.501,-1.05
15349,2.5261,2.3803,2.1589,0.9736,4.1851,-0.033,-0.1049,0.0121,-0.574,-1.241
15450,2.3903,2.175,1.8687,0.9736,4.1851,-0.0742,-0.21,0.0496,-0.74,-1.263
15546,2.5261,2.3803,2.1419,1.0029,4.1851,-0.044,-0.1123,0.01456,-0.469,-1.117
15651,2.4155,2.2141,1.9313,1.0029,4.1851,-0.0618,-0.1861,0.03845,-0.693,-1.345
15753,2.2999,2.2727,2.0394,1.0029,4.1851,-0.0637,0.0063,0.0041,-0.502,-1.134
15854,2.3954,2.1848,1.8858,1.0029,4.1851,-0.0704,-0.2022,0.04583,-0.526,-1.32
15958,2.3903,2.1603,1.9541,1.0029,4.1851,-0.007,-0.181,0.03282,-0.567,-1.253
16054,2.3903,2.2239,1.9996,1.0029,4.1851,-0.0309,-0.1265,0.01696,-0.479,-1.199
16162,2.4054,2.1945,1.8972,1.0029,4.1851,-0.0693,-0.2017,0.04551,-0.699,-1.308
16262,2.3903,2.1652,1.8573,1.0029,4.1851,-0.0733,-0.2203,0.0539,-0.688,-1.23
16362,2.521,2.3803,2.1589,1.0029,4.1851,-0.034,-0.1,0.01116,-0.565,-1.102
16465,2.3753,2.1457,1.9768,1.0029,4.1851,0.0169,-0.1644,0.02731,-0.563,-1.146
16563,2.4054,2.1945,1.8801,1.0616,4.1851,-0.0803,-0.2091,0.05019,-0.665,-1.228
16662,2.521,2.3803,2.1589,1.0029,4.1851,-0.034,-0.1,0.01116,-0.584,-1.146
16768,2.3049,2.263,1.9825,1.0029,4.1851,-0.0912,-0.0286,0.00913,-0.633,-1.215
16869,2.2647,2.2434,1.9598,1.0029,4.1851,-0.0972,-0.0098,0.00955,-0.561,-1.115
16967,2.32,2.2727,2.0679,1.0029,4.1851,-0.0415,-0.0011,0.00173,-0.68,-1.124
17068,2.3602,2.1554,2.0793,1.0029,4.1851,0.0717,-0.0998,0.01511,-0.696,-1.316
17173,2.5261,2.3803,2.1362,1.0029,4.1851,-0.0477,-0.1148,0.01545,-0.467,-1.131
17277,2.3551,2.1848,2.0281,1.0029,4.1851,0.0133,-0.101,0.01039,-0.707,-1.181
17376,2.4054,2.175,1.9598,1.0029,4.1851,-0.0127,-0.1853,0.0345,-0.505,-1.097
17477,2.4205,2.2141,1.9939,1.0029,4.1851,-0.0206,-0.1639,0.02729,-0.59,-1.311
17577,2.4054,2.1848,1.8915,1.0029,4.1851,-0.0648,-0.2096,0.04812,-0.651,-1.377
17680,2.33,2.2239,1.2826,1.0029,4.101,-0.5037,-0.3781,0.39667,-0.473,-1.1
17780,2.3702,2.1603,2.0053,1.0029,4.1851,0.022,-0.1391,0.01983,-0.671,-1.346
17881,2.335,2.2874,2.0281,1.0029,4.1851,-0.0765,-0.0251,0.00648,-0.584,-1.027
17981,2.3753,2.2287,1.9882,0.9736,4.1851,-0.0453,-0.1139,0.01503,-0.534,-1.133
18085,2.3954,2.1701,1.8915,1.0029,4.1851,-0.0545,-0.2077,0.04612,-0.595,-1.315
18184,2.3451,2.2581,2.011,1.0029,4.1571,-0.061,-0.0584,0.00713,-0.514,-1.008
18283,2.3803,2.1603,1.8858,0.9736,4.1851,-0.0529,-0.2007,0.0431,-0.666,-1.297
18390,2.5261,2.3803,2.1362,1.0029,4.2132,-0.0477,-0.1148,0.01545,-0.551,-1.195
18490,2.4104,2.2532,1.9313,1.0029,4.1571,-0.0955,-0.1598,0.03464,-0.643,-1.292
18591,2.5261,2.3851,2.1646,1.0029,4.1851,-0.0335,-0.0998,0.01108,-0.554,-1.452
18691,2.3954,2.1652,1.8517,1.0029,4.1851,-0.076,-0.2277,0.05761,-0.512,-1.167
18794,2.32,2.2825,1.9882,1.0029,4.1851,-0.1009,-0.0303,0.01111,-0.636,-1.271
18897,2.3551,2.2287,1.937,1.0029,4.1851,-0.0821,-0.1164,0.02029,-0.594,-1.246
18995,2.4004,2.1848,1.8915,1.0029,4.1851,-0.0658,-0.2046,0.0462,-0.657,-1.255
19097,2.521,2.3803,2.1703,1.0029,4.1851,-0.0267,-0.0951,0.00975,-0.404,-1.083
19194,2.3099,2.2776,2.0508,1.0029,4.1851,-0.0585,0.0041,0.00344,-0.633,-1.139
19298,2.5261,2.3803,2.1419,1.0029,4.1851,-0.044,-0.1123,0.01456,-0.426,-1.093
19402,2.4004,2.175,1.8403,1.0029,4.1851,-0.0906,-0.2322,0.06211,-0.682,-1.329
19501,2.4004,2.2239,1.9711,1.0029,4.1851,-0.0473,-0.1487,0.02434,-0.536,-1.197
19602,1.5911,2.2336,1.3452,1.0029,4.1851,-0.6147,0.3793,0.52175,-0.731,-1.302
19705,2.33,2.2874,2.0167,1.0029,4.1851,-0.0848,-0.0251,0.00782,-0.828,-1.305
19807,2.3753,2.1457,1.8801,1.0029,4.1851,-0.0453,-0.2063,0.04461,-0.438,-1.109
19906,2.5311,2.3851,2.1476,1.0029,4.1851,-0.0435,-0.1121,0.01446,-0.454,-1.097
20010,2.3401,2.1896,2.0281,1.0029,4.1851,0.0063,-0.0836,0.00702,-0.56,-1.095
20112,2.325,2.2874,2.0394,1.0029,4.1851,-0.0711,-0.0103,0.00516,-0.607,-1.137
20210,2.5261,2.3851,2.1419,1.0029,4.1851,-0.0481,-0.1096,0.01434,-0.6,-1.273
20313,2.4004,2.1652,1.9029,1.0029,4.1851,-0.0421,-0.2104,0.04604,-0.481,-1.149
20418,2.3954,2.3509,1.9256,1.0029,4.1851,-0.1839,-0.0939,0.04262,-0.708,-1.221
20519,2.2697,2.2385,1.9313,1.0616,4.1851,-0.1105,-0.0297,0.01308,-0.642,-1.284
20615,2.3501,2.1212,2.0508,1.0029,4.1851,0.0801,-0.121,0.02107,-0.587,-1.32
20720,2.521,2.3803,2.1589,1.0029,4.1851,-0.034,-0.1,0.01116,-0.572,-1.183
20823,2.3551,2.1261,2.0394,1.0029,4.1851,0.0697,-0.1282,0.0213,-0.642,-1.164
20924,2.3753,2.1457,1.8858,1.0029,4.1851,-0.0416,-0.2038,0.04329,-0.568,-1.323
21024,2.3753,2.1457,1.9768,1.0029,4.1851,0.0169,-0.1644,0.02731,-0.625,-1.229
21126,2.2647,2.2385,1.937,1.0029,4.1851,-0.1078,-0.0223,0.01211,-0.799,-1.327
21226,2.521,2.39,2.1589,1.0029,4.1851,-0.0422,-0.0946,0.01074,-0.422,-1.102
21328,2.3903,2.1701,1.9086,1.0029,4.1851,-0.0445,-0.1954,0.04016,-0.606,-1.303
21429,2.32,2.263,2.0281,1.0323,4.1851,-0.059,-0.0237,0.00404,-0.623,-1.17
21533,2.3954,2.1652,1.8687,1.0029,4.1851,-0.065,-0.2203,0.05275,-0.567,-1.18
21633,2.3149,2.2678,1.9996,1.0029,4.1851,-0.0823,-0.0284,0.00759,-0.591,-1.18
21732,2.5261,2.3851,2.1532,1.0029,4.1851,-0.0408,-0.1047,0.01263,-0.435,-1.068
21834,2.335,2.2874,2.0167,1.0029,4.1851,-0.0838,-0.03,0.00793,-0.579,-1.247
21933,2.3049,2.2727,2.0224,0.9736,4.2132,-0.0737,-0.006,0.00547,-0.643,-1.39
22033,2.5261,2.3851,2.1419,1.0029,4.2412,-0.0481,-0.1096,0.01434,-0.492,-1.114
22139,2.3853,2.1505,1.9142,1.0029,4.1851,-0.0255,-0.1987,0.04013,-0.604,-1.262
22241,2.5261,2.3851,2.1419,1.0323,4.1851,-0.0481,-0.1096,0.01434,-0.473,-1.111
22341,2.325,2.2825,2.011,1.0029,4.1851,-0.0853,-0.0253,0.00792,-0.743,-1.157
22441,2.3903,2.1799,1.9029,1.0029,4.2132,-0.0563,-0.1925,0.04023,-0.736,-1.272
22543,2.5261,2.3851,2.1419,1.0029,4.1851,-0.0481,-0.1096,0.01434,-0.495,-1.099
22644,2.3551,2.1212,2.0622,1.0029,4.1851,0.0884,-0.121,0.02247,-0.678,-1.215
22749,2.516,2.3851,2.0679,1.0029,4.1851,-0.0976,-0.1319,0.02692,-0.614,-1.181
22849,2.5261,2.3803,2.1419,1.0029,4.1851,-0.044,-0.1123,0.01456,-0.46,-1.106
22943,2.5261,2.3754,2.1305,1.0029,4.1851,-0.0473,-0.1199,0.01662,-0.602,-1.227
23048,2.3149,2.2776,2.0337,1.0029,4.1851,-0.0686,-0.0083,0.00477,-0.702,-1.159
23152,2.5261,2.3851,2.1532,0.9736,4.1851,-0.0408,-0.1047,0.01263,-0.537,-1.39
23250,2.3501,2.1408,2.0508,0.9736,4.1851,0.0637,-0.1103,0.01624,-0.602,-1.174
23354,2.5311,2.3851,2.1419,1.0029,4.1851,-0.0471,-0.1146,0.01535,-0.665,-1.211
23458,2.4155,2.1994,1.8972,0.9736,4.1851,-0.0715,-0.2089,0.04876,-0.637,-1.41
23558,2.4155,2.2092,1.9598,1.0029,4.1851,-0.0394,-0.1764,0.03268,-0.612,-1.291
23659,2.521,2.39,2.1589,1.0029,4.1851,-0.0422,-0.0946,0.01074,-0.468,-1.14
23761,2.4054,2.1945,1.9199,1.0029,4.1851,-0.0547,-0.1919,0.03981,-0.55,-1.251
23861,2.4054,2.1896,1.9086,1.0029,4.1851,-0.0579,-0.1995,0.04315,-0.65,-1.22
23961,2.5261,2.3803,2.1419,0.9736,4.1851,-0.044,-0.1123,0.01456,-0.725,-1.391
24064,2.3753,2.1652,1.8744,1.0029,4.1851,-0.0653,-0.1981,0.0435,-0.597,-1.12
24162,2.3401,2.2874,2.0053,1.0029,4.1571,-0.0902,-0.0399,0.00972,-0.655,-1.169
24268,2.335,2.2825,2.0224,1.0029,4.1851,-0.0761,-0.0303,0.0067,-0.759,-1.046
24368,2.3099,2.2776,1.9882,1.0029,4.1851,-0.0988,-0.0231,0.01029,-0.624,-1.16
24464,2.5261,2.3851,2.1362,1.0029,4.1851,-0.0518,-0.1121,0.01525,-0.649,-1.136
24571,2.3903,2.1603,1.8858,1.0029,4.2412,-0.051,-0.2106,0.04695,-0.658,-1.131
24672,2.335,2.2874,2.011,1.0029,4.1851,-0.0875,-0.0325,0.00871,-0.748,-1.22
24772,2.3401,2.2776,2.011,1.0029,4.2412,-0.0783,-0.0428,0.00797,-0.764,-1.323
24876,2.4054,2.1994,1.9711,1.0029,4.1851,-0.0259,-0.167,0.02856,-0.393,-1.124
24974,2.2797,2.2532,1.9598,0.9736,4.1851,-0.1025,-0.0192,0.01087,-0.548,-1.336
25079,2.3049,2.2532,1.9939,0.9736,4.1851,-0.0757,-0.0291,0.00657,-0.579,-1.181
25181,2.4205,2.2092,1.9313,1.0029,4.1851,-0.0567,-0.1937,0.04074,-0.721,-1.341
25276,2.32,2.2727,2.0337,0.9736,4.1851,-0.0635,-0.0159,0.00428,-0.685,-1.202
25381,2.335,2.2581,1.9996,1.0323,4.1851,-0.0703,-0.0535,0.0078,-0.712,-1.268
25482,2.5261,2.3803,2.1532,1.0029,4.1851,-0.0367,-0.1074,0.01288,-0.451,-1.081
25583,2.4155,2.2092,1.9199,1.0029,4.2132,-0.065,-0.1937,0.04175,-0.649,-1.299
