t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
6737,1.9027,1.9599,2.1419,-0.0528,4.1851,0.187,0.269,0.10733,1.658,1.795
6838,1.7218,1.8377,1.9541,-0.0528,4.1851,0.1334,0.2982,0.10674,1.552,1.799
6944,1.7821,1.7546,2.0394,-0.0528,4.1851,0.2695,0.2305,0.1258,1.642,1.799
7046,1.7218,1.8573,1.9939,-0.0528,4.1851,0.1427,0.3262,0.12677,1.649,1.791
7141,1.9027,1.9599,2.1532,-0.0235,4.129,0.1943,0.2739,0.1128,1.722,1.8
7249,1.7369,1.8671,1.9939,-0.0528,4.1851,0.1374,0.3168,0.11922,1.538,1.793
7346,1.757,1.828,1.9427,-0.0528,4.1851,0.1411,0.2534,0.08413,1.68,1.768
7452,1.8173,1.7986,1.9199,-0.0528,4.1851,0.1627,0.1683,0.0548,1.608,1.765
7548,1.8022,1.784,1.9029,-0.0528,4.1851,0.1611,0.1677,0.05406,1.317,1.578
7656,1.8072,1.7937,1.9142,-0.0528,4.1851,0.1612,0.173,0.05592,1.651,1.77
7755,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.499,1.798
7855,1.7871,1.7546,1.8801,-0.0528,4.1851,0.168,0.1565,0.05274,1.693,1.77
7960,1.8826,1.9599,1.9655,-0.0528,4.1851,0.0697,0.2123,0.04991,1.481,1.795
8059,1.8223,1.828,1.9313,-0.0821,4.1851,0.1464,0.1844,0.05544,1.55,1.758
8151,1.7117,1.8524,1.9427,-0.0528,4.1851,0.1119,0.3112,0.10936,1.716,1.795
8262,1.767,1.8622,2.0053,-0.0528,4.1851,0.1547,0.2894,0.10769,1.603,1.795
8364,1.762,1.7791,2.0167,-0.0528,4.1851,0.2306,0.2538,0.11756,1.598,1.795
8470,1.8173,1.8231,1.937,-0.0528,4.1851,0.1532,0.1891,0.05923,1.533,1.8
8558,1.8123,1.7937,1.9029,-0.0821,4.1851,0.1548,0.1632,0.05059,1.701,1.77
8667,1.8223,1.8328,1.9541,-0.0821,4.1851,0.157,0.1969,0.06342,1.688,1.786
8770,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.677,1.8
8872,1.8123,1.7889,1.9029,-0.0528,4.1851,0.1589,0.1605,0.05101,1.575,1.739
8971,1.7922,1.7546,1.9029,-0.0528,4.1851,0.1836,0.1615,0.0598,1.448,1.77
9076,1.7771,1.74,2.0337,-0.0528,4.1851,0.2772,0.225,0.12744,1.62,1.799
9177,1.7318,1.8622,1.9882,-0.0528,4.1851,0.1369,0.3165,0.11894,1.709,1.8
9274,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.799,1.8
9376,1.7972,1.7791,1.9256,-0.0528,4.1851,0.1788,0.1798,0.0643,1.599,1.799
9479,1.7972,1.828,1.9313,-0.0528,4.1851,0.1416,0.209,0.06374,1.404,1.788
9581,1.9027,1.9599,2.1532,-0.0821,4.1851,0.1943,0.2739,0.1128,1.799,1.8
9679,1.7922,1.7791,1.8289,-0.0528,4.1851,0.1156,0.1428,0.03376,1.606,1.738
9783,1.8072,1.7937,1.9086,-0.0528,4.1851,0.1575,0.1706,0.0539,1.56,1.767
9885,1.757,1.8768,2.011,-0.0528,4.1851,0.1441,0.3098,0.11674,1.535,1.793
9986,1.7369,1.8328,1.9598,-0.0528,4.1851,0.1441,0.2832,0.10098,1.649,1.789
10089,1.8123,1.8084,1.9655,-0.0528,4.2132,0.1828,0.1983,0.07275,1.599,1.799
10189,1.8123,1.8035,1.937,-0.0235,4.1851,0.1686,0.1833,0.06203,1.508,1.786
10291,1.8022,1.7889,1.8972,-0.0528,4.1851,0.1533,0.1679,0.05169,1.727,1.77
10390,1.7369,1.8475,1.9768,-0.0528,4.1851,0.1428,0.2987,0.10959,1.5,1.8
10495,1.8123,1.7986,1.9086,-0.0528,4.1851,0.1544,0.1683,0.05217,1.637,1.739
10598,1.7821,1.7498,2.0394,-0.0528,4.1851,0.2736,0.2279,0.12679,1.788,1.795
10695,1.7369,1.8475,1.9882,-0.0528,4.1851,0.1501,0.3036,0.1147,1.517,1.795
10802,1.7318,1.8622,1.9939,-0.0528,4.1851,0.1406,0.319,0.12152,1.68,1.8
10902,1.7318,1.8524,2.011,-0.1408,4.2132,0.1597,0.3211,0.12859,1.551,1.792
11004,1.7369,1.8622,1.9996,-0.0528,4.1851,0.1452,0.3165,0.12128,1.493,1.787
11103,1.7469,1.8817,2.0224,-0.0528,4.1851,0.1454,0.3273,0.12824,1.667,1.786
11207,1.7519,1.8817,2.011,-0.0528,4.1851,0.1391,0.3174,0.12008,1.614,1.798
11306,1.767,1.7644,2.0622,-0.0528,4.1851,0.2731,0.2606,0.14246,1.789,1.8
11407,1.8223,1.828,1.9256,-0.0235,4.2132,0.1428,0.1819,0.05348,1.615,1.8
11509,1.9027,1.9599,2.1703,-0.0528,4.1851,0.2053,0.2813,0.12129,1.735,1.8
11613,1.7519,1.8817,2.0053,-0.1114,4.1851,0.1354,0.3149,0.11751,1.637,1.798
11711,1.7922,1.7791,1.8915,-0.0528,4.1851,0.1559,0.1699,0.05318,1.568,1.768
11812,1.7318,1.8475,1.9598,-0.0528,4.1851,0.1309,0.2962,0.10485,1.605,1.795
11917,1.7922,1.7791,1.8915,-0.0528,4.1851,0.1559,0.1699,0.05318,1.628,1.757
12013,1.8977,1.9599,2.1532,0.0059,4.1851,0.1933,0.2789,0.11515,1.8,1.8
12117,1.9027,0.3177,2.1589,-0.0528,4.1851,1.5721,-0.623,2.85942,1.765,1.77
12220,1.7218,1.8426,1.9541,-0.0528,4.1851,0.1293,0.3009,0.10727,1.576,1.799
12319,1.7419,1.8671,1.9768,-0.0528,4.1851,0.1274,0.3044,0.10891,1.574,1.795
12424,1.8173,1.8084,1.9825,-0.0528,4.1851,0.1948,0.2008,0.07825,1.602,1.788
12526,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.8,1.8
12623,1.762,1.8182,2.0622,-0.0528,4.1851,0.2271,0.2949,0.13856,1.65,1.788
12730,1.8223,1.8182,1.9996,-0.0528,4.1851,0.1985,0.2086,0.08294,1.769,1.757
12830,1.8173,1.828,1.9199,-0.0528,4.1851,0.1381,0.1844,0.05308,1.613,1.8
12928,1.7168,1.8426,1.9598,-0.0528,4.1851,0.132,0.3083,0.11248,1.56,1.795
13031,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.798,1.8
13134,1.762,1.828,2.0281,-0.0528,4.1851,0.197,0.2855,0.1203,1.708,1.8
13235,1.7519,1.8817,2.0053,-0.0528,4.1851,0.1354,0.3149,0.11751,1.65,1.799
13335,1.9078,1.9648,2.1589,-0.0528,4.1851,0.1949,0.2741,0.11313,1.737,1.8
13436,1.8072,1.7937,1.9086,-0.0528,4.1851,0.1575,0.1706,0.0539,1.569,1.769
13538,1.7268,1.8573,1.9939,-0.0235,4.1851,0.1437,0.3213,0.12385,1.538,1.788
13640,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.788,1.8
13731,1.8223,1.828,1.9427,-0.0528,4.1851,0.1538,0.1893,0.05948,1.637,1.795
13844,1.7972,1.7742,1.8801,-0.0528,4.1851,0.1536,0.1574,0.04837,1.653,1.769
13944,1.8173,1.8231,1.9598,-0.0528,4.1851,0.1679,0.199,0.06776,1.673,1.8
14046,1.7369,1.8671,1.9825,-0.0528,4.1851,0.1301,0.3118,0.11416,1.503,1.8
14149,1.9027,1.9599,2.1476,-0.0528,4.1851,0.1907,0.2715,0.11004,1.8,1.8
14247,1.7922,1.7693,1.8972,-0.0528,4.1851,0.1677,0.167,0.05603,1.704,1.752
14345,1.7721,1.7351,2.0622,-0.0528,4.1851,0.2986,0.2396,0.14654,1.604,1.792
14451,1.8123,1.8035,1.9142,-0.0528,4.1851,0.154,0.1735,0.05379,1.545,1.765
14553,1.8123,1.8133,1.9256,-0.0528,4.1851,0.1531,0.1837,0.0572,1.527,1.786
14654,1.8977,1.9599,2.1589,-0.0528,4.1851,0.197,0.2813,0.11796,1.8,1.8
14754,1.7821,1.7498,2.085,-0.0528,4.1851,0.3029,0.2476,0.15305,1.686,1.796
14855,1.7871,1.7351,2.0793,-0.0528,4.1851,0.3125,0.2322,0.15154,1.68,1.8
14959,1.8977,1.9599,2.1589,-0.1114,4.1851,0.197,0.2813,0.11796,1.743,1.799
15053,1.762,1.74,2.0224,-0.0528,4.1851,0.2669,0.2348,0.1264,1.625,1.799
15154,1.7168,1.8377,1.9711,-0.0528,4.1851,0.1434,0.3106,0.11702,1.741,1.8
15262,1.8123,1.8084,1.937,-0.0528,4.1851,0.1645,0.186,0.06166,1.65,1.8
15366,1.7168,1.8377,1.9598,-0.0528,4.1851,0.1361,0.3056,0.11194,1.552,1.8
15468,1.9078,1.9599,2.1589,-0.0528,4.1851,0.199,0.2715,0.11328,1.798,1.8
15570,1.7721,1.7449,2.0508,-0.0528,4.1851,0.2831,0.24,0.13773,1.572,1.8
15669,1.8022,1.7791,1.8972,-0.0528,4.1851,0.1615,0.1625,0.0525,1.68,1.769
15771,1.7268,1.8328,1.9598,-0.0528,4.1851,0.1422,0.2931,0.10611,1.665,1.795
15873,1.757,1.8328,1.9484,-0.0528,4.1851,0.1407,0.2586,0.08664,1.581,1.8
15974,1.757,1.8768,2.011,-0.0528,4.2412,0.1441,0.3098,0.11674,1.74,1.8
16074,1.7469,1.8817,2.0451,0.0352,4.1851,0.16,0.3371,0.13927,1.553,1.8
16173,1.7268,1.8573,1.9825,-0.0528,4.1851,0.1363,0.3163,0.11866,1.61,1.787
16280,1.7721,1.7546,2.0337,-0.0235,4.1851,0.2639,0.2379,0.12627,1.687,1.8
16382,1.9027,1.9648,2.1532,-0.1408,4.1851,0.1902,0.2766,0.1127,1.598,1.8
16483,1.7519,1.8719,1.9882,-0.0528,4.1851,0.1326,0.3022,0.10889,1.608,1.8
16581,1.7821,1.7546,1.9882,-0.0821,4.129,0.2366,0.2083,0.09938,1.677,1.797
16686,1.7771,1.7498,1.9996,-0.0528,4.1851,0.247,0.2155,0.10748,1.55,1.8
16785,1.8173,1.8133,1.9541,-0.0528,4.1851,0.1724,0.1911,0.06625,1.68,1.787
16890,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.701,1.8
16987,1.7268,1.8573,2.0281,-0.0235,4.1851,0.1656,0.3361,0.14037,1.652,1.795
17081,1.7318,1.8524,1.9882,-0.0528,4.1851,0.1451,0.3112,0.11789,1.547,1.787
17193,1.7218,1.8328,1.9882,-0.0528,4.1851,0.1595,0.3103,0.12175,1.576,1.797
17293,1.7469,1.8768,2.0053,-0.0528,4.1851,0.1385,0.3172,0.11979,1.654,1.794
17396,1.9078,1.9648,2.1532,-0.0528,4.1851,0.1912,0.2717,0.11037,1.795,1.8
17493,1.7871,1.7449,2.0508,-0.0528,4.1851,0.286,0.2252,0.13251,1.731,1.8
17594,1.757,1.8768,2.0337,-0.0528,4.1851,0.1588,0.3196,0.12738,1.769,1.8
17694,1.7369,1.8426,1.9939,-0.0528,4.1851,0.1579,0.3034,0.11696,1.583,1.8
17795,1.7519,1.8231,2.0451,-0.0528,4.1851,0.2101,0.3001,0.13418,1.709,1.798
17900,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.797,1.8
17997,1.757,1.8622,2.0281,-0.0528,4.1851,0.1674,0.3092,0.12359,1.53,1.8
18100,1.7821,1.8231,1.9427,-0.0528,4.1851,0.1501,0.2261,0.07363,1.679,1.797
18201,1.8977,1.9599,2.1589,-0.0528,4.1851,0.197,0.2813,0.11796,1.617,1.798
18308,1.757,1.8328,1.9939,-0.0528,4.1851,0.17,0.2783,0.10633,1.571,1.788
18408,1.7318,1.8573,2.0224,-0.0528,4.1851,0.1629,0.3287,0.13457,1.769,1.8
18506,1.8123,1.8182,1.9142,-0.0235,4.1851,0.1417,0.1815,0.05301,1.579,1.787
18613,1.7469,1.8866,2.0053,-0.0528,4.1851,0.1303,0.3225,0.12102,1.71,1.798
18715,1.9027,1.9599,2.1646,-0.0528,4.1851,0.2016,0.2789,0.11842,1.798,1.8
18818,1.7369,1.8719,1.9825,-0.0528,4.1851,0.126,0.3145,0.11479,1.474,1.795
18939,1.7369,1.8671,2.0167,-0.0528,4.1851,0.1521,0.3266,0.12981,1.705,1.786
19019,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.641,1.8
19109,1.7419,1.8719,1.9996,-0.0528,4.1851,0.138,0.317,0.11951,1.534,1.795
19219,1.7318,1.8475,1.9711,-0.0528,4.1851,0.1382,0.3011,0.10977,1.682,1.791
19322,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.701,1.8
19424,1.7721,1.7449,2.0451,-0.0821,4.1851,0.2794,0.2375,0.13449,1.732,1.799
19526,1.7419,1.8866,2.0224,-0.0528,4.1851,0.1403,0.3349,0.13183,1.554,1.795
19629,1.757,1.8671,2.0394,-0.0528,4.1851,0.1706,0.3168,0.12944,1.587,1.795
19727,1.5107,1.7498,0.5656,-0.0528,4.1851,-0.7268,-0.1446,0.54912,1.538,1.756
19828,1.9027,1.9648,2.1703,-0.0235,4.1851,0.2012,0.284,0.12115,1.8,1.8
19931,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.671,1.797
20031,1.8123,1.8035,1.937,-0.0528,4.1851,0.1686,0.1833,0.06203,1.59,1.788
20135,1.8173,1.8035,1.9199,-0.0235,4.1851,0.1586,0.171,0.05439,1.714,1.769
20236,1.7268,1.8426,1.9825,-0.0528,4.1851,0.1486,0.3083,0.11714,1.559,1.8
20337,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.8,1.8
20461,1.7268,1.8573,2.0167,-0.0528,4.1851,0.1583,0.3311,0.13471,1.595,1.795
20533,1.7972,1.7791,1.9655,-0.0528,4.1851,0.2044,0.1971,0.08063,1.799,1.8
20636,1.8173,1.7937,1.9256,-0.0528,4.1851,0.1704,0.1681,0.05731,1.612,1.768
20745,1.7469,1.8768,2.0053,-0.0528,4.1851,0.1385,0.3172,0.11979,1.521,1.797
20844,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.8,1.8
20947,1.8173,1.8035,2.011,-0.0528,4.1851,0.2171,0.2105,0.09144,1.63,1.8
21054,1.8022,1.7889,1.9086,-0.0528,4.1851,0.1606,0.1728,0.05567,1.755,1.769
21148,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.795,1.8
21253,1.7469,1.8426,1.9939,-0.0528,4.2132,0.1598,0.2935,0.11169,1.525,1.799
21353,1.8173,1.8084,1.9427,-0.0528,4.1851,0.1691,0.1835,0.06229,1.706,1.758
21459,1.8977,1.955,2.1532,-0.0528,4.1851,0.1974,0.2762,0.11526,1.546,1.795
21551,1.7318,1.8524,2.0167,-0.0528,4.1851,0.1634,0.3235,0.13136,1.663,1.795
21651,1.9027,1.9697,2.1589,-0.0528,4.1851,0.1898,0.2818,0.11541,1.8,1.8
21760,1.7821,1.7449,2.0963,-0.0528,4.1851,0.3143,0.2499,0.16121,1.538,1.798
21860,1.8223,1.8377,1.9598,-0.0528,4.1851,0.1566,0.2021,0.06534,1.646,1.8
21955,1.8324,1.8231,1.9256,-0.0528,4.1571,0.1488,0.1694,0.05083,1.632,1.74
22063,1.7721,1.7546,2.0281,-0.0528,4.1851,0.2603,0.2355,0.12318,1.55,1.797
22164,1.8022,1.784,1.8972,-0.0528,4.2132,0.1574,0.1652,0.05207,1.758,1.735
22268,1.7218,1.8475,1.9598,-0.0528,4.1851,0.1289,0.306,0.11028,1.585,1.795
22366,1.7871,1.7595,1.9142,-0.0235,4.2132,0.1859,0.174,0.06484,1.68,1.769
22469,1.8072,1.7742,1.8573,-0.0528,4.1851,0.1409,0.1377,0.03881,1.551,1.769
22570,1.9027,1.9648,2.1646,-0.0528,4.2132,0.1975,0.2815,0.11829,1.72,1.8
22673,1.757,1.8768,2.0053,-0.0528,4.1851,0.1405,0.3073,0.11418,1.668,1.8
22773,1.7318,1.8328,1.9768,-0.0821,4.1851,0.1541,0.2956,0.1111,1.553,1.788
22879,1.7419,1.8719,1.9882,-0.0528,4.1851,0.1307,0.312,0.11444,1.624,1.8
22977,1.9027,1.1828,2.1589,-0.0528,4.1851,0.8482,-0.1492,0.74172,1.646,1.767
23078,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.8,1.8
23180,1.9027,1.9648,2.1589,0.0059,4.1851,0.1939,0.2791,0.11548,1.769,1.8
23282,1.8022,1.7791,1.9598,-0.0528,4.1851,0.2017,0.1897,0.07667,1.697,1.799
23382,1.7871,1.7595,1.9313,-0.0235,4.1851,0.1969,0.1814,0.07168,1.731,1.797
23507,1.7469,1.8719,1.9768,-0.0528,4.1851,0.1243,0.3022,0.10676,1.548,1.796
23578,1.9027,1.9599,2.1703,-0.0528,4.1851,0.2053,0.2813,0.12129,1.8,1.8
23686,1.7771,1.7498,2.0281,-0.0528,4.129,0.2653,0.2279,0.12232,1.629,1.8
23786,1.757,1.8524,1.9655,-0.0528,4.1851,0.1353,0.2767,0.09485,1.708,1.785
23889,1.9027,1.9599,2.1532,-0.0528,4.1851,0.1943,0.2739,0.1128,1.628,1.795
23990,1.8223,1.8084,1.9768,-0.0528,4.1851,0.1921,0.1934,0.0743,1.618,1.8
24091,1.8072,1.8084,1.9199,-0.0528,4.1851,0.1526,0.1835,0.05696,1.558,1.8
24196,1.9078,1.9599,2.1646,-0.0821,4.1851,0.2026,0.2739,0.11609,1.528,1.799
24295,1.767,1.74,2.0394,-0.0528,4.1851,0.2789,0.2373,0.13409,1.783,1.798
24391,1.8977,1.9599,2.1589,-0.0528,4.1851,0.197,0.2813,0.11796,1.674,1.796
24494,1.8223,1.8035,1.9313,-0.0528,4.1851,0.1669,0.171,0.05709,1.635,1.739
24593,1.8173,1.7986,1.9655,-0.0235,4.1851,0.192,0.188,0.07221,1.634,1.786
24698,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.799,1.8
24803,1.767,1.8426,2.0679,-0.0528,4.1851,0.2113,0.3058,0.13819,1.67,1.799
24904,1.7972,1.7693,1.8687,-0.0528,4.1851,0.1504,0.1498,0.04505,1.577,1.766
25007,1.7972,1.784,1.9825,-0.0528,4.1851,0.2113,0.2071,0.08756,1.555,1.799
25109,1.7922,1.7791,1.8744,-0.0528,4.1851,0.1449,0.1625,0.04741,1.527,1.77
25204,1.9027,1.955,2.1589,-0.0528,4.1851,0.2021,0.2737,0.11576,1.8,1.8
25307,1.762,1.8866,2.0622,-0.0528,4.1851,0.1699,0.3324,0.13934,1.621,1.8
25411,1.8273,1.8377,1.9882,-0.0528,4.1851,0.1758,0.2095,0.07479,1.751,1.77
25513,1.7871,1.7693,1.9939,-0.0528,4.1851,0.229,0.2139,0.09818,1.606,1.795
25613,1.762,1.8817,2.0167,-0.0528,4.1851,0.1447,0.31,0.11703,1.677,1.796
25714,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.8,1.8
25809,1.7469,1.8768,1.9939,-0.0528,4.1851,0.1312,0.3122,0.11471,1.52,1.8
25915,1.7821,1.7351,2.0508,-0.0528,4.1851,0.2932,0.2248,0.13649,1.717,1.8
26012,1.9027,1.9599,2.1646,-0.0528,4.1851,0.2016,0.2789,0.11842,1.8,1.8
26121,1.6162,1.7986,0.5884,-0.0528,4.1851,-0.7326,-0.2116,0.58145,1.619,1.765
26219,1.8072,1.828,1.9484,-0.0528,4.1851,0.1545,0.2066,0.06654,1.74,1.788
26322,1.7117,1.8524,1.9825,-0.0528,4.1851,0.1375,0.3285,0.12679,1.624,1.798
26424,1.8072,1.8035,1.937,-0.0528,4.1851,0.1676,0.1883,0.06354,1.675,1.798
26546,1.9027,1.9697,2.1589,-0.0528,4.1851,0.1898,0.2818,0.11541,1.8,1.8
26629,1.7821,1.7498,2.0736,-0.0235,4.1851,0.2956,0.2427,0.14625,1.651,1.799
26726,1.7318,1.8622,1.9882,-0.0528,4.1851,0.1369,0.3165,0.11894,1.637,1.799
26829,1.9027,1.9599,2.1589,-0.0528,4.1851,0.198,0.2764,0.11559,1.8,1.8
26929,1.9027,1.955,2.1589,-0.0528,4.1851,0.2021,0.2737,0.11576,1.622,1.8
27032,1.7067,1.8524,1.9655,-0.0235,4.1851,0.1256,0.326,0.12203,1.693,1.8
