t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
6022,2.3501,2.522,2.0963,0.7977,3.3718,-0.226,0.1182,0.06502,-1.8,1.164
6124,2.1591,2.4047,1.9484,0.7683,3.3718,-0.2599,0.1772,0.09897,-1.798,1.02
6225,2.2094,2.2727,2.0167,0.7097,3.3718,-0.0959,0.0852,0.01645,-1.77,1.206
6322,2.2446,2.346,1.8972,0.7683,3.3718,-0.2273,0.039,0.05317,-1.795,1.036
6423,2.2496,2.346,1.8915,0.7683,3.3718,-0.2299,0.0316,0.05388,-1.8,0.87
6531,2.2546,2.3509,1.937,0.7683,3.3998,-0.2038,0.0491,0.04394,-1.8,1.128
6631,2.2295,2.3167,1.8517,0.7683,3.3718,-0.2349,0.0181,0.05551,-1.8,0.9
6731,2.134,2.3998,1.9029,0.7683,3.3718,-0.29,0.1795,0.1163,-1.798,1.011
6830,2.1842,2.3509,1.9655,0.7683,3.3718,-0.1991,0.1305,0.05668,-1.799,1.112
6933,2.3501,2.522,2.102,0.7683,3.3718,-0.2223,0.1206,0.06397,-1.8,0.838
7033,2.2496,2.3363,1.8801,0.7683,3.3718,-0.2291,0.0214,0.05294,-1.798,1.102
7136,2.1541,2.3949,1.9142,0.7683,3.3718,-0.2747,0.162,0.10169,-1.795,0.882
7233,2.2546,2.3656,1.9086,0.7683,3.3718,-0.2344,0.0448,0.05693,-1.788,0.983
7340,2.2144,2.2874,1.8061,0.7683,3.3718,-0.2426,-0.0029,0.05885,-1.799,1.073
7441,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.08
7534,2.2094,2.2923,1.9142,0.7683,3.3718,-0.1781,0.0515,0.03438,-1.788,1.123
7642,0.1233,0.0,-0.4644,0.7683,3.3718,-0.1937,-0.1882,0.07294,-1.734,0.454
7747,2.2245,2.2874,1.8858,0.7683,3.3718,-0.1894,0.0217,0.03634,-1.8,0.794
7847,2.1641,2.4194,1.9882,0.7683,3.3718,-0.2456,0.1976,0.09936,-1.798,1.048
7948,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.135
8048,2.2496,2.3558,1.8801,0.7683,3.3718,-0.2454,0.0321,0.06127,-1.8,1.146
8150,2.1641,2.4242,1.9655,0.7683,3.3718,-0.2643,0.1904,0.10612,-1.798,1.232
8252,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.8,1.112
8350,2.2245,2.3167,1.8232,0.7683,3.3718,-0.2542,0.0107,0.06473,-1.788,1.068
8456,2.3501,2.5269,2.102,0.7683,3.3718,-0.2264,0.1233,0.06646,-1.8,1.125
8557,2.2496,2.3412,1.9142,0.7683,3.3718,-0.2112,0.0388,0.04612,-1.8,1.123
8655,2.1842,2.263,1.9598,0.7683,3.3718,-0.1292,0.0799,0.02306,-1.767,0.956
8760,2.3451,2.5318,2.102,0.7683,3.3718,-0.2315,0.1309,0.07071,-1.8,1.182
8861,2.2245,2.3118,1.8346,0.7683,3.3718,-0.2428,0.0129,0.05911,-1.788,1.163
8965,2.134,2.4047,1.9825,0.7683,3.3718,-0.2428,0.2167,0.10592,-1.8,1.243
9064,2.1591,2.4047,1.937,0.6804,3.3718,-0.2673,0.1723,0.1011,-1.8,1.091
9165,2.1491,2.3656,1.9142,0.7683,3.3718,-0.2511,0.1509,0.08582,-1.798,0.917
9266,2.3501,2.522,2.102,0.7683,3.3718,-0.2223,0.1206,0.06397,-1.8,1.198
9368,2.2194,2.2776,1.8004,0.7683,3.3718,-0.2371,-0.0157,0.05646,-1.8,1.039
9461,2.1088,2.3656,1.9484,0.7683,3.3718,-0.237,0.2051,0.09822,-1.799,0.98
9565,2.3501,2.522,2.102,0.7683,3.3718,-0.2223,0.1206,0.06397,-1.8,1.026
9674,2.2194,2.2972,1.9655,0.6804,3.3718,-0.1473,0.0665,0.02613,-1.769,0.922
9775,2.1289,2.3803,1.9029,0.7683,3.3718,-0.2746,0.1737,0.10557,-1.8,1.142
9876,2.1541,2.4194,1.937,0.7683,3.3718,-0.2805,0.1852,0.11299,-1.799,1.14
9978,2.144,2.4145,1.9711,0.7683,3.3718,-0.2564,0.2072,0.10868,-1.799,0.975
10078,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.8,1.159
10181,2.2546,2.3509,1.9541,0.7683,3.3718,-0.1928,0.0565,0.04037,-1.8,1.088
10282,2.1088,2.3754,1.9086,0.7683,3.3718,-0.2708,0.1932,0.11063,-1.8,1.094
10383,2.1239,2.3656,1.9484,0.739,3.3718,-0.234,0.1903,0.09099,-1.8,0.878
10486,2.1692,2.4145,1.9484,0.7683,3.3718,-0.2662,0.1727,0.10067,-1.799,0.833
10591,2.1641,2.4194,1.9655,0.7683,3.3718,-0.2603,0.1877,0.10297,-1.8,1.304
10691,2.1541,2.3705,1.9541,0.7683,3.3718,-0.2286,0.1659,0.07978,-1.795,1.158
10790,2.1591,2.3656,1.8858,0.7683,3.3718,-0.2675,0.1287,0.0881,-1.798,1.097
10891,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.18
10994,2.1139,2.3803,1.9313,0.7683,3.3718,-0.2592,0.2008,0.10752,-1.769,1.052
11097,2.2245,2.3021,1.8801,0.7683,3.3718,-0.2053,0.0273,0.0429,-1.786,0.98
11198,2.3501,2.522,2.1134,0.651,3.3718,-0.215,0.1256,0.06198,-1.8,1.239
11297,2.2144,2.3118,1.8232,0.7683,3.3718,-0.252,0.0178,0.06385,-1.8,0.91
11399,2.2446,2.3216,1.8573,0.739,3.4278,-0.2324,0.0084,0.05409,-1.788,1.153
11501,2.1139,2.3705,1.8972,0.7683,3.4278,-0.273,0.1807,0.10717,-1.795,1.002
11597,2.2395,2.3118,1.9086,0.7683,3.3718,-0.1923,0.0302,0.03788,-1.795,1.037
11703,2.3451,2.522,2.0963,0.7683,3.3718,-0.2269,0.1231,0.06665,-1.8,1.179
11807,2.1289,2.3851,1.9142,0.7683,3.3718,-0.2714,0.1813,0.10651,-1.8,1.108
11901,2.2245,2.3021,1.8403,0.7683,3.3718,-0.2309,0.01,0.05343,-1.795,1.158
12009,2.3501,2.522,2.0963,0.739,3.3718,-0.226,0.1182,0.06502,-1.799,1.164
12109,2.1993,2.3558,1.8915,0.7683,3.3718,-0.2479,0.0863,0.06888,-1.8,1.136
12211,2.1591,2.4096,1.937,0.739,3.3718,-0.2713,0.1749,0.10424,-1.8,1.233
12314,2.144,2.3998,1.937,0.7683,3.3718,-0.2661,0.1844,0.1048,-1.798,1.054
12412,2.1541,2.4047,1.9825,0.7683,3.3718,-0.239,0.1969,0.09588,-1.8,0.793
12515,2.3451,2.522,2.0906,0.7683,3.3718,-0.2306,0.1206,0.06773,-1.8,1.213
12616,2.2094,2.2678,1.9427,0.7683,3.3718,-0.1394,0.0505,0.02197,-1.757,0.922
12717,2.2245,2.3118,1.8289,0.7683,3.3718,-0.2464,0.0104,0.06084,-1.797,1.254
12817,2.1993,2.2923,1.6127,0.7683,3.3718,-0.374,-0.0693,0.14469,-1.8,1.087
12920,2.1943,2.2727,1.9768,0.739,3.3718,-0.1244,0.0827,0.02233,-1.77,0.784
13026,2.1541,2.4047,1.9199,0.7683,3.3718,-0.2792,0.1698,0.10679,-1.8,1.229
13124,2.1943,2.2532,1.9939,0.7683,3.3718,-0.0971,0.0794,0.01573,-1.769,0.885
13224,2.2194,2.2972,1.8232,0.7683,3.3718,-0.2388,0.0049,0.05705,-1.788,1.056
13326,2.2546,2.3558,1.9086,0.7683,3.3718,-0.2262,0.0395,0.05271,-1.795,1.029
13425,2.2245,2.3021,1.8403,0.7683,3.3718,-0.2309,0.01,0.05343,-1.8,0.823
13531,2.1289,2.3851,1.9086,0.7683,3.3718,-0.275,0.1788,0.10762,-1.8,1.233
13649,2.1289,2.3754,1.9256,0.7977,3.3718,-0.2559,0.1809,0.09819,-1.798,0.906
13732,0.8974,2.2385,2.1134,0.7683,3.3718,-0.259,1.3956,2.01467,-1.783,1.122
13830,2.1139,2.3754,1.9086,0.739,3.3718,-0.2698,0.1883,0.10822,-1.798,0.957
13933,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,0.997
14036,2.2144,2.2825,1.7891,0.739,3.3718,-0.2495,-0.013,0.0624,-1.8,1.098
14140,2.3501,2.522,2.1077,0.7683,3.2876,-0.2186,0.1231,0.06296,-1.8,1.229
14239,2.2194,2.3069,1.9029,0.739,3.3718,-0.1957,0.0448,0.04032,-1.8,1.09
14336,2.2194,2.2874,1.9142,0.7683,3.3998,-0.1721,0.039,0.03113,-1.763,0.968
14440,2.3451,2.522,2.102,0.7683,3.3718,-0.2233,0.1256,0.06562,-1.8,1.15
14539,2.134,2.3998,1.9711,0.7683,3.3437,-0.2461,0.209,0.10426,-1.798,0.866
14648,2.3451,2.5171,2.0963,0.7683,3.3718,-0.2228,0.1204,0.06416,-1.8,1.209
14741,2.1289,2.3949,1.9484,0.7683,3.3718,-0.2576,0.2014,0.10694,-1.8,1.05
14849,2.1943,2.3803,1.9484,0.7683,3.3718,-0.2327,0.1293,0.07086,-1.791,1.131
14949,2.3451,2.5171,2.0963,0.739,3.3718,-0.2228,0.1204,0.06416,-1.8,1.205
15053,2.2043,2.2727,1.9825,0.7683,3.3718,-0.1188,0.0753,0.01979,-1.768,1.112
15148,2.2295,2.3069,1.8232,0.7683,3.3718,-0.245,0.0004,0.06004,-1.787,0.786
15255,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.795,1.077
15356,2.1993,2.263,1.9825,0.7683,3.3718,-0.1116,0.0749,0.01807,-1.769,0.828
15457,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.8,1.161
15554,2.1641,2.4194,1.9541,0.7683,3.3718,-0.2676,0.1828,0.105,-1.8,1.239
15656,2.2194,2.3167,1.9142,0.7683,3.3718,-0.1966,0.055,0.04168,-1.798,1.03
15759,2.3451,2.522,2.0963,0.7683,3.3718,-0.2269,0.1231,0.06665,-1.8,1.168
15862,2.1993,2.2825,1.9768,0.7683,3.3718,-0.1316,0.0832,0.02424,-1.758,1.086
15966,2.2446,2.3314,1.9427,0.7683,3.3718,-0.1857,0.0507,0.03706,-1.799,1.131
16068,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.8,1.128
16160,2.1943,2.2581,1.9711,0.651,3.3718,-0.1158,0.0722,0.01863,-1.77,0.833
16267,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.8,1.191
16362,2.2496,2.3558,1.8687,0.7683,3.3718,-0.2528,0.0271,0.06463,-1.8,0.86
16464,2.2295,2.3265,1.9199,0.7683,3.3718,-0.1992,0.053,0.04248,-1.8,1.163
16564,2.2546,2.3509,1.8858,0.7683,3.3718,-0.2367,0.0269,0.05676,-1.8,1.204
16675,2.2345,2.3216,1.8403,0.7683,3.3718,-0.2454,0.0109,0.06032,-1.787,0.8
16767,2.1692,2.4145,1.9825,0.7683,3.3718,-0.2442,0.1875,0.09479,-1.8,1.225
16877,2.134,2.3949,1.9199,0.7683,3.3718,-0.2749,0.1842,0.1095,-1.8,1.142
16978,2.1993,2.2825,1.9825,0.7683,3.3718,-0.128,0.0856,0.02371,-1.768,1.141
17082,2.3501,2.522,2.102,0.7683,3.3998,-0.2223,0.1206,0.06397,-1.8,1.201
17181,2.1692,2.4145,1.9541,0.7683,3.3718,-0.2625,0.1752,0.09959,-1.799,1.12
17281,2.3451,2.522,1.9996,0.7683,3.3718,-0.2891,0.0812,0.09019,-1.8,1.089
17384,2.3451,2.522,2.0963,0.7683,3.3718,-0.2269,0.1231,0.06665,-1.8,1.195
17490,2.1139,2.39,1.9199,0.7683,3.3718,-0.2747,0.2012,0.11597,-1.8,1.194
17588,2.139,2.39,1.9256,0.7683,3.3718,-0.2662,0.179,0.10292,-1.8,1.183
17689,2.2144,2.2825,1.7947,0.7683,3.3718,-0.2458,-0.0106,0.06053,-1.787,0.895
17784,2.1591,2.3705,1.9313,0.7683,3.3718,-0.2423,0.1511,0.08153,-1.782,1.105
17885,2.2496,2.3509,1.9484,0.7683,3.3718,-0.1974,0.059,0.04246,-1.795,1.032
17987,2.3551,2.522,2.102,0.739,3.3718,-0.2213,0.1157,0.06237,-1.8,0.871
18097,2.1591,2.4096,1.937,0.7683,3.3718,-0.2713,0.1749,0.10424,-1.8,1.211
18197,2.3451,2.5171,2.0963,0.739,3.3718,-0.2228,0.1204,0.06416,-1.8,1.19
18298,2.2496,2.3705,1.9427,0.7683,3.3718,-0.2175,0.0672,0.05181,-1.788,1.16
18399,2.1038,2.3705,1.9142,0.7977,3.3718,-0.264,0.1979,0.10885,-1.795,1.027
18499,2.1893,2.263,1.9768,0.7683,3.3718,-0.1172,0.0823,0.02051,-1.769,0.826
18600,2.1692,2.4242,1.9939,0.7683,3.3998,-0.2451,0.1978,0.09918,-1.799,1.207
18702,2.2194,2.2825,1.8232,0.7683,3.3718,-0.2265,-0.0032,0.05133,-1.8,1.091
18800,2.32,2.522,1.8972,0.7683,3.3998,-0.3599,0.0614,0.13329,-1.795,0.659
18905,2.144,2.3998,1.9142,0.7683,3.3718,-0.2807,0.1745,0.10927,-1.798,1.151
19007,0.1082,0.0,-0.4701,0.739,3.3718,-0.2003,-0.1759,0.07105,-1.77,0.571
19110,2.1792,2.2727,1.9768,0.7683,3.3718,-0.1273,0.0975,0.02573,-1.768,1.0
19210,2.1842,2.39,1.9768,0.7683,3.3718,-0.2245,0.1568,0.075,-1.8,1.178
19311,2.1943,2.2825,1.9825,0.7683,3.3718,-0.1289,0.0906,0.02483,-1.77,1.029
19416,2.2345,2.3021,1.8403,0.7683,3.3718,-0.229,0.0002,0.05244,-1.788,1.097
19512,2.3451,2.522,2.1077,0.7683,3.3718,-0.2196,0.128,0.06462,-1.8,1.204
19616,2.2194,2.2874,1.8403,0.7683,3.3718,-0.2196,0.0069,0.04829,-1.8,1.045
19718,2.2043,2.2727,1.9711,0.7683,3.3718,-0.1261,0.0704,0.02087,-1.77,1.204
19819,0.1484,0.0,-0.4359,0.7683,3.3718,-0.1705,-0.2005,0.0693,-1.68,0.696
19919,2.2295,2.2923,1.8118,0.7683,3.3718,-0.2401,-0.0126,0.0578,-1.788,1.082
20021,2.1692,2.4145,1.9484,0.7683,3.3718,-0.2662,0.1727,0.10067,-1.799,1.079
20125,2.2194,2.2923,1.9029,0.7977,3.3718,-0.1835,0.0367,0.03501,-1.787,1.021
20227,2.1139,2.3754,1.9086,0.7683,3.3718,-0.2698,0.1883,0.10822,-1.798,0.833
20331,2.3451,2.522,2.102,0.7683,3.3718,-0.2233,0.1256,0.06562,-1.8,1.217
20430,2.1842,2.3069,1.9825,0.7977,3.3718,-0.1513,0.1138,0.03585,-1.769,0.979
20527,2.1139,2.3851,1.9598,0.7683,3.3718,-0.245,0.2158,0.10661,-1.798,1.103
20631,2.2094,2.2727,1.8403,0.7683,3.3718,-0.2093,0.0088,0.04389,-1.798,1.073
20733,2.2043,2.2874,1.9313,0.7683,3.3718,-0.164,0.0612,0.03064,-1.768,0.9
20828,2.1792,2.2678,1.8972,0.7683,3.3718,-0.1745,0.0603,0.03408,-1.77,1.142
20935,2.2245,2.3069,1.8573,0.7977,3.3718,-0.2241,0.0201,0.0506,-1.788,0.896
21032,2.2194,2.2923,1.8972,0.7683,3.3718,-0.1871,0.0343,0.0362,-1.8,1.131
21140,2.1792,2.4242,1.9541,0.7683,3.3718,-0.2687,0.1706,0.10135,-1.799,1.067
21240,2.1641,2.4145,1.9427,0.7683,3.3718,-0.2708,0.1752,0.10402,-1.8,0.781
21340,2.134,2.3656,1.8858,0.7683,3.3718,-0.2723,0.1533,0.09768,-1.788,1.116
21440,2.2245,2.2972,1.863,0.7683,3.3718,-0.2122,0.0172,0.04533,-1.788,0.96
21542,2.1943,2.263,1.9996,0.7683,3.3718,-0.1016,0.0873,0.01794,-1.757,1.102
21647,2.2345,2.3167,1.8801,0.7683,3.3718,-0.2156,0.0255,0.04715,-1.8,1.196
21749,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.116
21845,2.1943,2.3216,1.9768,0.7683,3.3718,-0.1653,0.1095,0.03932,-1.768,1.047
21947,2.134,2.3949,1.9427,0.7683,3.3718,-0.2603,0.194,0.1054,-1.8,0.856
22051,2.1591,2.4096,1.9768,0.7683,3.3718,-0.2457,0.1922,0.09733,-1.798,1.126
22153,0.8924,2.131,2.102,0.7683,3.3157,-0.1774,1.3367,1.81813,-1.772,0.934
22253,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.175
22355,2.2345,2.3069,1.8573,0.7683,3.3718,-0.2221,0.0102,0.04944,-1.798,1.083
22458,2.2295,2.3069,1.9086,0.739,3.3718,-0.1901,0.0374,0.03755,-1.787,0.985
22560,2.2395,2.3265,1.8687,0.7683,3.3718,-0.2302,0.0209,0.05342,-1.788,1.047
22658,2.2546,2.3509,1.8801,0.7683,3.3718,-0.2404,0.0245,0.05838,-1.795,0.99
22760,2.3451,2.522,2.0906,0.7683,3.3718,-0.2306,0.1206,0.06773,-1.8,1.177
22865,2.2144,2.2874,1.8346,0.7683,3.3718,-0.2243,0.0094,0.05039,-1.787,1.073
22965,2.134,2.3803,1.9484,0.7683,3.3718,-0.2444,0.1885,0.09524,-1.798,0.831
23065,2.3501,2.5171,2.0906,0.7683,3.3718,-0.2255,0.113,0.06364,-1.8,1.095
23167,2.134,2.3803,1.9086,0.7683,3.3718,-0.27,0.1712,0.1022,-1.798,0.955
23268,2.3451,2.522,2.0906,0.7683,3.3718,-0.2306,0.1206,0.06773,-1.8,1.201
23372,2.2446,2.3265,1.863,0.7683,3.3718,-0.2329,0.0135,0.05441,-1.8,1.041
23466,2.2245,2.3656,1.9256,0.7683,3.2876,-0.2292,0.0818,0.05923,-1.8,0.855
23573,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.15
23674,2.2144,2.3021,1.8801,0.7683,3.3718,-0.2073,0.0371,0.04434,-1.8,0.918
23774,2.1591,2.4096,1.9427,0.7683,3.3718,-0.2677,0.1774,0.10313,-1.8,1.295
23877,2.3501,2.522,2.102,0.7683,3.3718,-0.2223,0.1206,0.06397,-1.799,1.192
23981,2.2496,2.3558,1.8744,0.7683,3.3718,-0.2491,0.0296,0.06293,-1.795,0.971
24081,2.3501,2.522,2.102,0.7683,3.3718,-0.2223,0.1206,0.06397,-1.8,1.194
24180,2.2546,2.346,1.8744,0.7683,3.3718,-0.24,0.0193,0.05795,-1.8,1.172
24284,2.2496,2.3412,1.8687,0.7683,3.3718,-0.2405,0.0191,0.0582,-1.799,0.754
24387,2.3501,2.5171,2.0963,0.7683,3.3718,-0.2219,0.1155,0.06256,-1.8,1.162
24490,2.134,2.3021,1.1062,0.7683,3.3718,-0.7205,-0.2194,0.56732,-1.795,0.789
24589,2.1491,2.3998,1.937,0.7683,3.3718,-0.2651,0.1795,0.10249,-1.8,1.262
24690,2.3501,2.522,2.0963,0.7683,3.3718,-0.226,0.1182,0.06502,-1.8,1.119
24794,2.1943,2.263,1.9825,0.7683,3.3718,-0.1126,0.0799,0.01905,-1.77,1.038
24895,2.3501,2.5171,2.0963,0.7683,3.3718,-0.2219,0.1155,0.06256,-1.8,1.17
24986,2.2194,2.3558,1.9484,0.7683,3.3718,-0.2074,0.0913,0.05133,-1.8,0.928
25097,2.1943,2.2483,1.9939,0.7683,3.3718,-0.093,0.0768,0.01454,-1.768,1.13
25194,2.2043,2.263,1.9825,0.7683,3.3718,-0.1106,0.07,0.01714,-1.765,1.129
25302,2.1742,2.4194,1.9939,0.7683,3.3437,-0.24,0.1902,0.09377,-1.799,1.117
25399,2.1139,2.3754,1.9199,0.7683,3.3718,-0.2625,0.1932,0.10621,-1.788,1.175
25500,2.1088,2.3705,1.8972,0.7683,3.3718,-0.274,0.1856,0.10951,-1.8,1.157
25600,2.2496,2.346,1.937,0.7683,3.3718,-0.2007,0.0514,0.04291,-1.8,1.234
25704,2.2496,2.3314,1.8573,0.7683,3.3718,-0.2396,0.0088,0.0575,-1.8,1.104
25798,2.3401,2.522,2.102,0.7683,3.3718,-0.2242,0.1305,0.06732,-1.799,0.887
25900,2.2245,2.2825,1.8004,0.7683,3.3718,-0.2402,-0.018,0.05802,-1.8,1.149
26006,2.3451,2.5171,2.0963,0.7683,3.3718,-0.2228,0.1204,0.06416,-1.8,0.834
26110,2.1491,2.4096,1.937,0.7683,3.3718,-0.2733,0.1848,0.10885,-1.786,1.053
26214,2.1239,2.3656,1.9086,0.7683,3.3718,-0.2597,0.173,0.09736,-1.795,0.866
26313,2.3551,2.5269,2.102,0.7683,3.3718,-0.2254,0.1184,0.06483,-1.8,1.063
26415,2.1692,2.4242,1.9655,0.7683,3.3718,-0.2634,0.1854,0.10376,-1.799,1.116
26516,2.3501,2.522,2.0906,0.7683,3.3718,-0.2296,0.1157,0.06611,-1.8,1.149
26619,2.1943,2.3558,1.8972,0.7683,3.3718,-0.2452,0.0937,0.06889,-1.8,1.097
