t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
1865,2.0586,2.2727,1.9427,0.7683,3.6522,-0.1726,0.2011,0.07025,-1.568,1.257
1969,2.1189,2.1457,1.9882,0.827,3.6522,-0.0254,0.0921,0.00912,-1.455,1.255
2071,2.0636,2.2923,1.9484,0.7683,3.6522,-0.1844,0.2093,0.07782,-1.404,1.388
2171,2.2596,2.3998,2.1191,0.739,3.6522,-0.1266,0.1499,0.03849,-1.283,1.492
2272,2.1038,2.1505,2.0224,0.739,3.6522,-0.0104,0.1243,0.01557,-1.395,1.421
2373,2.1541,2.2043,1.8687,0.7683,3.6522,-0.1445,0.0379,0.02231,-1.312,1.431
2476,2.2194,2.3998,2.0053,0.7683,3.6522,-0.2076,0.14,0.06269,-1.558,1.413
2575,2.0988,2.3167,1.9996,0.7683,3.6242,-0.1651,0.2104,0.07152,-1.467,1.61
2676,0.1434,0.0,-0.4416,0.739,3.6522,-0.1752,-0.1981,0.06992,-1.416,0.799
2774,2.0334,2.2532,1.937,0.7683,3.6242,-0.1648,0.2126,0.07236,-1.538,1.372
2882,2.1641,2.2239,1.9029,0.7683,3.6242,-0.1369,0.0535,0.02161,-1.358,1.337
2980,2.2596,2.4047,2.1191,0.7683,3.6242,-0.1307,0.1526,0.04036,-1.296,1.457
3082,2.1289,2.1652,1.9086,0.7683,3.6242,-0.091,0.0584,0.01169,-1.485,1.439
3179,2.139,2.1848,1.8573,0.739,3.6242,-0.1384,0.037,0.02051,-1.48,1.263
3287,2.1491,2.3509,1.8403,0.7683,3.6242,-0.2864,0.1108,0.09431,-1.459,1.203
3388,2.0887,2.3021,1.9711,0.739,3.6522,-0.173,0.1999,0.06991,-1.485,1.364
3489,2.2596,2.4047,2.1134,0.739,3.6242,-0.1343,0.1501,0.04058,-1.338,1.497
3591,2.1641,2.2483,1.9598,0.7683,3.6522,-0.1208,0.0916,0.02297,-1.378,1.188
3692,2.2647,0.3763,2.1134,0.7683,3.6522,1.5638,-0.9656,3.37784,-1.438,1.105
3790,2.2647,2.4047,2.1191,0.739,3.6242,-0.1297,0.1476,0.03862,-1.338,1.461
3894,2.1189,2.1652,1.9825,0.7683,3.6522,-0.0454,0.1003,0.01212,-1.339,1.345
3996,2.144,2.1799,1.8744,0.7683,3.6242,-0.1223,0.0368,0.01632,-1.231,1.431
4095,2.1641,2.2287,1.9142,0.7683,3.6242,-0.1337,0.0611,0.02161,-1.424,1.329
4201,2.0636,2.2923,1.9598,0.7683,3.6242,-0.1771,0.2143,0.07726,-1.395,1.132
4299,2.2697,2.4047,2.1191,0.7683,3.6522,-0.1287,0.1427,0.03694,-1.282,1.445
4394,2.0686,2.2825,1.9427,0.739,3.6242,-0.1789,0.1966,0.07065,-1.576,1.426
4504,2.1591,2.2287,1.9029,0.7683,3.6522,-0.142,0.0611,0.0239,-1.369,1.409
4601,2.0737,2.2972,2.0053,0.739,3.6242,-0.1499,0.2268,0.07392,-1.475,1.429
4705,2.1139,2.2434,2.0394,0.7683,3.5681,-0.0752,0.1727,0.03549,-1.419,1.36
4803,2.1189,2.1554,2.0281,0.7683,3.6522,-0.0079,0.1147,0.01321,-1.301,1.495
4910,2.0938,2.3069,1.9711,0.7683,3.6242,-0.1762,0.1976,0.0701,-1.49,1.264
5011,2.0535,2.2776,1.9541,0.7683,3.6242,-0.1704,0.2136,0.07467,-1.462,1.44
5110,2.0385,2.2532,1.9142,0.7683,3.6803,-0.1785,0.1978,0.07097,-1.508,1.341
5208,2.1189,2.1505,2.0337,0.7683,3.6522,-0.0002,0.1145,0.0131,-1.447,1.281
5310,2.1088,2.1457,1.9939,0.7683,3.6803,-0.0237,0.1044,0.01146,-1.311,1.542
5408,2.139,2.1799,1.8346,0.7683,3.6522,-0.1489,0.0245,0.02277,-1.405,1.457
5519,2.1038,2.3118,1.9825,0.7977,3.6242,-0.171,0.1954,0.06742,-1.596,1.478
5620,2.1289,2.1457,1.9996,0.7683,3.6242,-0.0161,0.0871,0.00785,-1.473,1.285
5721,2.2647,2.4047,2.1134,0.739,3.6522,-0.1334,0.1452,0.03886,-1.316,1.316
5822,2.0787,2.2972,1.9598,0.7683,3.6242,-0.1782,0.2022,0.07263,-1.421,1.462
5920,2.2596,2.3998,2.1191,0.7683,3.6522,-0.1266,0.1499,0.03849,-1.318,1.492
6018,2.1289,2.1457,2.011,0.7683,3.6242,-0.0088,0.0921,0.00855,-1.376,1.283
6120,2.0535,2.2727,1.9939,0.7683,3.6242,-0.1407,0.2282,0.07188,-1.406,1.453
6221,2.2647,2.4047,2.1191,0.7683,3.6242,-0.1297,0.1476,0.03862,-1.429,1.462
6322,2.1239,2.1603,2.0053,0.7683,3.6242,-0.0257,0.1026,0.01118,-1.436,1.341
6428,2.2647,2.4047,2.1191,0.7683,3.5961,-0.1297,0.1476,0.03862,-1.295,1.48
6532,2.1591,2.2092,1.8801,0.827,3.6242,-0.1403,0.0405,0.02132,-1.396,1.362
6633,2.0435,2.2532,1.9142,0.7683,3.6242,-0.1775,0.1929,0.0687,-1.53,1.397
6734,2.2647,2.4047,2.1191,0.7683,3.6242,-0.1297,0.1476,0.03862,-1.294,1.466
6835,2.134,2.1701,1.9256,0.7683,3.6242,-0.0831,0.0635,0.01095,-1.284,1.357
6935,2.0636,2.2532,1.9142,0.739,3.6242,-0.1736,0.1731,0.06012,-1.433,1.398
7036,2.2647,2.4047,2.1248,0.739,3.6522,-0.1261,0.1501,0.03842,-1.4,1.464
7137,2.0787,2.2972,1.9655,0.739,3.6522,-0.1746,0.2046,0.07234,-1.555,1.291
7238,2.0737,2.3069,1.863,0.7683,3.6522,-0.2496,0.1705,0.09137,-1.297,1.492
7338,2.1641,2.2336,1.9541,0.739,3.6522,-0.1122,0.0811,0.01915,-1.351,1.329
7439,2.1038,2.1408,2.0394,0.7683,3.6242,0.0087,0.1264,0.01605,-1.42,1.278
7538,2.2596,2.4047,2.1248,0.7683,3.6242,-0.127,0.155,0.04017,-1.288,1.492
7649,2.0787,2.2972,1.9598,0.7683,3.6242,-0.1782,0.2022,0.07263,-1.477,1.531
7750,2.0887,2.3021,1.9711,0.7683,3.6522,-0.173,0.1999,0.06991,-1.564,1.299
7841,2.2647,2.3998,2.1248,0.7683,3.6522,-0.122,0.1474,0.03661,-1.448,1.47
7953,2.0837,2.2483,1.9086,0.7683,3.6242,-0.1693,0.1483,0.05064,-1.602,1.135
8055,2.2647,2.4047,2.1248,0.7683,3.6242,-0.1261,0.1501,0.03842,-1.292,1.485
8155,2.0686,2.2874,1.9541,0.7683,3.6522,-0.1757,0.2042,0.07255,-1.515,1.221
8257,2.1591,2.2239,1.8915,0.7683,3.6242,-0.1452,0.0535,0.02395,-1.4,1.503
8356,2.0787,2.2972,1.9711,0.7683,3.6242,-0.1709,0.2071,0.07209,-1.448,1.292
8467,2.144,2.1848,1.8403,0.739,3.6242,-0.1484,0.0247,0.02262,-1.489,1.082
8562,2.144,2.2434,1.9029,0.7683,3.6522,-0.1572,0.0839,0.03175,-1.324,1.491
8658,2.2596,2.4047,2.1248,0.7683,3.6242,-0.127,0.155,0.04017,-1.418,1.235
8758,2.134,2.1799,1.8517,0.739,3.6522,-0.1389,0.0368,0.02065,-1.486,1.271
8859,2.2647,2.4047,2.1134,0.739,3.6242,-0.1334,0.1452,0.03886,-1.32,1.453
8959,2.1189,2.1603,2.011,0.7683,3.6522,-0.023,0.11,0.01262,-1.466,1.176
9070,2.139,2.1945,1.8403,0.7683,3.6242,-0.1575,0.035,0.02603,-1.462,1.494
9167,2.2496,2.4047,2.1191,0.7683,3.6522,-0.1326,0.1624,0.04398,-1.338,1.467
9268,2.1088,2.2336,1.3395,0.739,3.6242,-0.5181,-0.1311,0.28563,-1.514,1.277
9369,2.0938,2.3069,2.011,0.7683,3.6242,-0.1505,0.2149,0.06885,-1.251,1.439
9470,2.2647,2.4047,2.1077,0.739,3.7083,-0.137,0.1427,0.03914,-1.397,1.39
9572,2.0938,2.3118,1.9882,0.739,3.6522,-0.1693,0.2077,0.0718,-1.601,1.433
9672,2.2647,2.3998,2.1248,0.739,3.6242,-0.122,0.1474,0.03661,-1.266,1.47
9778,2.1591,2.2141,1.863,0.7683,3.6522,-0.1553,0.0358,0.02541,-1.544,1.149
9882,2.0535,2.2776,1.9427,0.7683,3.6242,-0.1777,0.2087,0.07514,-1.351,1.42
9980,2.1189,2.1554,2.0337,0.739,3.6242,-0.0043,0.1171,0.01374,-1.422,1.307
10080,2.139,2.1799,1.8346,0.7683,3.6522,-0.1489,0.0245,0.02277,-1.485,1.159
10179,2.1189,2.2483,1.9086,0.7683,3.6522,-0.1625,0.1137,0.03934,-1.351,1.356
10287,2.0938,2.3021,1.9711,0.739,3.6522,-0.1721,0.195,0.06762,-1.63,1.293
10387,2.1491,2.1945,1.9086,0.7683,3.6242,-0.1117,0.0547,0.01546,-1.396,1.493
10487,2.1139,2.1505,2.0394,0.7683,3.6522,0.0025,0.1219,0.01486,-1.483,1.356
10588,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.471,1.246
10693,2.1541,2.1994,1.8858,0.7683,3.6242,-0.1294,0.0426,0.01856,-1.37,1.393
10794,0.1434,0.0,-0.3563,0.7683,3.6242,-0.1203,-0.1611,0.04041,-1.373,0.731
10890,2.1641,2.2336,1.9029,0.7683,3.6242,-0.1451,0.0589,0.02452,-1.398,1.182
10996,2.1591,2.2287,1.8801,0.7683,3.6242,-0.1566,0.0512,0.02716,-1.337,1.263
11098,2.1088,2.2483,1.9142,0.7683,3.6522,-0.1608,0.1261,0.04174,-1.468,1.301
11199,2.0938,2.3021,1.9768,0.739,3.6522,-0.1684,0.1974,0.06734,-1.437,1.348
11298,2.0586,2.2874,1.9541,0.739,3.6242,-0.1776,0.2141,0.07736,-1.4,1.305
11399,2.2697,2.4047,2.1248,0.7683,3.6242,-0.1251,0.1452,0.03672,-1.548,1.17
11500,2.0938,2.3118,1.9825,0.7683,3.6522,-0.1729,0.2053,0.07204,-1.416,1.397
11601,2.2596,2.3998,2.1248,0.7683,3.6522,-0.1229,0.1524,0.03833,-1.247,1.508
11702,2.1591,2.2092,1.9427,0.7683,3.6522,-0.1,0.0677,0.01458,-1.439,1.47
11802,2.1692,2.2239,1.8915,0.7683,3.6522,-0.1433,0.0436,0.02243,-1.448,1.424
11903,2.0787,2.2972,2.0053,0.7683,3.6242,-0.1489,0.2219,0.07142,-1.456,1.356
12004,2.0535,2.2581,1.9256,0.739,3.6242,-0.1723,0.1906,0.06603,-1.384,1.388
12106,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.29,1.475
12207,2.1541,2.2141,1.9029,0.739,3.6242,-0.1307,0.058,0.02045,-1.372,1.37
12306,2.0938,2.3069,1.9655,0.7683,3.6242,-0.1798,0.1952,0.07043,-1.485,1.166
12407,2.2596,2.4047,2.1305,0.7683,3.6242,-0.1234,0.1575,0.04003,-1.458,1.561
12508,2.0737,2.2923,1.9541,0.7683,3.6242,-0.1788,0.2019,0.07274,-1.512,1.293
12609,2.0083,2.2678,1.5045,0.7683,3.6522,-0.4601,0.0578,0.21502,-1.318,1.432
12720,2.144,2.1945,1.846,0.7683,3.6242,-0.1529,0.0325,0.02443,-1.462,1.301
12820,2.1591,2.2239,1.8858,0.739,3.6242,-0.1489,0.051,0.02477,-1.399,1.185
12921,2.2697,2.4047,2.1191,0.7683,3.6242,-0.1287,0.1427,0.03694,-1.292,1.477
13022,2.0988,2.2287,1.3224,0.7097,3.6242,-0.527,-0.1313,0.29492,-1.538,1.34
13125,2.0938,2.2923,1.9939,0.7683,3.6242,-0.1493,0.1995,0.06207,-1.331,1.543
13221,2.2647,2.4047,2.1191,0.7977,3.6242,-0.1297,0.1476,0.03862,-1.39,1.34
13321,2.144,2.1896,1.8573,0.7683,3.5961,-0.1415,0.0348,0.02122,-1.423,1.125
13420,2.2596,2.3998,2.1191,0.7683,3.6242,-0.1266,0.1499,0.03849,-1.284,1.488
13521,2.0787,2.2972,1.9598,0.7683,3.5961,-0.1782,0.2022,0.07263,-1.463,1.38
13622,2.1641,2.2239,1.8858,0.739,3.6522,-0.1479,0.0461,0.024,-1.352,1.435
13723,2.1692,2.2287,1.9427,0.739,3.6242,-0.1144,0.0685,0.01779,-1.34,1.282
13824,2.1491,2.1848,1.846,0.7683,3.6242,-0.1437,0.0222,0.02115,-1.451,1.118
13924,2.0334,2.2581,1.9996,0.7683,3.6242,-0.1286,0.2424,0.0753,-1.279,1.492
14025,2.2647,2.4047,2.1248,0.7683,3.6522,-0.1261,0.1501,0.03842,-1.27,1.512
14137,2.1641,2.219,1.937,0.739,3.6242,-0.1109,0.0656,0.0166,-1.396,1.337
14237,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.304,1.308
14338,2.139,2.1701,1.846,0.739,3.6522,-0.1334,0.0241,0.01838,-1.447,1.29
14436,2.1139,2.1652,1.9939,0.7683,3.6522,-0.039,0.1102,0.01366,-1.35,1.492
14537,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.426,1.47
14638,2.134,2.1701,1.8517,0.739,3.6242,-0.1307,0.0315,0.01808,-1.385,1.407
14739,2.0837,2.3021,1.9598,0.7683,3.6522,-0.1813,0.1999,0.07284,-1.528,1.259
14840,2.134,2.1701,1.863,0.739,3.6242,-0.1234,0.0364,0.01655,-1.389,1.373
14948,2.0837,2.2972,1.9825,0.7683,3.6522,-0.1626,0.2071,0.06933,-1.39,1.402
15049,2.2697,2.4096,2.1305,0.7683,3.6242,-0.1255,0.1503,0.03835,-1.316,1.243
15154,2.1641,2.2141,1.8744,0.7683,3.6522,-0.1471,0.0358,0.02291,-1.452,1.293
15251,2.0988,2.1457,1.9768,0.7683,3.6242,-0.0366,0.1069,0.01276,-1.376,1.388
15352,2.2596,2.4047,2.1134,0.7683,3.6522,-0.1343,0.1501,0.04058,-1.356,1.484
15452,2.0485,2.2678,1.9256,0.6804,3.6242,-0.1815,0.2009,0.07329,-1.528,1.464
15553,2.2647,2.0919,2.1134,0.739,3.6522,0.1284,-0.0261,0.01716,-1.301,1.444
15654,2.1491,2.1994,1.8915,0.7683,3.6522,-0.1267,0.05,0.01856,-1.406,1.219
15755,2.0837,2.3069,1.9655,0.739,3.6522,-0.1818,0.205,0.07508,-1.481,1.453
15863,2.2697,2.4047,2.1191,0.7683,3.6522,-0.1287,0.1427,0.03694,-1.303,1.445
15963,2.1189,2.1554,1.9939,0.739,3.6522,-0.0299,0.0999,0.01087,-1.456,1.388
16065,2.0887,2.3021,1.9711,0.739,3.6522,-0.173,0.1999,0.06991,-1.567,1.283
16163,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.305,1.369
16263,2.0535,2.2678,1.9598,0.739,3.6522,-0.1586,0.2108,0.06956,-1.475,1.346
16363,1.8625,2.2092,0.3494,0.7683,3.5681,-1.1821,-0.332,1.50763,-1.291,1.437
16464,2.1491,2.1994,1.863,0.7683,3.6242,-0.145,0.0377,0.02245,-1.447,1.334
16572,2.1491,2.2092,1.9086,0.7683,3.6242,-0.1239,0.0627,0.01929,-1.434,1.229
16664,2.2596,2.4047,2.1134,0.7683,3.6522,-0.1343,0.1501,0.04058,-1.299,1.475
16775,2.0485,2.2678,2.0053,0.739,3.6242,-0.1302,0.2354,0.07239,-1.385,1.144
16876,2.134,2.175,1.8346,0.7683,3.6242,-0.1458,0.0267,0.02197,-1.346,1.374
16978,2.1641,2.2434,1.9711,0.7683,3.6242,-0.1094,0.0938,0.02076,-1.388,1.282
17076,2.1038,2.1848,1.9939,0.7683,3.6522,-0.0573,0.1307,0.02038,-1.508,1.161
17178,2.2647,2.4047,2.1134,0.7683,3.6522,-0.1334,0.1452,0.03886,-1.277,1.465
17278,2.2697,2.4047,2.1362,0.7683,3.6522,-0.1178,0.1501,0.0364,-1.294,1.46
17379,2.0636,2.2923,1.9256,0.739,3.6522,-0.199,0.1995,0.0794,-1.5,1.366
17480,2.2647,2.4096,2.1191,0.7683,3.6522,-0.1338,0.1503,0.0405,-1.326,1.502
17589,2.0787,2.2972,1.9768,0.7683,3.6522,-0.1672,0.2096,0.07188,-1.499,1.415
17690,2.2446,2.4096,1.9768,0.7683,3.6522,-0.2292,0.1084,0.06427,-1.439,1.149
17788,2.2647,2.3998,2.1134,0.739,3.6242,-0.1293,0.1425,0.03702,-1.315,1.427
17893,2.0385,2.2532,1.9598,0.7683,3.6522,-0.1492,0.2175,0.06958,-1.475,1.19
17994,0.7315,1.9941,2.1134,0.7683,3.6522,-0.0867,1.4245,2.0366,-1.26,1.512
18096,2.1289,2.1701,1.8175,0.7683,3.6242,-0.1537,0.0216,0.02408,-1.452,1.288
18199,2.1792,2.2483,1.9484,0.7683,3.6522,-0.1252,0.0718,0.02083,-1.525,1.231
18290,2.2647,2.4047,2.1191,0.7683,3.6242,-0.1297,0.1476,0.03862,-1.297,1.49
18399,2.1139,2.1652,1.9825,0.739,3.6522,-0.0464,0.1052,0.01322,-1.497,1.351
18500,2.139,2.175,1.8517,0.7683,3.6522,-0.1338,0.0292,0.01877,-1.358,1.423
18601,2.0636,2.2776,1.9427,0.739,3.6522,-0.1758,0.1988,0.07043,-1.438,1.362
18698,2.1038,2.3118,2.0053,0.7683,3.6242,-0.1563,0.2053,0.06658,-1.523,1.105
18805,2.1239,2.1848,1.9484,0.7683,3.6522,-0.0827,0.0913,0.01517,-1.231,1.451
18909,2.1139,2.1945,1.9996,0.739,3.6242,-0.0599,0.1287,0.02015,-1.402,1.188
19010,2.1239,2.1603,2.0394,0.7977,3.6522,-0.0037,0.1174,0.01379,-1.378,1.479
19111,2.0938,2.3118,1.9996,0.739,3.6522,-0.162,0.2127,0.07145,-1.394,1.487
19210,2.2647,2.3998,2.1191,0.739,3.6242,-0.1256,0.145,0.03679,-1.515,1.418
19311,2.1491,2.2043,1.8687,0.7683,3.6522,-0.1455,0.0428,0.02299,-1.391,1.438
19411,2.2596,2.3998,2.1077,0.739,3.6522,-0.1339,0.145,0.03895,-1.439,1.177
19513,2.0686,2.3069,2.0053,0.7683,3.6242,-0.1591,0.2371,0.08152,-1.459,1.33
19614,2.0837,2.2532,1.9256,0.7683,3.6522,-0.1624,0.1583,0.05144,-1.409,1.308
19721,2.2647,2.4047,2.1248,0.7683,3.6522,-0.1261,0.1501,0.03842,-1.361,1.475
19822,2.0535,2.2532,1.9598,0.739,3.6522,-0.1463,0.2027,0.0625,-1.366,1.414
19923,2.1541,2.2043,1.863,0.7683,3.6242,-0.1481,0.0354,0.0232,-1.455,1.292
20024,2.0686,2.2923,1.9541,0.739,3.6522,-0.1797,0.2069,0.0751,-1.48,1.545
20125,2.0787,2.3167,1.9939,0.7683,3.6522,-0.1726,0.2277,0.08163,-1.388,1.305
20225,2.2647,2.3998,2.1134,0.7683,3.6803,-0.1293,0.1425,0.03702,-1.287,1.483
20326,2.0334,2.263,1.9199,0.7683,3.6522,-0.184,0.2105,0.07817,-1.425,1.238
20427,2.1692,2.2385,1.9199,0.7683,3.6242,-0.1372,0.064,0.02293,-1.461,1.061
20538,2.1591,2.2483,1.9029,0.7683,3.6522,-0.1584,0.0718,0.03023,-1.466,1.318
20637,2.139,2.1945,1.9256,0.739,3.6242,-0.1026,0.072,0.01571,-1.406,1.363
20739,2.2596,2.4047,2.1248,0.739,3.6522,-0.127,0.155,0.04017,-1.273,1.521
20830,2.0485,2.2776,1.937,0.7683,3.6242,-0.1823,0.2112,0.07784,-1.436,1.268
20932,2.2697,2.4047,2.1191,0.739,3.6522,-0.1287,0.1427,0.03694,-1.393,1.18
21033,2.2697,2.4047,2.1191,0.7683,3.6242,-0.1287,0.1427,0.03694,-1.354,1.467
21144,2.1139,2.1554,2.0053,0.7683,3.6522,-0.0235,0.1097,0.0126,-1.511,1.256
21235,2.0385,2.2825,1.8346,0.7977,3.6242,-0.2543,0.1793,0.0968,-1.303,1.49
21344,2.0837,2.3021,2.0167,0.739,3.6242,-0.1447,0.2246,0.07138,-1.443,1.325
21445,2.0485,2.2678,1.9484,0.739,3.6242,-0.1668,0.2108,0.07225,-1.474,1.37
21546,2.2647,2.4047,2.1134,0.739,3.6242,-0.1334,0.1452,0.03886,-1.307,1.456
21647,2.0385,2.2581,1.9711,0.7683,3.6522,-0.146,0.2251,0.07199,-1.45,1.26
21748,2.0334,2.263,1.9598,0.739,3.6522,-0.1584,0.2278,0.07697,-1.29,1.456
21848,2.1742,2.2434,1.9313,0.739,3.6522,-0.133,0.0667,0.02215,-1.462,1.456
21950,2.1591,2.1994,1.863,0.739,3.6242,-0.1431,0.0278,0.02124,-1.427,1.265
22051,2.2647,2.4047,2.1134,0.7683,3.6522,-0.1334,0.1452,0.03886,-1.317,1.457
22152,2.2697,2.4047,2.1305,0.7683,3.6522,-0.1214,0.1476,0.03654,-1.254,1.417
22254,2.0837,2.3118,2.011,0.739,3.6522,-0.1566,0.2275,0.07625,-1.383,1.5
22353,2.2647,2.4047,2.1362,0.739,3.6242,-0.1187,0.155,0.03813,-1.4,1.395
22454,2.1491,2.2092,1.8517,0.7683,3.6522,-0.1605,0.0381,0.02722,-1.458,1.415
22562,2.0636,2.2874,1.9541,0.7683,3.6522,-0.1766,0.2091,0.07493,-1.389,1.498
22656,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.351,1.475
22757,2.0787,2.2532,1.9313,0.739,3.6242,-0.1597,0.1657,0.05298,-1.457,1.398
22865,2.2647,2.3998,2.1134,0.7683,3.6242,-0.1293,0.1425,0.03702,-1.297,1.447
22968,2.0837,2.3069,1.9939,0.7683,3.6803,-0.1635,0.2174,0.07397,-1.532,1.364
23070,2.1541,2.1896,1.8744,0.7977,3.6242,-0.1286,0.0323,0.01757,-1.361,1.439
23170,2.0938,2.2532,1.9142,0.7683,3.6522,-0.1678,0.1435,0.04875,-1.433,1.354
23270,2.0284,2.2532,1.9655,0.7977,3.6242,-0.1475,0.2298,0.07458,-1.427,1.418
23377,2.0837,2.3021,1.9655,0.7683,3.6242,-0.1777,0.2024,0.07252,-1.511,1.216
23476,2.2647,2.3998,2.1134,0.739,3.6522,-0.1293,0.1425,0.03702,-1.414,1.37
23576,2.0887,2.3021,1.9711,0.739,3.6522,-0.173,0.1999,0.06991,-1.482,1.37
23677,2.2697,2.4047,2.1305,0.7683,3.6522,-0.1214,0.1476,0.03654,-1.245,1.48
23778,2.1491,2.2434,1.9655,0.7683,3.6522,-0.116,0.1061,0.02471,-1.458,1.352
23879,2.144,2.1945,1.846,0.7683,3.6522,-0.1529,0.0325,0.02443,-1.386,1.423
23978,2.0435,2.263,1.9768,0.739,3.6522,-0.1454,0.2253,0.07193,-1.481,1.278
24079,2.0938,2.3069,1.9768,0.739,3.6522,-0.1725,0.2001,0.0698,-1.431,1.427
24181,2.2647,2.3998,2.1191,0.7683,3.6522,-0.1256,0.145,0.03679,-1.443,1.331
24283,2.2647,2.4047,2.1305,0.7683,3.6242,-0.1224,0.1526,0.03826,-1.32,1.361
24385,2.0586,2.2727,1.9484,0.7683,3.6522,-0.169,0.2036,0.07,-1.373,1.362
24482,2.1038,2.1701,2.0053,0.739,3.6522,-0.0378,0.1276,0.01772,-1.417,1.285
24583,2.2647,2.4047,2.1248,0.7683,3.6522,-0.1261,0.1501,0.03842,-1.411,1.306
24683,2.0938,2.1652,1.9768,0.7683,3.6522,-0.0539,0.1225,0.01791,-1.401,1.406
24794,2.2647,2.4047,2.1191,0.7683,3.6522,-0.1297,0.1476,0.03862,-1.304,1.457
24892,2.1088,2.1603,2.0224,0.7683,3.6242,-0.0176,0.1248,0.01587,-1.516,1.443
24996,2.144,2.1945,1.8517,0.7683,3.6242,-0.1492,0.035,0.02349,-1.514,1.423
25095,2.1692,2.2385,1.9825,0.739,3.6242,-0.097,0.0911,0.01771,-1.352,1.476
25196,2.0988,2.3021,1.9825,0.7683,3.6242,-0.1638,0.195,0.06484,-1.507,1.429
25297,2.2797,2.3998,2.1191,0.739,3.6522,-0.1227,0.1302,0.032,-1.253,1.476
25398,2.0787,2.3069,2.0224,0.7683,3.6242,-0.1461,0.2346,0.07641,-1.357,1.422
25502,2.0988,2.2727,2.0394,0.7683,3.6522,-0.1026,0.2036,0.05198,-1.516,1.493
25598,2.2647,2.4047,2.1191,0.7683,3.6242,-0.1297,0.1476,0.03862,-1.29,1.48
25700,2.0938,2.3069,1.9939,0.739,3.6522,-0.1615,0.2075,0.06915,-1.469,1.411
25801,2.1239,2.1554,2.0622,0.7977,3.5961,0.015,0.1245,0.01574,-1.472,1.408
25909,2.1038,2.3069,1.9825,0.7683,3.6242,-0.1669,0.1927,0.06499,-1.492,1.304
26010,2.1541,2.2092,1.8744,0.7683,3.6242,-0.1449,0.043,0.02285,-1.43,1.278
26101,2.2647,2.4096,2.1191,0.7683,3.6522,-0.1338,0.1503,0.0405,-1.296,1.501
26211,2.0284,2.2581,1.9711,0.7683,3.6242,-0.1479,0.235,0.0771,-1.483,1.441
26314,2.0636,2.2825,1.9768,0.7683,3.6803,-0.1579,0.2163,0.07172,-1.509,1.236
26415,2.2647,2.3998,2.1134,0.7683,3.6242,-0.1293,0.1425,0.03702,-1.317,1.438
26512,2.0887,2.2972,1.9711,0.7683,3.6242,-0.169,0.1972,0.06744,-1.314,1.214
26615,2.0686,2.2874,1.9541,0.739,3.5681,-0.1757,0.2042,0.07255,-1.271,1.563
