t_ms,VA,VG,V+,pos_a,pos_g,eps_a,eps_g,erreur,vel_a,vel_g
16155,2.1792,2.0968,1.9655,0.7683,3.9046,0.0126,-0.0038,0.00017,-0.271,0.488
16255,2.0787,2.1603,1.9598,0.739,3.9046,-0.0637,0.1272,0.02024,-0.294,0.608
16356,2.1692,2.0968,1.9029,0.7683,3.9046,-0.0296,-0.021,0.00132,-0.293,0.669
16458,2.1189,2.1408,1.9711,0.7683,3.8766,-0.0323,0.082,0.00776,-0.379,0.712
16559,2.1088,2.1896,1.9939,0.827,3.9046,-0.0605,0.1285,0.02016,-0.258,0.726
16661,2.1038,2.1799,1.9825,0.7683,3.9046,-0.0606,0.1231,0.01883,-0.364,0.501
16761,2.139,2.1945,2.0281,0.7683,3.9327,-0.0367,0.1164,0.01489,-0.318,0.66
16873,2.1742,2.0968,1.8915,0.827,3.9327,-0.036,-0.0309,0.00225,-0.277,0.43
16965,2.2848,2.2923,2.1362,0.7683,3.9327,-0.0208,0.0737,0.00587,-0.215,0.468
17066,2.1943,2.131,1.9598,0.7683,3.9046,-0.0168,-0.0023,0.00029,-0.245,0.575
17168,2.0887,2.1848,1.9939,0.739,3.9046,-0.0603,0.1455,0.02481,-0.403,0.504
17270,2.1139,2.1945,2.0281,0.7683,3.9046,-0.0416,0.141,0.02162,-0.36,0.623
17371,2.144,2.043,2.011,0.739,3.9046,0.08,0.0211,0.00685,-0.265,0.644
17477,2.2898,2.2923,2.1476,0.7683,3.9046,-0.0125,0.0737,0.00559,-0.181,0.725
17574,2.1842,2.1212,1.9484,0.7683,3.9046,-0.0179,-0.0027,0.00033,-0.171,0.611
17675,2.1591,2.0772,1.8517,0.739,3.9046,-0.0482,-0.0441,0.00426,-0.28,0.488
17776,2.1239,2.1994,2.011,0.7977,3.9046,-0.0547,0.1264,0.01898,-0.268,0.577
17877,2.1742,2.0919,1.8972,0.7977,3.9046,-0.0282,-0.0311,0.00176,-0.269,0.447
17978,2.2999,2.2923,2.1476,0.739,3.8766,-0.0105,0.0639,0.00419,-0.132,0.7
18080,2.1641,2.0772,1.863,0.7683,3.9046,-0.0399,-0.0441,0.00353,-0.302,0.665
18182,2.1541,2.0674,1.9541,0.7683,3.9046,0.0249,-0.0001,0.00062,-0.141,0.638
18284,2.0586,2.1554,2.0394,0.7683,3.9046,-0.0123,0.1788,0.03212,-0.238,0.235
18385,2.1541,2.0674,1.9086,0.7683,3.9327,-0.0044,-0.0198,0.00041,-0.247,0.625
18487,2.1088,2.1994,1.9939,0.827,3.9046,-0.0686,0.1338,0.02262,-0.243,0.606
18589,2.0837,2.1701,1.9711,0.7683,3.9046,-0.0636,0.1326,0.02162,-0.332,0.577
18689,2.1742,2.0968,1.9256,0.7683,3.9046,-0.014,-0.0161,0.00046,-0.297,0.41
18790,2.2948,2.2923,2.1476,0.7683,3.9046,-0.0115,0.0688,0.00487,-0.243,0.67
18891,2.2898,2.2972,2.1532,0.7683,3.9327,-0.0129,0.0789,0.00639,-0.144,0.575
18992,2.2948,2.2923,2.1476,0.7683,3.9327,-0.0115,0.0688,0.00487,-0.129,0.703
19093,2.1742,2.0919,1.8858,0.827,3.9046,-0.0355,-0.036,0.00256,-0.351,0.598
19194,2.139,2.0626,2.0281,0.7683,3.9046,0.0737,0.0441,0.00737,-0.301,0.676
19295,2.1591,2.0528,1.9882,0.7683,3.9327,0.0601,0.0018,0.00362,-0.262,0.54
19396,2.1692,2.0919,1.9484,0.827,3.9046,0.0037,-0.004,3e-05,-0.238,0.418
19497,2.0837,2.1554,2.0053,0.7683,3.9327,-0.0294,0.1393,0.02028,-0.299,0.318
19600,2.2848,2.2923,2.1305,0.7683,3.9046,-0.0244,0.0713,0.00568,-0.372,0.545
19701,2.1842,2.1261,1.9484,0.739,3.9046,-0.022,-0.0,0.00048,-0.33,0.465
19803,2.2898,2.2923,2.1419,0.7683,3.9046,-0.0162,0.0713,0.00534,-0.121,0.712
19904,2.1541,2.0626,1.8687,0.7683,3.9046,-0.0259,-0.0398,0.00225,-0.265,0.594
20006,2.2898,0.4057,2.1419,0.739,3.9046,1.5624,-0.9619,3.36635,-0.273,0.592
20107,2.2898,2.2923,2.1419,0.7683,3.9046,-0.0162,0.0713,0.00534,-0.236,0.531
20209,2.1491,2.0772,1.937,0.7683,3.9046,0.0048,0.0028,3e-05,-0.298,0.418
20310,2.1742,2.0772,1.937,0.7683,3.9046,0.0097,-0.0219,0.00057,-0.097,0.704
20411,2.0636,2.1554,1.9655,0.7683,3.9046,-0.0589,0.1418,0.02357,-0.335,0.599
20512,2.1239,2.1457,2.0451,0.739,3.9046,0.0122,0.1118,0.01265,-0.258,0.567
20614,2.2999,2.2923,2.1532,0.7683,3.9046,-0.0069,0.0663,0.00445,-0.089,0.733
20715,2.1591,2.0772,1.846,0.7683,3.9046,-0.0518,-0.0465,0.00485,-0.356,0.45
20817,2.1842,2.1163,1.9313,0.7683,3.9046,-0.0248,-0.0128,0.00078,-0.183,0.615
20918,2.1038,2.1994,1.9882,0.7683,3.9046,-0.0733,0.1363,0.02395,-0.292,0.682
21019,2.1289,2.2043,2.0622,0.739,3.9046,-0.0249,0.1464,0.02205,-0.232,0.747
21120,2.0887,2.1505,2.0053,0.7683,3.9046,-0.0243,0.1317,0.01794,-0.253,0.538
21222,2.0686,2.1701,1.9541,0.7683,3.9046,-0.0775,0.14,0.0256,-0.303,0.55
21323,2.1893,2.131,1.9313,0.7683,3.9046,-0.0361,-0.0097,0.00139,-0.271,0.48
21425,2.1491,2.0577,1.9825,0.7683,3.9046,0.0504,0.0118,0.00268,-0.197,0.591
21531,2.1893,2.1163,1.9711,0.739,3.9046,0.0018,-0.0004,0.0,-0.327,0.421
21631,2.1742,2.0772,1.9256,0.7683,3.9046,0.0023,-0.0268,0.00072,-0.133,0.766
21732,2.2647,2.2874,2.0337,0.7977,3.9046,-0.0865,0.0464,0.00963,-0.317,0.475
21832,2.0586,2.1505,1.9598,0.739,3.9046,-0.0594,0.1416,0.02358,-0.471,0.192
21932,2.1189,2.0723,1.9939,0.7683,3.9607,0.0396,0.0544,0.00453,-0.113,0.674
22034,2.0837,2.1848,2.0053,0.7683,3.9046,-0.0539,0.1554,0.02705,-0.235,0.5
22135,2.1189,2.1994,2.0394,0.739,3.9046,-0.0374,0.1437,0.02205,-0.264,0.703
22239,2.1893,2.1457,1.9768,0.7683,3.9046,-0.0191,0.0181,0.00069,-0.213,0.529
22338,2.0737,2.1603,1.9256,0.739,3.9046,-0.0866,0.1173,0.02128,-0.268,0.513
22435,2.0837,2.1603,1.9598,0.739,3.9046,-0.0627,0.1223,0.01889,-0.224,0.751
22537,2.1239,2.131,2.0508,0.7683,3.9046,0.0281,0.1062,0.01208,-0.314,0.549
22641,2.1038,2.1896,1.9996,0.7683,3.9607,-0.0578,0.1359,0.0218,-0.275,0.717
22743,2.1641,2.0674,1.937,0.7683,3.9046,0.0159,-0.0174,0.00055,-0.257,0.601
22844,2.2898,2.2923,2.1532,0.7683,3.9046,-0.0088,0.0762,0.00589,-0.331,0.576
22945,2.0988,2.1799,1.9882,0.739,3.8766,-0.0579,0.1305,0.02039,-0.185,0.678
23050,2.2848,2.2923,2.1419,0.7683,3.9046,-0.0171,0.0762,0.0061,-0.285,0.456
23152,2.0586,2.1457,1.9996,0.7683,3.9046,-0.0297,0.1562,0.02527,-0.309,0.636
23256,2.1491,2.0577,2.0679,0.7683,3.9046,0.1053,0.0488,0.01348,-0.263,0.529
23354,2.2898,2.2972,2.1532,0.7683,3.9046,-0.0129,0.0789,0.00639,-0.213,0.58
23455,2.1591,2.0723,1.8517,0.7097,3.9046,-0.0441,-0.0467,0.00413,-0.207,0.623
23558,2.1038,2.1994,1.9882,0.7683,3.9046,-0.0733,0.1363,0.02395,-0.316,0.247
23657,2.0837,2.175,1.9711,0.7683,3.9046,-0.0677,0.1352,0.02287,-0.231,0.639
23759,2.0988,2.1505,1.9541,0.739,3.9046,-0.0553,0.0997,0.01299,-0.151,0.749
23858,2.139,2.0479,2.0224,0.7683,3.9607,0.0823,0.0336,0.0079,-0.348,0.686
23954,2.139,2.0528,2.0167,0.7683,3.9046,0.0745,0.0338,0.0067,-0.283,0.369
24066,2.1742,2.0919,1.8915,0.7683,3.9046,-0.0319,-0.0336,0.00214,-0.146,0.65
24158,2.144,2.043,2.0565,0.7683,3.8486,0.1093,0.0408,0.01361,-0.272,0.632
24259,2.1641,2.0626,1.9882,0.7683,3.9046,0.0529,0.0022,0.0028,-0.143,0.694
24367,2.1591,2.0723,1.8744,0.7683,3.9046,-0.0294,-0.0369,0.00223,-0.398,0.467
24462,2.1239,2.2141,2.0565,0.7683,3.9046,-0.0377,0.1542,0.0252,-0.297,0.679
24563,2.144,2.0772,1.9427,0.7683,3.9046,0.0075,0.0102,0.00016,-0.251,0.419
24664,2.2898,2.2923,2.1419,0.7683,3.9046,-0.0162,0.0713,0.00534,-0.243,0.669
24766,0.9728,1.9844,2.1419,0.7683,3.9046,-0.0135,1.1947,1.42755,-0.19,0.65
24867,2.0636,2.0723,1.129,0.7683,3.9046,-0.5273,-0.2663,0.34898,-0.152,0.683
24968,2.1189,2.1994,1.9939,0.7683,3.9046,-0.0667,0.124,0.01982,-0.287,0.686
25070,2.1893,2.1261,1.9484,0.739,3.9046,-0.021,-0.005,0.00047,-0.215,0.511
25180,2.1541,2.0674,1.8573,0.7683,3.9046,-0.0373,-0.042,0.00316,-0.331,0.371
25270,2.0686,2.1554,1.9825,0.7683,3.9046,-0.0469,0.1443,0.02301,-0.323,0.711
25381,2.0686,2.263,1.9711,0.7683,3.9046,-0.1442,0.1982,0.06009,-0.433,0.506
25481,2.2898,2.2923,2.1419,0.7683,3.9046,-0.0162,0.0713,0.00534,-0.125,0.726
25573,2.0887,2.175,1.9711,0.739,3.9046,-0.0667,0.1303,0.02143,-0.311,0.597
25683,2.1893,2.1114,1.8858,0.7683,3.9046,-0.049,-0.0401,0.00401,-0.401,0.628
25784,2.2043,2.1408,1.9882,0.7683,3.9046,-0.0047,0.0055,5e-05,-0.256,0.564
25885,2.0686,2.1554,1.9256,0.7683,3.9046,-0.0835,0.1196,0.02128,-0.386,0.514
25987,2.2898,2.2923,2.1362,0.7683,3.9046,-0.0198,0.0688,0.00513,-0.154,0.675
26088,2.1541,2.0674,2.0337,0.7683,3.9046,0.0762,0.0344,0.00699,-0.375,0.639
26190,2.1088,2.1896,2.0394,0.7683,3.9046,-0.0312,0.1482,0.02294,-0.311,0.346
26286,2.1088,2.1896,1.9996,0.7683,3.8486,-0.0568,0.1309,0.02037,-0.322,0.529
26386,2.134,2.0479,2.0679,0.7683,3.9046,0.1106,0.0583,0.01562,-0.286,0.546
26494,2.2898,2.2923,2.1362,0.7683,3.9046,-0.0198,0.0688,0.00513,-0.184,0.697
