timestamp_pc,VA,VG,Vplus,eps_a,eps_g,position_Ca,position_Cg,VA_arduino,diff_va,arduino_lag_s
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.213423,-0.1891125688811992,-0.2626690727824449,1.059128761291504,4.460129737854004,3.755791,-0.09004812585449207,-0.011918783187866211
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.213423,-0.1891125688811992,-0.2626690727824449,1.059128761291504,4.460129737854004,3.741625,-0.07588212585449217,-0.002230405807495117
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.213423,-0.1891125688811992,-0.2626690727824449,1.0539474487304688,4.460129737854004,3.741625,-0.07588212585449217,-0.004023551940917969
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.218769,-0.18567450246198808,-0.26035190226852634,1.059128761291504,4.460129737854004,3.746347,-0.08060412585449228,-0.0020148754119873047
2026-08-07 15:30:49,3.665742874145508,3.549281120300293,3.213423,-0.1934462512249337,-0.25983262505723215,1.059128761291504,4.460129737854004,3.746347,-0.08060412585449228,0.0
2026-08-07 15:30:49,3.665742874145508,3.549281120300293,3.208077,-0.1968843176441451,-0.26214979557115103,1.059128761291504,4.460129737854004,3.741625,-0.07588212585449217,-0.007906198501586914
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.218769,-0.18567450246198808,-0.26035190226852634,1.059128761291504,4.460129737854004,3.746347,-0.08060412585449228,-0.011413812637329102
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.213423,-0.1891125688811992,-0.2626690727824449,1.059128761291504,4.460129737854004,3.746347,-0.08060412585449228,-0.024275541305541992
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.213423,-0.1891125688811992,-0.2626690727824449,1.059128761291504,4.460129737854004,3.746347,-0.08060412585449228,0.039174556732177734
2026-08-07 15:30:49,3.665742874145508,3.5441017150878906,3.218769,-0.18567450246198808,-0.26035190226852634,1.0539474487304688,4.460129737854004,3.0,0.6657428741455078,-0.007942438125610352
2026-08-07 15:30:49,3.665742874145508,3.549281120300293,3.218769,-0.19000818480572257,-0.2575154545433136,1.059128761291504,4.460129737854004,3.0,0.6657428741455078,0.04279494285583496
